2025-05-28 16:58:53.441130
"0.02161" LEYEZ="0.57736" LPUPILD="0.00413" LPUPILV="1" REYEX="0.03119" REYEY="0.01972" REYEZ="0.57776" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.21774" FPOGY="0.06195" FPOGS="3278.61743" FPOGD="0.10034" FPOGID="6818" FPOGV="1" LPOGX="0.23202" LPOGY="0.09878" LPOGV="1" RPOGX="0.19867" RPOGY="-0.00109" RPOGV="1" BPOGX="0.21534" BPOGY="0.04885" BPOGV="1" LPCX="0.31083" LPCY="0.38478" LPD="24.35159" LPS="0.77108" LPV="1" RPCX="0.60718" RPCY="0.38148" RPD="22.65530" RPS="0.77108" RPV="1" LEYEX="-0.03960" LEYEY="0.01811" LEYEZ="0.56140" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02430" REYEY="0.01925" REYEZ="0.58078" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37275" LPCY="0.37547" LPD="18.52606" LPS="0.64551" LPV="1" RPCX="0.67202" RPCY="0.38654" RPD="15.52657" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00399" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00390" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37058" LPCY="0.37561" LPD="18.67904" LPS="0.64551" LPV="1" RPCX="0.66965" RPCY="0.38588" RPD="16.14776" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00401" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00390" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.64207" FPOGY="-0.19208" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.28414" LPOGY="-0.38416" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.28414" BPOGY="-0.38416" BPOGV="1" LPCX="0.36966" LPCY="0.37557" LPD="18.23263" LPS="0.64551" LPV="1" RPCX="0.66820" RPCY="0.38542" RPD="16.24051" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00395" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.85609" FPOGY="-0.25611" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.28414" LPOGY="-0.38416" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.28414" BPOGY="-0.38416" BPOGV="1" LPCX="0.36657" LPCY="0.37566" LPD="19.52268" LPS="0.64551" LPV="1" RPCX="0.66588" RPCY="0.38472" RPD="16.94843" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00395" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00381" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.22633" FPOGY="-0.27775" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.11072" LPOGY="-0.06492" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.11072" BPOGY="-0.06492" BPOGV="1" LPCX="0.36477" LPCY="0.37584" LPD="18.79799" LPS="0.64551" LPV="1" RPCX="0.66375" RPCY="0.38490" RPD="15.44775" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00384" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00340" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.23971" FPOGY="-0.08566" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="1" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="1" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.23971" FPOGY="-0.08566" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.25309" FPOGY="0.10643" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.25309" FPOGY="0.10643" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.25309" FPOGY="0.10643" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.25309" LPOGY="0.10643" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.25309" BPOGY="0.10643" BPOGV="0" LPCX="0.36546" LPCY="0.37684" LPD="16.48235" LPS="0.64551" LPV="0" RPCX="0.66947" RPCY="0.35831" RPD="6.89418" RPS="0.64551" RPV="0" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00317" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00181" RPUPILV="1" BKID="320" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.56034" FPOGY="0.49001" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="0.57630" LPOGY="0.51800" LPOGV="1" RPOGX="0.54438" RPOGY="0.46203" RPOGV="1" BPOGX="0.56034" BPOGY="0.49001" BPOGV="1" LPCX="0.34184" LPCY="0.38862" LPD="21.34282" LPS="0.64551" LPV="1" RPCX="0.63952" RPCY="0.39641" RPD="20.83481" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00382" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00368" RPUPILV="1" BKID="0" BKDUR="0.09715" BKPMIN="10" />
<REC FPOGX="0.55819" FPOGY="0.48464" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="0.58974" LPOGY="0.49035" LPOGV="1" RPOGX="0.52236" RPOGY="0.46820" RPOGV="1" BPOGX="0.55605" BPOGY="0.47928" BPOGV="1" LPCX="0.34177" LPCY="0.38876" LPD="21.16527" LPS="0.64551" LPV="1" RPCX="0.63961" RPCY="0.39667" RPD="21.16903" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00378" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00368" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55785" FPOGY="0.47563" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="0.58784" LPOGY="0.47804" LPOGV="1" RPOGX="0.52646" RPOGY="0.43716" RPOGV="1" BPOGX="0.55715" BPOGY="0.45760" BPOGV="1" LPCX="0.34163" LPCY="0.38868" LPD="20.75176" LPS="0.65936" LPV="1" RPCX="0.63953" RPCY="0.39671" RPD="21.39132" RPS="0.67788" RPV="1" LEYEX="-0.03413" LEYEY="0.01799" LEYEZ="0.56843" LPUPILD="0.00392" LPUPILV="1" REYEX="0.03075" REYEY="0.01699" REYEZ="0.58101" RPUPILD="0.00367" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55558" FPOGY="0.46610" FPOGS="3280.07812" FPOGD="0.02051" FPOGID="6821" FPOGV="1" LPOGX="0.56250" LPOGY="0.45427" LPOGV="1" RPOGX="0.53506" RPOGY="0.42077" RPOGV="1" BPOGX="0.54878" BPOGY="0.43752" BPOGV="1" LPCX="0.34156" LPCY="0.38885" LPD="20.68737" LPS="0.69172" LPV="1" RPCX="0.63948" RPCY="0.39668" RPD="21.39996" RPS="0.71024" RPV="1" LEYEX="-0.03413" LEYEY="0.01799" LEYEZ="0.56843" LPUPILD="0.00386" LPUPILV="1" REYEX="0.03075" REYEY="0.01699" REYEZ="0.58101" RPUPILD="0.00366" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55881" FPOGY="0.45418" FPOGS="3280.07812" FPOGD="0.02563" FPOGID="6821" FPOGV="1" LPOGX="0.57693" LPOGY="0.43850" LPOGV="1" RPOGX="0.56648" RPOGY="0.37452" RPOGV="1" BPOGX="0.57170" BPOGY="0.40651" BPOGV="1" LPCX="0.34143" LPCY="0.38887" LPD="20.77282" LPS="0.72409" LPV="1" RPCX="0.63945" RPCY="0.39672" RPD="21.32329" RPS="0.74261" RPV="1" LEYEX="-0.03413" LEYEY="0.01799" LEYEZ="0.56843" LPUPILD="0.00385" LPUPILV="1" REYEX="0.03075" REYEY="0.01699" REYEZ="0.58101" RPUPILD="0.00366" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56098" FPOGY="0.44105" FPOGS="3280.07812" FPOGD="0.03223" FPOGID="6821" FPOGV="1" LPOGX="0.57185" LPOGY="0.40705" LPOGV="1" RPOGX="0.57183" RPOGY="0.34372" RPOGV="1" BPOGX="0.57184" BPOGY="0.37539" BPOGV="1" LPCX="0.34110" LPCY="0.38893" LPD="21.00001" LPS="0.76071" LPV="1" RPCX="0.63932" RPCY="0.39684" RPD="21.33751" RPS="0.77488" RPV="1" LEYEX="-0.03490" LEYEY="0.01828" LEYEZ="0.57900" LPUPILD="0.00381" LPUPILV="1" REYEX="0.03048" REYEY="0.01678" REYEZ="0.57667" RPUPILD="0.00364" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56076" FPOGY="0.42990" FPOGS="3280.07812" FPOGD="0.03882" FPOGID="6821" FPOGV="1" LPOGX="0.55148" LPOGY="0.41068" LPOGV="1" RPOGX="0.56746" RPOGY="0.31537" RPOGV="1" BPOGX="0.55947" BPOGY="0.36302" BPOGV="1" LPCX="0.34085" LPCY="0.38900" LPD="21.00348" LPS="0.77913" LPV="1" RPCX="0.63926" RPCY="0.39685" RPD="21.45516" RPS="0.77478" RPV="1" LEYEX="-0.03490" LEYEY="0.01828" LEYEZ="0.57900" LPUPILD="0.00380" LPUPILV="1" REYEX="0.03048" REYEY="0.01678" REYEZ="0.57667" RPUPILD="0.00363" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55932" FPOGY="0.42147" FPOGS="3280.07812" FPOGD="0.04590" FPOGID="6821" FPOGV="1" LPOGX="0.53548" LPOGY="0.41057" LPOGV="1" RPOGX="0.56300" RPOGY="0.31431" RPOGV="1" BPOGX="0.54924" BPOGY="0.36244" BPOGV="1" LPCX="0.34085" LPCY="0.38901" LPD="20.99207" LPS="0.77903" LPV="1" RPCX="0.63925" RPCY="0.39691" RPD="21.36489" RPS="0.77468" RPV="1" LEYEX="-0.03490" LEYEY="0.01828" LEYEZ="0.57900" LPUPILD="0.00381" LPUPILV="1" REYEX="0.03048" REYEY="0.01678" REYEZ="0.57667" RPUPILD="0.00364" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55824" FPOGY="0.41468" FPOGS="3280.07812" FPOGD="0.05273" FPOGID="6821" FPOGV="1" LPOGX="0.53549" LPOGY="0.41066" LPOGV="1" RPOGX="0.56365" RPOGY="0.31009" RPOGV="1" BPOGX="0.54957" BPOGY="0.36037" BPOGV="1" LPCX="0.34068" LPCY="0.38901" LPD="20.74117" LPS="0.77893" LPV="1" RPCX="0.63910" RPCY="0.39699" RPD="21.35850" RPS="0.77893" RPV="1" LEYEX="-0.03474" LEYEY="0.01811" LEYEZ="0.57498" LPUPILD="0.00377" LPUPILV="1" REYEX="0.03060" REYEY="0.01687" REYEZ="0.57980" RPUPILD="0.00366" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55755" FPOGY="0.40769" FPOGS="3280.07812" FPOGD="0.05933" FPOGID="6821" FPOGV="1" LPOGX="0.54832" LPOGY="0.37583" LPOGV="1" RPOGX="0.55437" RPOGY="0.31373" RPOGV="1" BPOGX="0.55135" BPOGY="0.34478" BPOGV="1" LPCX="0.34078" LPCY="0.38896" LPD="20.76237" LPS="0.77893" LPV="1" RPCX="0.63909" RPCY="0.39695" RPD="21.04490" RPS="0.78328" RPV="1" LEYEX="-0.03474" LEYEY="0.01811" LEYEZ="0.57498" LPUPILD="0.00376" LPUPILV="1" REYEX="0.03060" REYEY="0.01687" REYEZ="0.57980" RPUPILD="0.00367" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
