2025-05-30 13:08:37.208863
"-0.01010" LEYEZ="0.65719" LPUPILD="0.00400" LPUPILV="1" REYEX="0.02165" REYEY="-0.01314" REYEZ="0.67142" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.47894" FPOGY="0.06838" FPOGS="3768.51392" FPOGD="0.17676" FPOGID="3763" FPOGV="0" LPOGX="0.51274" LPOGY="0.10730" LPOGV="1" RPOGX="0.35067" RPOGY="-0.00082" RPOGV="1" BPOGX="0.43170" BPOGY="0.05324" BPOGV="1" LPCX="0.32888" LPCY="0.54281" LPD="18.72356" LPS="1.05676" LPV="1" RPCX="0.58073" RPCY="0.55556" RPD="19.43827" RPS="1.05676" RPV="1" LEYEX="-0.04317" LEYEY="-0.01026" LEYEZ="0.66406" LPUPILD="0.00400" LPUPILV="1" REYEX="0.02109" REYEY="-0.01334" REYEZ="0.67618" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58258" FPOGY="0.34668" FPOGS="3770.26245" FPOGD="0.06030" FPOGID="3771" FPOGV="1" LPOGX="0.67381" LPOGY="0.45781" LPOGV="1" RPOGX="0.53524" RPOGY="0.26432" RPOGV="1" BPOGX="0.60453" BPOGY="0.36106" BPOGV="1" LPCX="0.32861" LPCY="0.54679" LPD="20.19854" LPS="0.99630" LPV="1" RPCX="0.58186" RPCY="0.55860" RPD="20.63916" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00411" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58458" FPOGY="0.34799" FPOGS="3770.26245" FPOGD="0.06689" FPOGID="3771" FPOGV="1" LPOGX="0.67381" LPOGY="0.45781" LPOGV="1" RPOGX="0.53524" RPOGY="0.26432" RPOGV="1" BPOGX="0.60453" BPOGY="0.36106" BPOGV="1" LPCX="0.32860" LPCY="0.54680" LPD="20.22295" LPS="0.99630" LPV="1" RPCX="0.58191" RPCY="0.55847" RPD="20.34025" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02017" REYEY="-0.01300" REYEZ="0.65149" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58613" FPOGY="0.35150" FPOGS="3770.26245" FPOGD="0.07373" FPOGID="3771" FPOGV="1" LPOGX="0.67435" LPOGY="0.50896" LPOGV="1" RPOGX="0.53204" RPOGY="0.27140" RPOGV="1" BPOGX="0.60320" BPOGY="0.39018" BPOGV="1" LPCX="0.32861" LPCY="0.54675" LPD="20.39559" LPS="0.99630" LPV="1" RPCX="0.58183" RPCY="0.55851" RPD="20.49180" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02017" REYEY="-0.01300" REYEZ="0.65149" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58800" FPOGY="0.35482" FPOGS="3770.26245" FPOGD="0.08032" FPOGID="3771" FPOGV="1" LPOGX="0.68025" LPOGY="0.49307" LPOGV="1" RPOGX="0.54068" RPOGY="0.29630" RPOGV="1" BPOGX="0.61047" BPOGY="0.39468" BPOGV="1" LPCX="0.32860" LPCY="0.54670" LPD="20.35181" LPS="0.99630" LPV="1" RPCX="0.58186" RPCY="0.55841" RPD="20.32894" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02017" REYEY="-0.01300" REYEZ="0.65149" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58963" FPOGY="0.35744" FPOGS="3770.26245" FPOGD="0.08789" FPOGID="3771" FPOGV="1" LPOGX="0.68025" LPOGY="0.49307" LPOGV="1" RPOGX="0.54148" RPOGY="0.28990" RPOGV="1" BPOGX="0.61087" BPOGY="0.39148" BPOGV="1" LPCX="0.32864" LPCY="0.54672" LPD="20.32173" LPS="0.99630" LPV="1" RPCX="0.58186" RPCY="0.55841" RPD="20.32357" RPS="1.00439" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59067" FPOGY="0.35933" FPOGS="3770.26245" FPOGD="0.09424" FPOGID="3771" FPOGV="1" LPOGX="0.67888" LPOGY="0.48489" LPOGV="1" RPOGX="0.53150" RPOGY="0.28674" RPOGV="1" BPOGX="0.60519" BPOGY="0.38581" BPOGV="1" LPCX="0.32857" LPCY="0.54672" LPD="20.40087" LPS="1.00439" LPV="1" RPCX="0.58183" RPCY="0.55841" RPD="20.34344" RPS="1.01248" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59183" FPOGY="0.36050" FPOGS="3770.26245" FPOGD="0.10034" FPOGID="3771" FPOGV="1" LPOGX="0.68093" LPOGY="0.48938" LPOGV="1" RPOGX="0.53747" RPOGY="0.26652" RPOGV="1" BPOGX="0.60920" BPOGY="0.37795" BPOGV="1" LPCX="0.32859" LPCY="0.54674" LPD="20.37812" LPS="1.01248" LPV="1" RPCX="0.58183" RPCY="0.55841" RPD="20.34344" RPS="1.02057" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59287" FPOGY="0.36120" FPOGS="3770.26245" FPOGD="0.10718" FPOGID="3771" FPOGV="1" LPOGX="0.68093" LPOGY="0.48469" LPOGV="1" RPOGX="0.53822" RPOGY="0.26004" RPOGV="1" BPOGX="0.60957" BPOGY="0.37236" BPOGV="1" LPCX="0.32856" LPCY="0.54672" LPD="20.41590" LPS="1.02057" LPV="1" RPCX="0.58178" RPCY="0.55846" RPD="20.47921" RPS="1.02866" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59342" FPOGY="0.36319" FPOGS="3770.26245" FPOGD="0.11377" FPOGID="3771" FPOGV="1" LPOGX="0.67262" LPOGY="0.47243" LPOGV="1" RPOGX="0.53278" RPOGY="0.32160" RPOGV="1" BPOGX="0.60270" BPOGY="0.39702" BPOGV="1" LPCX="0.32857" LPCY="0.54676" LPD="20.41873" LPS="1.02866" LPV="1" RPCX="0.58180" RPCY="0.55814" RPD="20.53353" RPS="1.02866" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00433" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59413" FPOGY="0.36491" FPOGS="3770.26245" FPOGD="0.12061" FPOGID="3771" FPOGV="1" LPOGX="0.67794" LPOGY="0.47401" LPOGV="1" RPOGX="0.53588" RPOGY="0.31775" RPOGV="1" BPOGX="0.60691" BPOGY="0.39588" BPOGV="1" LPCX="0.32858" LPCY="0.54676" LPD="20.42753" LPS="1.02866" LPV="1" RPCX="0.58183" RPCY="0.55831" RPD="20.80380" RPS="1.02866" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00433" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59477" FPOGY="0.36645" FPOGS="3770.26245" FPOGD="0.12720" FPOGID="3771" FPOGV="1" LPOGX="0.67794" LPOGY="0.47401" LPOGV="1" RPOGX="0.53588" RPOGY="0.31775" RPOGV="1" BPOGX="0.60691" BPOGY="0.39588" BPOGV="1" LPCX="0.32857" LPCY="0.54674" LPD="20.48376" LPS="1.02866" LPV="1" RPCX="0.58176" RPCY="0.55836" RPD="20.58353" RPS="1.02866" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00433" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59542" FPOGY="0.36675" FPOGS="3770.26245" FPOGD="0.13428" FPOGID="3771" FPOGV="1" LPOGX="0.67678" LPOGY="0.47620" LPOGV="1" RPOGX="0.54017" RPOGY="0.26895" RPOGV="1" BPOGX="0.60848" BPOGY="0.37258" BPOGV="1" LPCX="0.32856" LPCY="0.54679" LPD="20.42150" LPS="1.02866" LPV="1" RPCX="0.58181" RPCY="0.55831" RPD="20.61666" RPS="1.02866" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00433" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59607" FPOGY="0.36726" FPOGS="3770.26245" FPOGD="0.14062" FPOGID="3771" FPOGV="1" LPOGX="0.67701" LPOGY="0.48719" LPOGV="1" RPOGX="0.54229" RPOGY="0.26896" RPOGV="1" BPOGX="0.60965" BPOGY="0.37807" BPOGV="1" LPCX="0.32860" LPCY="0.54675" LPD="20.47524" LPS="1.02866" LPV="1" RPCX="0.58182" RPCY="0.55829" RPD="20.64822" RPS="1.02866" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00433" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59666" FPOGY="0.36773" FPOGS="3770.26245" FPOGD="0.14722" FPOGID="3771" FPOGV="1" LPOGX="0.67701" LPOGY="0.48719" LPOGV="1" RPOGX="0.54229" RPOGY="0.26896" RPOGV="1" BPOGX="0.60965" BPOGY="0.37807" BPOGV="1" LPCX="0.32859" LPCY="0.54672" LPD="20.52310" LPS="1.02866" LPV="1" RPCX="0.58188" RPCY="0.55835" RPD="20.87071" RPS="1.02866" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00433" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59646" FPOGY="0.36724" FPOGS="3770.26245" FPOGD="0.15405" FPOGID="3771" FPOGV="1" LPOGX="0.64458" LPOGY="0.42214" LPOGV="1" RPOGX="0.53902" RPOGY="0.28984" RPOGV="1" BPOGX="0.59180" BPOGY="0.35599" BPOGV="1" LPCX="0.32854" LPCY="0.54686" LPD="20.73509" LPS="1.02866" LPV="1" RPCX="0.58187" RPCY="0.55834" RPD="20.88645" RPS="1.02866" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59628" FPOGY="0.36775" FPOGS="3770.26245" FPOGD="0.16064" FPOGID="3771" FPOGV="1" LPOGX="0.64449" LPOGY="0.47754" LPOGV="1" RPOGX="0.53982" RPOGY="0.28232" RPOGV="1" BPOGX="0.59216" BPOGY="0.37993" BPOGV="1" LPCX="0.32854" LPCY="0.54683" LPD="20.67770" LPS="1.02866" LPV="1" RPCX="0.58191" RPCY="0.55838" RPD="20.85493" RPS="1.02866" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02098" REYEY="-0.01355" REYEZ="0.67900" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59611" FPOGY="0.36834" FPOGS="3770.26245" FPOGD="0.16748" FPOGID="3771" FPOGV="1" LPOGX="0.64449" LPOGY="0.47754" LPOGV="1" RPOGX="0.53906" RPOGY="0.28863" RPOGV="1" BPOGX="0.59177" BPOGY="0.38308" BPOGV="1" LPCX="0.32854" LPCY="0.54689" LPD="20.68567" LPS="1.02866" LPV="1" RPCX="0.58187" RPCY="0.55844" RPD="20.74786" RPS="1.02057" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02017" REYEY="-0.01300" REYEZ="0.65149" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59609" FPOGY="0.36715" FPOGS="3770.26245" FPOGD="0.17407" FPOGID="3771" FPOGV="1" LPOGX="0.64612" LPOGY="0.43208" LPOGV="1" RPOGX="0.54514" RPOGY="0.24029" RPOGV="1" BPOGX="0.59563" BPOGY="0.33619" BPOGV="1" LPCX="0.32874" LPCY="0.54699" LPD="20.87727" LPS="1.02057" LPV="1" RPCX="0.58192" RPCY="0.55855" RPD="20.87112" RPS="1.01248" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00444" LPUPILV="1" REYEX="0.02017" REYEY="-0.01300" REYEZ="0.65149" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59555" FPOGY="0.36550" FPOGS="3770.26245" FPOGD="0.18066" FPOGID="3771" FPOGV="1" LPOGX="0.64654" LPOGY="0.38754" LPOGV="1" RPOGX="0.51541" RPOGY="0.25435" RPOGV="1" BPOGX="0.58098" BPOGY="0.32094" BPOGV="1" LPCX="0.32852" LPCY="0.54695" LPD="20.85537" LPS="1.01248" LPV="1" RPCX="0.58189" RPCY="0.55848" RPD="20.71558" RPS="1.00439" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00435" LPUPILV="1" REYEX="0.02017" REYEY="-0.01300" REYEZ="0.65149" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59504" FPOGY="0.36417" FPOGS="3770.26245" FPOGD="0.18750" FPOGID="3771" FPOGV="1" LPOGX="0.64681" LPOGY="0.39300" LPOGV="1" RPOGX="0.51481" RPOGY="0.26105" RPOGV="1" BPOGX="0.58081" BPOGY="0.32703" BPOGV="1" LPCX="0.32852" LPCY="0.54695" LPD="20.85537" LPS="1.00439" LPV="1" RPCX="0.58191" RPCY="0.55846" RPD="20.63892" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00435" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59540" FPOGY="0.36348" FPOGS="3770.26245" FPOGD="0.19409" FPOGID="3771" FPOGV="1" LPOGX="0.67884" LPOGY="0.42142" LPOGV="1" RPOGX="0.53269" RPOGY="0.26559" RPOGV="1" BPOGX="0.60576" BPOGY="0.34351" BPOGV="1" LPCX="0.32854" LPCY="0.54699" LPD="20.82589" LPS="0.99630" LPV="1" RPCX="0.58185" RPCY="0.55863" RPD="20.89496" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00442" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59584" FPOGY="0.36291" FPOGS="3770.26245" FPOGD="0.20068" FPOGID="3771" FPOGV="1" LPOGX="0.67934" LPOGY="0.41656" LPOGV="1" RPOGX="0.53880" RPOGY="0.27481" RPOGV="1" BPOGX="0.60907" BPOGY="0.34568" BPOGV="1" LPCX="0.32860" LPCY="0.54706" LPD="20.91495" LPS="0.99630" LPV="1" RPCX="0.58198" RPCY="0.55865" RPD="20.69617" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00439" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59626" FPOGY="0.36237" FPOGS="3770.26245" FPOGD="0.20728" FPOGID="3771" FPOGV="1" LPOGX="0.67934" LPOGY="0.41656" LPOGV="1" RPOGX="0.53880" RPOGY="0.27481" RPOGV="1" BPOGX="0.60907" BPOGY="0.34568" BPOGV="1" LPCX="0.32854" LPCY="0.54703" LPD="20.85864" LPS="0.99630" LPV="1" RPCX="0.58183" RPCY="0.55862" RPD="20.90187" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00444" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59653" FPOGY="0.36253" FPOGS="3770.26245" FPOGD="0.21411" FPOGID="3771" FPOGV="1" LPOGX="0.67306" LPOGY="0.45384" LPOGV="1" RPOGX="0.53783" RPOGY="0.28153" RPOGV="1" BPOGX="0.60545" BPOGY="0.36768" BPOGV="1" LPCX="0.32846" LPCY="0.54719" LPD="21.01457" LPS="0.99630" LPV="1" RPCX="0.58179" RPCY="0.55870" RPD="21.08814" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00445" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59671" FPOGY="0.36289" FPOGS="3770.26245" FPOGD="0.22021" FPOGID="3771" FPOGV="1" LPOGX="0.67246" LPOGY="0.45668" LPOGV="1" RPOGX="0.53227" RPOGY="0.29279" RPOGV="1" BPOGX="0.60236" BPOGY="0.37473" BPOGV="1" LPCX="0.32841" LPCY="0.54722" LPD="20.82139" LPS="0.99630" LPV="1" RPCX="0.58181" RPCY="0.55871" RPD="21.05304" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00439" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59689" FPOGY="0.36299" FPOGS="3770.26245" FPOGD="0.22729" FPOGID="3771" FPOGV="1" LPOGX="0.67240" LPOGY="0.45231" LPOGV="1" RPOGX="0.53364" RPOGY="0.28077" RPOGV="1" BPOGX="0.60302" BPOGY="0.36654" BPOGV="1" LPCX="0.32848" LPCY="0.54723" LPD="20.83127" LPS="1.00333" LPV="1" RPCX="0.58184" RPCY="0.55882" RPD="20.71946" RPS="1.01142" RPV="1" LEYEX="-0.04419" LEYEY="-0.01086" LEYEZ="0.67054" LPUPILD="0.00442" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59697" FPOGY="0.36277" FPOGS="3770.26245" FPOGD="0.23413" FPOGID="3771" FPOGV="1" LPOGX="0.66881" LPOGY="0.43024" LPOGV="1" RPOGX="0.53099" RPOGY="0.27944" RPOGV="1" BPOGX="0.59990" BPOGY="0.35484" BPOGV="1" LPCX="0.32845" LPCY="0.54732" LPD="20.92825" LPS="1.01844" LPV="1" RPCX="0.58176" RPCY="0.55874" RPD="21.06331" RPS="1.02653" RPV="1" LEYEX="-0.04419" LEYEY="-0.01086" LEYEZ="0.67054" LPUPILD="0.00444" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59701" FPOGY="0.36222" FPOGS="3770.26245" FPOGD="0.24097" FPOGID="3771" FPOGV="1" LPOGX="0.66945" LPOGY="0.42077" LPOGV="1" RPOGX="0.52713" RPOGY="0.26403" RPOGV="1" BPOGX="0.59829" BPOGY="0.34240" BPOGV="1" LPCX="0.32843" LPCY="0.54733" LPD="20.89057" LPS="1.03356" LPV="1" RPCX="0.58164" RPCY="0.55892" RPD="21.27710" RPS="1.04165" RPV="1" LEYEX="-0.04419" LEYEY="-0.01086" LEYEZ="0.67054" LPUPILD="0.00441" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59706" FPOGY="0.36127" FPOGS="3770.26245" FPOGD="0.24780" FPOGID="3771" FPOGV="1" LPOGX="0.66919" LPOGY="0.40620" LPOGV="1" RPOGX="0.52901" RPOGY="0.24588" RPOGV="1" BPOGX="0.59910" BPOGY="0.32604" BPOGV="1" LPCX="0.32845" LPCY="0.54738" LPD="20.72741" LPS="1.05658" LPV="1" RPCX="0.58165" RPCY="0.55894" RPD="21.23862" RPS="1.06467" RPV="1" LEYEX="-0.04378" LEYEY="-0.01075" LEYEZ="0.66346" LPUPILD="0.00444" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59750" FPOGY="0.36070" FPOGS="3770.26245" FPOGD="0.25439" FPOGID="3771" FPOGV="1" LPOGX="0.69664" LPOGY="0.42535" LPOGV="1" RPOGX="0.53180" RPOGY="0.25322" RPOGV="1" BPOGX="0.61422" BPOGY="0.33928" BPOGV="1" LPCX="0.32828" LPCY="0.54752" LPD="21.20631" LPS="1.07257" LPV="1" RPCX="0.58162" RPCY="0.55900" RPD="21.45858" RPS="1.07257" RPV="1" LEYEX="-0.04378" LEYEY="-0.01075" LEYEZ="0.66346" LPUPILD="0.00441" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59770" FPOGY="0.36013" FPOGS="3770.26245" FPOGD="0.26123" FPOGID="3771" FPOGV="1" LPOGX="0.68889" LPOGY="0.41596" LPOGV="1" RPOGX="0.52236" RPOGY="0.25940" RPOGV="1" BPOGX="0.60563" BPOGY="0.33768" BPOGV="1" LPCX="0.32823" LPCY="0.54753" LPD="21.23121" LPS="1.08047" LPV="1" RPCX="0.58166" RPCY="0.55903" RPD="21.38622" RPS="1.08047" RPV="1" LEYEX="-0.04378" LEYEY="-0.01075" LEYEZ="0.66346" LPUPILD="0.00438" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59790" FPOGY="0.35945" FPOGS="3770.26245" FPOGD="0.26807" FPOGID="3771" FPOGV="1" LPOGX="0.68894" LPOGY="0.41111" LPOGV="1" RPOGX="0.52295" RPOGY="0.25336" RPOGV="1" BPOGX="0.60595" BPOGY="0.33224" BPOGV="1" LPCX="0.32816" LPCY="0.54750" LPD="21.22163" LPS="1.08838" LPV="1" RPCX="0.58171" RPCY="0.55898" RPD="21.33170" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01075" LEYEZ="0.66346" LPUPILD="0.00441" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59797" FPOGY="0.35882" FPOGS="3770.26245" FPOGD="0.27466" FPOGID="3771" FPOGV="1" LPOGX="0.68168" LPOGY="0.41512" LPOGV="1" RPOGX="0.51937" RPOGY="0.25104" RPOGV="1" BPOGX="0.60052" BPOGY="0.33308" BPOGV="1" LPCX="0.32815" LPCY="0.54751" LPD="21.16728" LPS="1.08838" LPV="1" RPCX="0.58163" RPCY="0.55911" RPD="21.16913" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01075" LEYEZ="0.66346" LPUPILD="0.00441" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59799" FPOGY="0.35842" FPOGS="3770.26245" FPOGD="0.28125" FPOGID="3771" FPOGV="1" LPOGX="0.67908" LPOGY="0.41890" LPOGV="1" RPOGX="0.51856" RPOGY="0.26453" RPOGV="1" BPOGX="0.59882" BPOGY="0.34171" BPOGV="1" LPCX="0.32812" LPCY="0.54756" LPD="20.96342" LPS="1.08838" LPV="1" RPCX="0.58157" RPCY="0.55915" RPD="21.27993" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01075" LEYEZ="0.66346" LPUPILD="0.00443" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59801" FPOGY="0.35804" FPOGS="3770.26245" FPOGD="0.28784" FPOGID="3771" FPOGV="1" LPOGX="0.67908" LPOGY="0.41890" LPOGV="1" RPOGX="0.51856" RPOGY="0.26453" RPOGV="1" BPOGX="0.59882" BPOGY="0.34171" BPOGV="1" LPCX="0.32812" LPCY="0.54756" LPD="20.96342" LPS="1.08838" LPV="1" RPCX="0.58154" RPCY="0.55913" RPD="21.16750" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01075" LEYEZ="0.66346" LPUPILD="0.00443" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
