2025-05-27 12:22:09.792157
" REYEZ="1.18069" RPUPILD="0.00702" RPUPILV="0" BKID="87" BKDUR="0.00000" BKPMIN="45" />
<REC FPOGX="1.45921" FPOGY="-0.08486" FPOGS="120.22009" FPOGD="0.09348" FPOGID="557" FPOGV="1" LPOGX="1.05090" LPOGY="-0.07195" LPOGV="0" RPOGX="1.46569" RPOGY="-0.13173" RPOGV="1" BPOGX="1.46569" BPOGY="-0.13173" BPOGV="1" LPCX="0.40962" LPCY="0.78972" LPD="31.87678" LPS="3.48003" LPV="1" RPCX="0.63016" RPCY="0.78547" RPD="31.83877" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00742" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00762" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.46271" FPOGY="-0.12268" FPOGS="120.22009" FPOGD="0.09348" FPOGID="557" FPOGV="0" LPOGX="1.04257" LPOGY="-0.44029" LPOGV="1" RPOGX="1.46058" RPOGY="-0.10368" RPOGV="1" BPOGX="1.25158" BPOGY="-0.27198" BPOGV="1" LPCX="0.40949" LPCY="0.78976" LPD="31.94475" LPS="3.48003" LPV="1" RPCX="0.62998" RPCY="0.78562" RPD="31.91877" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00744" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00764" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.34526" FPOGY="-0.20008" FPOGS="120.22009" FPOGD="0.09348" FPOGID="557" FPOGV="0" LPOGX="1.02023" LPOGY="-0.44217" LPOGV="1" RPOGX="1.43537" RPOGY="-0.11278" RPOGV="1" BPOGX="1.22780" BPOGY="-0.27748" BPOGV="1" LPCX="0.40946" LPCY="0.78987" LPD="31.95079" LPS="3.48003" LPV="1" RPCX="0.62995" RPCY="0.78560" RPD="31.77704" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00744" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00765" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.30610" FPOGY="-0.22588" FPOGS="120.22009" FPOGD="0.09348" FPOGID="557" FPOGV="0" LPOGX="1.02023" LPOGY="-0.44217" LPOGV="1" RPOGX="1.43537" RPOGY="-0.11278" RPOGV="1" BPOGX="1.22780" BPOGY="-0.27748" BPOGV="1" LPCX="0.40944" LPCY="0.78986" LPD="32.02099" LPS="3.48003" LPV="1" RPCX="0.62995" RPCY="0.78560" RPD="31.77704" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00744" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00765" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.21971" FPOGY="-0.27065" FPOGS="120.22009" FPOGD="0.09348" FPOGID="557" FPOGV="0" LPOGX="0.99229" LPOGY="-0.40754" LPOGV="1" RPOGX="1.41480" RPOGY="-0.10648" RPOGV="1" BPOGX="1.20355" BPOGY="-0.25701" BPOGV="1" LPCX="0.40937" LPCY="0.78978" LPD="31.97877" LPS="3.48003" LPV="1" RPCX="0.62985" RPCY="0.78565" RPD="31.82286" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00750" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00763" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.23210" FPOGY="-0.26259" FPOGS="120.22009" FPOGD="0.09348" FPOGID="557" FPOGV="0" LPOGX="0.96956" LPOGY="-0.45310" LPOGV="1" RPOGX="1.51940" RPOGY="-0.05597" RPOGV="1" BPOGX="1.24448" BPOGY="-0.25453" BPOGV="1" LPCX="0.40932" LPCY="0.78979" LPD="31.87314" LPS="3.48003" LPV="1" RPCX="0.62979" RPCY="0.78563" RPD="31.97942" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00751" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00761" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.23622" FPOGY="-0.25991" FPOGS="120.22009" FPOGD="0.09348" FPOGID="557" FPOGV="0" LPOGX="0.96956" LPOGY="-0.45310" LPOGV="1" RPOGX="1.51940" RPOGY="-0.05597" RPOGV="1" BPOGX="1.24448" BPOGY="-0.25453" BPOGV="1" LPCX="0.40931" LPCY="0.78981" LPD="31.80940" LPS="3.48003" LPV="1" RPCX="0.62983" RPCY="0.78563" RPD="31.81874" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00750" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00763" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.32155" FPOGY="-0.18599" FPOGS="120.22009" FPOGD="0.09348" FPOGID="557" FPOGV="0" LPOGX="0.96956" LPOGY="-0.45310" LPOGV="0" RPOGX="1.47570" RPOGY="-0.04890" RPOGV="1" BPOGX="1.47570" BPOGY="-0.04890" BPOGV="1" LPCX="0.40921" LPCY="0.78988" LPD="31.86818" LPS="3.48003" LPV="1" RPCX="0.62974" RPCY="0.78586" RPD="32.06934" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00751" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00755" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.26369" FPOGY="-0.19602" FPOGS="120.22009" FPOGD="0.09348" FPOGID="557" FPOGV="0" LPOGX="0.92868" LPOGY="-0.36950" LPOGV="1" RPOGX="1.48296" RPOGY="-0.04261" RPOGV="1" BPOGX="1.20582" BPOGY="-0.20605" BPOGV="1" LPCX="0.40917" LPCY="0.78992" LPD="31.88021" LPS="3.48003" LPV="1" RPCX="0.62975" RPCY="0.78582" RPD="32.04318" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00749" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00755" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.24440" FPOGY="-0.19937" FPOGS="120.22009" FPOGD="0.09348" FPOGID="557" FPOGV="0" LPOGX="0.92868" LPOGY="-0.36950" LPOGV="1" RPOGX="1.48296" RPOGY="-0.04261" RPOGV="1" BPOGX="1.20582" BPOGY="-0.20605" BPOGV="1" LPCX="0.40915" LPCY="0.78993" LPD="31.94256" LPS="3.48003" LPV="1" RPCX="0.62973" RPCY="0.78583" RPD="32.05495" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00749" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00756" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.30079" FPOGY="-0.16363" FPOGS="120.36075" FPOGD="0.01946" FPOGID="558" FPOGV="1" LPOGX="0.92868" LPOGY="-0.36950" LPOGV="0" RPOGX="1.46995" RPOGY="-0.05642" RPOGV="1" BPOGX="1.46995" BPOGY="-0.05642" BPOGV="1" LPCX="0.40913" LPCY="0.79000" LPD="32.08958" LPS="3.48003" LPV="1" RPCX="0.62968" RPCY="0.78582" RPD="31.96791" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00750" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00759" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.29074" FPOGY="-0.16899" FPOGS="120.36075" FPOGD="0.02658" FPOGID="558" FPOGV="1" LPOGX="1.03147" LPOGY="-0.34118" LPOGV="1" RPOGX="1.46968" RPOGY="-0.03966" RPOGV="1" BPOGX="1.25057" BPOGY="-0.19042" BPOGV="1" LPCX="0.40909" LPCY="0.79006" LPD="32.14489" LPS="3.48003" LPV="1" RPCX="0.62967" RPCY="0.78587" RPD="31.96725" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00752" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00758" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.28405" FPOGY="-0.17256" FPOGS="120.36075" FPOGD="0.03336" FPOGID="558" FPOGV="1" LPOGX="1.03147" LPOGY="-0.34118" LPOGV="1" RPOGX="1.46968" RPOGY="-0.03966" RPOGV="1" BPOGX="1.25057" BPOGY="-0.19042" BPOGV="1" LPCX="0.40908" LPCY="0.79009" LPD="32.18276" LPS="3.48003" LPV="1" RPCX="0.62967" RPCY="0.78587" RPD="31.96725" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00750" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00758" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.27279" FPOGY="-0.17463" FPOGS="120.36075" FPOGD="0.04005" FPOGID="558" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="1" RPOGX="1.48311" RPOGY="-0.04920" RPOGV="1" BPOGX="1.20524" BPOGY="-0.18703" BPOGV="1" LPCX="0.40909" LPCY="0.79011" LPD="32.18632" LPS="3.48003" LPV="1" RPCX="0.62968" RPCY="0.78590" RPD="32.04803" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00749" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00757" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.28678" FPOGY="-0.17008" FPOGS="120.36075" FPOGD="0.04624" FPOGID="558" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.38468" RPOGY="-0.13824" RPOGV="1" BPOGX="1.38468" BPOGY="-0.13824" BPOGV="1" LPCX="0.40923" LPCY="0.79033" LPD="32.06876" LPS="3.48003" LPV="1" RPCX="0.62988" RPCY="0.78602" RPD="32.08946" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00745" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00763" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.29765" FPOGY="-0.16654" FPOGS="120.36075" FPOGD="0.05570" FPOGID="558" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.38468" RPOGY="-0.13824" RPOGV="1" BPOGX="1.38468" BPOGY="-0.13824" BPOGV="1" LPCX="0.40930" LPCY="0.79046" LPD="32.23808" LPS="3.48003" LPV="1" RPCX="0.62992" RPCY="0.78606" RPD="32.05985" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00747" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00767" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.32969" FPOGY="-0.13624" FPOGS="120.36075" FPOGD="0.06072" FPOGID="558" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.61803" RPOGY="0.13646" RPOGV="1" BPOGX="1.61803" BPOGY="0.13646" BPOGV="1" LPCX="0.41117" LPCY="0.79241" LPD="31.78923" LPS="3.48003" LPV="1" RPCX="0.63119" RPCY="0.78859" RPD="32.15440" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00769" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00791" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.38211" FPOGY="-0.07443" FPOGS="120.36075" FPOGD="0.06677" FPOGID="558" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.90626" RPOGY="0.54363" RPOGV="1" BPOGX="1.90626" BPOGY="0.54363" BPOGV="1" LPCX="0.41216" LPCY="0.79370" LPD="31.10110" LPS="3.48003" LPV="1" RPCX="0.63191" RPCY="0.79012" RPD="31.98589" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00742" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00783" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.42579" FPOGY="-0.02293" FPOGS="120.36075" FPOGD="0.07350" FPOGID="558" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.90626" RPOGY="0.54363" RPOGV="1" BPOGX="1.90626" BPOGY="0.54363" BPOGV="1" LPCX="0.41239" LPCY="0.79407" LPD="31.00433" LPS="3.48003" LPV="1" RPCX="0.63205" RPCY="0.79029" RPD="31.83105" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00745" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00785" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.47345" FPOGY="0.05534" FPOGS="120.36075" FPOGD="0.08036" FPOGID="558" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="2.04543" RPOGY="0.99463" RPOGV="1" BPOGX="2.04543" BPOGY="0.99463" BPOGV="1" LPCX="0.41298" LPCY="0.79564" LPD="31.70743" LPS="3.48003" LPV="1" RPCX="0.63266" RPCY="0.79240" RPD="32.15567" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00741" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00773" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.55333" FPOGY="0.18537" FPOGS="120.36075" FPOGD="0.08036" FPOGID="558" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="2.01246" RPOGY="1.11291" RPOGV="1" BPOGX="2.01246" BPOGY="1.11291" BPOGV="1" LPCX="0.41283" LPCY="0.79586" LPD="31.56141" LPS="3.48003" LPV="1" RPCX="0.63260" RPCY="0.79277" RPD="31.91976" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00740" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00775" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.78290" FPOGY="0.64914" FPOGS="120.36075" FPOGD="0.08036" FPOGID="558" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="2.01246" RPOGY="1.11291" RPOGV="1" BPOGX="2.01246" BPOGY="1.11291" BPOGV="1" LPCX="0.41283" LPCY="0.79593" LPD="31.65972" LPS="3.48003" LPV="1" RPCX="0.63255" RPCY="0.79285" RPD="32.14347" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00741" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00777" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.80790" FPOGY="0.71131" FPOGS="120.36075" FPOGD="0.08036" FPOGID="558" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.85792" RPOGY="0.83564" RPOGV="1" BPOGX="1.85792" BPOGY="0.83564" BPOGV="1" LPCX="0.41273" LPCY="0.79589" LPD="31.44627" LPS="3.48003" LPV="1" RPCX="0.63261" RPCY="0.79256" RPD="31.78565" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00742" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.91510" FPOGY="0.93697" FPOGS="120.36075" FPOGD="0.08036" FPOGID="558" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.87491" RPOGY="0.86235" RPOGV="1" BPOGX="1.87491" BPOGY="0.86235" BPOGV="1" LPCX="0.41274" LPCY="0.79594" LPD="31.47915" LPS="3.48003" LPV="1" RPCX="0.63270" RPCY="0.79252" RPD="31.51430" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00739" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00779" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.89501" FPOGY="0.89966" FPOGS="120.36075" FPOGD="0.08036" FPOGID="558" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.87491" RPOGY="0.86235" RPOGV="1" BPOGX="1.87491" BPOGY="0.86235" BPOGV="1" LPCX="0.41277" LPCY="0.79600" LPD="31.34943" LPS="3.48003" LPV="1" RPCX="0.63269" RPCY="0.79255" RPD="31.40874" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00738" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.90644" FPOGY="0.91829" FPOGS="120.36075" FPOGD="0.08036" FPOGID="558" FPOGV="0" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.92930" RPOGY="0.95554" RPOGV="1" BPOGX="1.92930" BPOGY="0.95554" BPOGV="1" LPCX="0.41284" LPCY="0.79618" LPD="31.48369" LPS="3.48003" LPV="1" RPCX="0.63283" RPCY="0.79280" RPD="31.44800" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00740" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.88261" FPOGY="0.88206" FPOGS="120.46797" FPOGD="0.01942" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.81113" RPOGY="0.77338" RPOGV="1" BPOGX="1.81113" BPOGY="0.77338" BPOGV="1" LPCX="0.41286" LPCY="0.79623" LPD="31.42739" LPS="3.48003" LPV="1" RPCX="0.63284" RPCY="0.79281" RPD="31.45168" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00738" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86832" FPOGY="0.86033" FPOGS="120.46797" FPOGD="0.02651" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.81113" RPOGY="0.77338" RPOGV="1" BPOGX="1.81113" BPOGY="0.77338" BPOGV="1" LPCX="0.41290" LPCY="0.79626" LPD="31.54156" LPS="3.48003" LPV="1" RPCX="0.63285" RPCY="0.79282" RPD="31.38038" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00740" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.86746" FPOGY="0.85402" FPOGS="120.46797" FPOGD="0.03316" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.86317" RPOGY="0.82251" RPOGV="1" BPOGX="1.86317" BPOGY="0.82251" BPOGV="1" LPCX="0.41294" LPCY="0.79628" LPD="31.48149" LPS="3.48003" LPV="1" RPCX="0.63302" RPCY="0.79298" RPD="31.52277" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00742" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.87350" FPOGY="0.85526" FPOGS="120.46797" FPOGD="0.04060" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.90974" RPOGY="0.86270" RPOGV="1" BPOGX="1.90974" BPOGY="0.86270" BPOGV="1" LPCX="0.41295" LPCY="0.79630" LPD="31.43695" LPS="3.48003" LPV="1" RPCX="0.63316" RPCY="0.79300" RPD="31.59453" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00741" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00774" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.87803" FPOGY="0.85619" FPOGS="120.46797" FPOGD="0.04655" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.90974" RPOGY="0.86270" RPOGV="1" BPOGX="1.90974" BPOGY="0.86270" BPOGV="1" LPCX="0.41297" LPCY="0.79631" LPD="31.52787" LPS="3.48003" LPV="1" RPCX="0.63315" RPCY="0.79301" RPD="31.62144" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00741" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00773" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.88779" FPOGY="0.86092" FPOGS="120.46797" FPOGD="0.05317" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.96589" RPOGY="0.89871" RPOGV="1" BPOGX="1.96589" BPOGY="0.89871" BPOGV="1" LPCX="0.41312" LPCY="0.79639" LPD="31.48058" LPS="3.48003" LPV="1" RPCX="0.63338" RPCY="0.79314" RPD="31.51992" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00740" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00777" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.88608" FPOGY="0.86561" FPOGS="120.46797" FPOGD="0.06008" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.87072" RPOGY="0.90790" RPOGV="1" BPOGX="1.87072" BPOGY="0.90790" BPOGV="1" LPCX="0.41316" LPCY="0.79641" LPD="31.23219" LPS="3.48003" LPV="1" RPCX="0.63341" RPCY="0.79317" RPD="31.48533" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00738" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00775" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.88469" FPOGY="0.86946" FPOGS="120.46797" FPOGD="0.06684" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.87072" RPOGY="0.90790" RPOGV="1" BPOGX="1.87072" BPOGY="0.90790" BPOGV="1" LPCX="0.41317" LPCY="0.79642" LPD="31.19422" LPS="3.48003" LPV="1" RPCX="0.63341" RPCY="0.79318" RPD="31.50461" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00739" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00775" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.87746" FPOGY="0.87539" FPOGS="120.46797" FPOGD="0.07322" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.79801" RPOGY="0.94070" RPOGV="1" BPOGX="1.79801" BPOGY="0.94070" BPOGV="1" LPCX="0.41323" LPCY="0.79647" LPD="31.38053" LPS="3.48003" LPV="1" RPCX="0.63356" RPCY="0.79331" RPD="31.42651" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00740" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00778" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
<REC FPOGX="1.87207" FPOGY="0.88107" FPOGS="120.46797" FPOGD="0.08006" FPOGID="559" FPOGV="1" LPOGX="0.92736" LPOGY="-0.32487" LPOGV="0" RPOGX="1.80733" RPOGY="0.94914" RPOGV="1" BPOGX="1.80733" BPOGY="0.94914" BPOGV="1" LPCX="0.41327" LPCY="0.79651" LPD="31.43484" LPS="3.48003" LPV="1" RPCX="0.63358" RPCY="0.79331" RPD="31.77293" RPS="3.48003" RPV="1" LEYEX="-0.04474" LEYEY="0.01444" LEYEZ="0.70272" LPUPILD="0.00741" LPUPILV="1" REYEX="0.06526" REYEY="-0.11450" REYEZ="1.18069" RPUPILD="0.00777" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="47" />
