2025-05-22 11:29:30.322149
-0.00225" LEYEZ="0.68092" LPUPILD="0.00685" LPUPILV="1" REYEX="0.04246" REYEY="-0.00552" REYEZ="0.67569" RPUPILD="0.00644" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.45008" FPOGY="0.39310" FPOGS="1429.99683" FPOGD="0.38220" FPOGID="1910" FPOGV="0" LPOGX="0.36634" LPOGY="0.30663" LPOGV="1" RPOGX="0.35254" RPOGY="0.24174" RPOGV="1" BPOGX="0.35944" BPOGY="0.27419" BPOGV="1" LPCX="0.40556" LPCY="0.49404" LPD="30.77041" LPS="1.10645" LPV="1" RPCX="0.64931" RPCY="0.50758" RPD="30.39231" RPS="1.09729" RPV="1" LEYEX="-0.02424" LEYEY="-0.00021" LEYEZ="0.68796" LPUPILD="0.00659" LPUPILV="1" REYEX="0.00000" REYEY="0.00000" REYEZ="0.00000" RPUPILD="0.00654" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.36483" FPOGY="0.27068" FPOGS="1430.40662" FPOGD="0.20715" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="1" RPOGX="0.33273" RPOGY="0.29433" RPOGV="1" BPOGX="0.36949" BPOGY="0.26673" BPOGV="1" LPCX="0.40925" LPCY="0.48659" LPD="31.13126" LPS="1.11562" LPV="1" RPCX="0.65347" RPCY="0.50220" RPD="30.94572" RPS="1.12479" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00666" LPUPILV="1" REYEX="0.04215" REYEY="-0.00181" REYEZ="0.70879" RPUPILD="0.00656" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.36447" FPOGY="0.26958" FPOGS="1430.40662" FPOGD="0.21387" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.35305" RPOGY="0.23425" RPOGV="1" BPOGX="0.35305" BPOGY="0.23425" BPOGV="1" LPCX="0.40934" LPCY="0.48656" LPD="31.18743" LPS="1.12479" LPV="1" RPCX="0.65366" RPCY="0.50230" RPD="30.68656" RPS="1.12479" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00668" LPUPILV="1" REYEX="0.04215" REYEY="-0.00181" REYEZ="0.70879" RPUPILD="0.00657" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.36301" FPOGY="0.26886" FPOGS="1430.40662" FPOGD="0.22034" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.31472" RPOGY="0.24517" RPOGV="1" BPOGX="0.31472" BPOGY="0.24517" BPOGV="1" LPCX="0.40946" LPCY="0.48657" LPD="31.21483" LPS="1.12479" LPV="1" RPCX="0.65369" RPCY="0.50230" RPD="30.66482" RPS="1.12479" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00665" LPUPILV="1" REYEX="0.04215" REYEY="-0.00181" REYEZ="0.70879" RPUPILD="0.00659" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.36163" FPOGY="0.26819" FPOGS="1430.40662" FPOGD="0.22705" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.31474" RPOGY="0.24533" RPOGV="1" BPOGX="0.31474" BPOGY="0.24533" BPOGV="1" LPCX="0.40948" LPCY="0.48648" LPD="31.31170" LPS="1.13375" LPV="1" RPCX="0.65369" RPCY="0.50230" RPD="30.66482" RPS="1.12458" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00663" LPUPILV="1" REYEX="0.04030" REYEY="-0.00173" REYEZ="0.67693" RPUPILD="0.00659" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.36075" FPOGY="0.26794" FPOGS="1430.40662" FPOGD="0.23376" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.33003" RPOGY="0.25926" RPOGV="1" BPOGX="0.33003" BPOGY="0.25926" BPOGV="1" LPCX="0.40961" LPCY="0.48654" LPD="31.07717" LPS="1.13354" LPV="1" RPCX="0.65385" RPCY="0.50243" RPD="30.93083" RPS="1.12437" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00670" LPUPILV="1" REYEX="0.04030" REYEY="-0.00173" REYEZ="0.67693" RPUPILD="0.00655" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.36007" FPOGY="0.26790" FPOGS="1430.40662" FPOGD="0.24036" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.33546" RPOGY="0.26642" RPOGV="1" BPOGX="0.33546" BPOGY="0.26642" BPOGV="1" LPCX="0.40963" LPCY="0.48658" LPD="31.01006" LPS="1.13333" LPV="1" RPCX="0.65385" RPCY="0.50243" RPD="30.93083" RPS="1.12416" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00670" LPUPILV="1" REYEX="0.04030" REYEY="-0.00173" REYEZ="0.67693" RPUPILD="0.00655" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35944" FPOGY="0.26804" FPOGS="1430.40662" FPOGD="0.24719" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.33623" RPOGY="0.27323" RPOGV="1" BPOGX="0.33623" BPOGY="0.27323" BPOGV="1" LPCX="0.40959" LPCY="0.48659" LPD="31.05046" LPS="1.12416" LPV="1" RPCX="0.65388" RPCY="0.50243" RPD="30.94064" RPS="1.11500" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00667" LPUPILV="1" REYEX="0.04030" REYEY="-0.00173" REYEZ="0.67693" RPUPILD="0.00653" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35897" FPOGY="0.26861" FPOGS="1430.40662" FPOGD="0.25366" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.34116" RPOGY="0.29043" RPOGV="1" BPOGX="0.34116" BPOGY="0.29043" BPOGV="1" LPCX="0.40964" LPCY="0.48659" LPD="31.01206" LPS="1.10604" LPV="1" RPCX="0.65396" RPCY="0.50244" RPD="30.85293" RPS="1.10604" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00667" LPUPILV="1" REYEX="0.04030" REYEY="-0.00173" REYEZ="0.67693" RPUPILD="0.00656" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35864" FPOGY="0.26934" FPOGS="1430.40662" FPOGD="0.26074" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.34583" RPOGY="0.29796" RPOGV="1" BPOGX="0.34583" BPOGY="0.29796" BPOGV="1" LPCX="0.40967" LPCY="0.48659" LPD="31.01826" LPS="1.09708" LPV="1" RPCX="0.65399" RPCY="0.50248" RPD="30.72616" RPS="1.09708" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00666" LPUPILV="1" REYEX="0.04030" REYEY="-0.00173" REYEZ="0.67693" RPUPILD="0.00656" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35835" FPOGY="0.27020" FPOGS="1430.40662" FPOGD="0.26721" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.34653" RPOGY="0.30451" RPOGV="1" BPOGX="0.34653" BPOGY="0.30451" BPOGV="1" LPCX="0.40966" LPCY="0.48659" LPD="31.04045" LPS="1.08812" LPV="1" RPCX="0.65399" RPCY="0.50248" RPD="30.72616" RPS="1.08812" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00665" LPUPILV="1" REYEX="0.03998" REYEY="-0.00176" REYEZ="0.67145" RPUPILD="0.00656" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35808" FPOGY="0.27061" FPOGS="1430.40662" FPOGD="0.27417" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.34700" RPOGY="0.28715" RPOGV="1" BPOGX="0.34700" BPOGY="0.28715" BPOGV="1" LPCX="0.40968" LPCY="0.48654" LPD="31.05364" LPS="1.08812" LPV="1" RPCX="0.65403" RPCY="0.50247" RPD="30.69009" RPS="1.08812" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00667" LPUPILV="1" REYEX="0.03998" REYEY="-0.00176" REYEZ="0.67145" RPUPILD="0.00659" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35789" FPOGY="0.27082" FPOGS="1430.40662" FPOGD="0.28076" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.34998" RPOGY="0.27989" RPOGV="1" BPOGX="0.34998" BPOGY="0.27989" BPOGV="1" LPCX="0.40970" LPCY="0.48654" LPD="31.00624" LPS="1.08812" LPV="1" RPCX="0.65401" RPCY="0.50248" RPD="30.69711" RPS="1.08812" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00666" LPUPILV="1" REYEX="0.03998" REYEY="-0.00176" REYEZ="0.67145" RPUPILD="0.00658" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35771" FPOGY="0.27103" FPOGS="1430.40662" FPOGD="0.28760" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.34998" RPOGY="0.27989" RPOGV="1" BPOGX="0.34998" BPOGY="0.27989" BPOGV="1" LPCX="0.40970" LPCY="0.48654" LPD="31.00624" LPS="1.08812" LPV="1" RPCX="0.65401" RPCY="0.50248" RPD="30.69711" RPS="1.08812" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00666" LPUPILV="1" REYEX="0.04030" REYEY="-0.00173" REYEZ="0.67693" RPUPILD="0.00658" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35760" FPOGY="0.27108" FPOGS="1430.40662" FPOGD="0.29443" FPOGID="1911" FPOGV="1" LPOGX="0.40625" LPOGY="0.23913" LPOGV="0" RPOGX="0.35264" RPOGY="0.27336" RPOGV="1" BPOGX="0.35264" BPOGY="0.27336" BPOGV="1" LPCX="0.40977" LPCY="0.48642" LPD="31.14034" LPS="1.08812" LPV="1" RPCX="0.65404" RPCY="0.50239" RPD="30.78290" RPS="1.08812" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00668" LPUPILV="1" REYEX="0.04030" REYEY="-0.00173" REYEZ="0.67693" RPUPILD="0.00656" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35801" FPOGY="0.27149" FPOGS="1430.40662" FPOGD="0.30139" FPOGID="1911" FPOGV="1" LPOGX="0.40082" LPOGY="0.30928" LPOGV="1" RPOGX="0.35236" RPOGY="0.27093" RPOGV="1" BPOGX="0.37659" BPOGY="0.29010" BPOGV="1" LPCX="0.40978" LPCY="0.48645" LPD="31.04433" LPS="1.08812" LPV="1" RPCX="0.65402" RPCY="0.50239" RPD="30.84587" RPS="1.08812" RPV="1" LEYEX="-0.02303" LEYEY="0.00164" LEYEZ="0.68265" LPUPILD="0.00670" LPUPILV="1" REYEX="0.04030" REYEY="-0.00173" REYEZ="0.67693" RPUPILD="0.00657" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35841" FPOGY="0.27189" FPOGS="1430.40662" FPOGD="0.30798" FPOGID="1911" FPOGV="1" LPOGX="0.40082" LPOGY="0.30928" LPOGV="1" RPOGX="0.35236" RPOGY="0.27093" RPOGV="1" BPOGX="0.37659" BPOGY="0.29010" BPOGV="1" LPCX="0.40976" LPCY="0.48646" LPD="31.06109" LPS="1.08812" LPV="1" RPCX="0.65402" RPCY="0.50239" RPD="30.84587" RPS="1.08812" RPV="1" LEYEX="-0.02299" LEYEY="0.00164" LEYEZ="0.68442" LPUPILD="0.00668" LPUPILV="1" REYEX="0.03998" REYEY="-0.00176" REYEZ="0.67145" RPUPILD="0.00657" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35841" FPOGY="0.27268" FPOGS="1430.40662" FPOGD="0.31458" FPOGID="1911" FPOGV="1" LPOGX="0.37395" LPOGY="0.35784" LPOGV="1" RPOGX="0.34320" RPOGY="0.26196" RPOGV="1" BPOGX="0.35857" BPOGY="0.30990" BPOGV="1" LPCX="0.40920" LPCY="0.48784" LPD="31.54644" LPS="1.08812" LPV="1" RPCX="0.65280" RPCY="0.50366" RPD="31.18961" RPS="1.08812" RPV="1" LEYEX="-0.02299" LEYEY="0.00164" LEYEZ="0.68442" LPUPILD="0.00680" LPUPILV="1" REYEX="0.03998" REYEY="-0.00176" REYEZ="0.67145" RPUPILD="0.00676" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.35035" FPOGY="0.30253" FPOGS="1430.40662" FPOGD="0.31458" FPOGID="1911" FPOGV="0" LPOGX="0.35838" LPOGY="0.46146" LPOGV="1" RPOGX="0.28772" RPOGY="0.44623" RPOGV="1" BPOGX="0.32305" BPOGY="0.45384" BPOGV="1" LPCX="0.40865" LPCY="0.48967" LPD="31.73115" LPS="1.08812" LPV="1" RPCX="0.65150" RPCY="0.50540" RPD="30.70475" RPS="1.08812" RPV="1" LEYEX="-0.02299" LEYEY="0.00164" LEYEZ="0.68442" LPUPILD="0.00690" LPUPILV="1" REYEX="0.03998" REYEY="-0.00176" REYEZ="0.67145" RPUPILD="0.00682" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.33547" FPOGY="0.37428" FPOGS="1430.40662" FPOGD="0.31458" FPOGID="1911" FPOGV="0" LPOGX="0.35582" LPOGY="0.45675" LPOGV="1" RPOGX="0.28535" RPOGY="0.43529" RPOGV="1" BPOGX="0.32059" BPOGY="0.44602" BPOGV="1" LPCX="0.40863" LPCY="0.48989" LPD="31.88531" LPS="1.09708" LPV="1" RPCX="0.65131" RPCY="0.50562" RPD="30.67505" RPS="1.10625" RPV="1" LEYEX="-0.02384" LEYEY="0.00106" LEYEZ="0.70486" LPUPILD="0.00690" LPUPILV="1" REYEX="0.04101" REYEY="-0.00252" REYEZ="0.70021" RPUPILD="0.00685" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.30310" FPOGY="0.48218" FPOGS="1430.40662" FPOGD="0.31458" FPOGID="1911" FPOGV="0" LPOGX="0.28626" LPOGY="0.70434" LPOGV="1" RPOGX="0.19049" RPOGY="0.69165" RPOGV="1" BPOGX="0.23838" BPOGY="0.69799" BPOGV="1" LPCX="0.40767" LPCY="0.49380" LPD="32.39553" LPS="1.11521" LPV="1" RPCX="0.64936" RPCY="0.50953" RPD="31.07184" RPS="1.12437" RPV="1" LEYEX="-0.02384" LEYEY="0.00106" LEYEZ="0.70486" LPUPILD="0.00677" LPUPILV="1" REYEX="0.04101" REYEY="-0.00252" REYEZ="0.70021" RPUPILD="0.00666" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.25777" FPOGY="0.66271" FPOGS="1430.40662" FPOGD="0.31458" FPOGID="1911" FPOGV="0" LPOGX="0.27782" LPOGY="0.80493" LPOGV="1" RPOGX="0.15091" RPOGY="0.88328" RPOGV="1" BPOGX="0.21436" BPOGY="0.84411" BPOGV="1" LPCX="0.40756" LPCY="0.49561" LPD="32.62756" LPS="1.13333" LPV="1" RPCX="0.64914" RPCY="0.51130" RPD="30.99763" RPS="1.14250" RPV="1" LEYEX="-0.02384" LEYEY="0.00106" LEYEZ="0.70486" LPUPILD="0.00671" LPUPILV="1" REYEX="0.04101" REYEY="-0.00252" REYEZ="0.70021" RPUPILD="0.00644" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.23526" FPOGY="0.75289" FPOGS="1430.40662" FPOGD="0.31458" FPOGID="1911" FPOGV="0" LPOGX="0.27459" LPOGY="0.80286" LPOGV="1" RPOGX="0.15091" RPOGY="0.88328" RPOGV="1" BPOGX="0.21275" BPOGY="0.84307" BPOGV="1" LPCX="0.40752" LPCY="0.49589" LPD="32.43545" LPS="1.14250" LPV="1" RPCX="0.64909" RPCY="0.51166" RPD="30.87503" RPS="1.14250" RPV="1" LEYEX="-0.02299" LEYEY="0.00041" LEYEZ="0.67845" LPUPILD="0.00676" LPUPILV="1" REYEX="0.04036" REYEY="-0.00296" REYEZ="0.69192" RPUPILD="0.00650" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.22775" FPOGY="0.82963" FPOGS="1430.40662" FPOGD="0.31458" FPOGID="1911" FPOGV="0" LPOGX="0.25260" LPOGY="0.95480" LPOGV="1" RPOGX="0.17286" RPOGY="1.01143" RPOGV="1" BPOGX="0.21273" BPOGY="0.98312" BPOGV="1" LPCX="0.40729" LPCY="0.49782" LPD="32.46893" LPS="1.13354" LPV="1" RPCX="0.64920" RPCY="0.51338" RPD="30.47120" RPS="1.12437" RPV="1" LEYEX="-0.02299" LEYEY="0.00041" LEYEZ="0.67845" LPUPILD="0.00669" LPUPILV="1" REYEX="0.04036" REYEY="-0.00296" REYEZ="0.69192" RPUPILD="0.00642" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.21638" FPOGY="0.95015" FPOGS="1430.40662" FPOGD="0.31458" FPOGID="1911" FPOGV="0" LPOGX="0.25339" LPOGY="0.99134" LPOGV="1" RPOGX="0.19391" RPOGY="1.05717" RPOGV="1" BPOGX="0.22365" BPOGY="1.02425" BPOGV="1" LPCX="0.40727" LPCY="0.49791" LPD="32.24049" LPS="1.11541" LPV="1" RPCX="0.64945" RPCY="0.51320" RPD="30.41440" RPS="1.10625" RPV="1" LEYEX="-0.02299" LEYEY="0.00041" LEYEZ="0.67845" LPUPILD="0.00669" LPUPILV="1" REYEX="0.04036" REYEY="-0.00296" REYEZ="0.69192" RPUPILD="0.00645" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.22225" FPOGY="0.98764" FPOGS="1430.40662" FPOGD="0.31458" FPOGID="1911" FPOGV="0" LPOGX="0.26036" LPOGY="0.99278" LPOGV="1" RPOGX="0.19587" RPOGY="1.05746" RPOGV="1" BPOGX="0.22812" BPOGY="1.02512" BPOGV="1" LPCX="0.40727" LPCY="0.49791" LPD="32.24049" LPS="1.09729" LPV="1" RPCX="0.64947" RPCY="0.51321" RPD="30.39010" RPS="1.09729" RPV="1" LEYEX="-0.02299" LEYEY="0.00041" LEYEZ="0.67524" LPUPILD="0.00669" LPUPILV="1" REYEX="0.04063" REYEY="-0.00292" REYEZ="0.69558" RPUPILD="0.00644" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.23142" FPOGY="0.99324" FPOGS="1430.40662" FPOGD="0.31458" FPOGID="1911" FPOGV="0" LPOGX="0.28216" LPOGY="0.99217" LPOGV="1" RPOGX="0.21740" RPOGY="1.01675" RPOGV="1" BPOGX="0.24978" BPOGY="1.00446" BPOGV="1" LPCX="0.40711" LPCY="0.49779" LPD="31.51039" LPS="1.09729" LPV="1" RPCX="0.64972" RPCY="0.51293" RPD="30.57309" RPS="1.10646" RPV="1" LEYEX="-0.02299" LEYEY="0.00041" LEYEZ="0.67524" LPUPILD="0.00665" LPUPILV="1" REYEX="0.04063" REYEY="-0.00292" REYEZ="0.69558" RPUPILD="0.00638" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.23428" FPOGY="0.99039" FPOGS="1430.76794" FPOGD="0.01990" FPOGID="1912" FPOGV="1" LPOGX="0.27825" LPOGY="0.98570" LPOGV="1" RPOGX="0.20745" RPOGY="0.97794" RPOGV="1" BPOGX="0.24285" BPOGY="0.98182" BPOGV="1" LPCX="0.40702" LPCY="0.49773" LPD="31.27822" LPS="1.10646" LPV="1" RPCX="0.64967" RPCY="0.51273" RPD="30.48725" RPS="1.11562" RPV="1" LEYEX="-0.02299" LEYEY="0.00041" LEYEZ="0.67524" LPUPILD="0.00667" LPUPILV="1" REYEX="0.04063" REYEY="-0.00292" REYEZ="0.69558" RPUPILD="0.00639" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.23547" FPOGY="0.98850" FPOGS="1430.76794" FPOGD="0.02600" FPOGID="1912" FPOGV="1" LPOGX="0.27490" LPOGY="0.98493" LPOGV="1" RPOGX="0.20559" RPOGY="0.97698" RPOGV="1" BPOGX="0.24024" BPOGY="0.98096" BPOGV="1" LPCX="0.40699" LPCY="0.49768" LPD="31.19784" LPS="1.11562" LPV="1" RPCX="0.64964" RPCY="0.51267" RPD="30.39021" RPS="1.12479" RPV="1" LEYEX="-0.02291" LEYEY="0.00045" LEYEZ="0.67015" LPUPILD="0.00665" LPUPILV="1" REYEX="0.04063" REYEY="-0.00292" REYEZ="0.69558" RPUPILD="0.00637" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.23874" FPOGY="0.98959" FPOGS="1430.76794" FPOGD="0.03271" FPOGID="1912" FPOGV="1" LPOGX="0.30182" LPOGY="0.99079" LPOGV="1" RPOGX="0.20828" RPOGY="0.99930" RPOGV="1" BPOGX="0.25505" BPOGY="0.99504" BPOGV="1" LPCX="0.40690" LPCY="0.49750" LPD="31.22285" LPS="1.12479" LPV="1" RPCX="0.64965" RPCY="0.51240" RPD="30.21987" RPS="1.12479" RPV="1" LEYEX="-0.02291" LEYEY="0.00045" LEYEZ="0.67015" LPUPILD="0.00661" LPUPILV="1" REYEX="0.04063" REYEY="-0.00292" REYEZ="0.69558" RPUPILD="0.00638" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.24154" FPOGY="0.99440" FPOGS="1430.76794" FPOGD="0.03979" FPOGID="1912" FPOGV="1" LPOGX="0.29945" LPOGY="1.05945" LPOGV="1" RPOGX="0.21725" RPOGY="0.98709" RPOGV="1" BPOGX="0.25835" BPOGY="1.02327" BPOGV="1" LPCX="0.40685" LPCY="0.49745" LPD="30.96253" LPS="1.12479" LPV="1" RPCX="0.64971" RPCY="0.51231" RPD="30.20476" RPS="1.12479" RPV="1" LEYEX="-0.02291" LEYEY="0.00045" LEYEZ="0.67015" LPUPILD="0.00659" LPUPILV="1" REYEX="0.04063" REYEY="-0.00292" REYEZ="0.69558" RPUPILD="0.00638" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.24364" FPOGY="0.99801" FPOGS="1430.76794" FPOGD="0.04700" FPOGID="1912" FPOGV="1" LPOGX="0.29945" LPOGY="1.05945" LPOGV="1" RPOGX="0.21725" RPOGY="0.98709" RPOGV="1" BPOGX="0.25835" BPOGY="1.02327" BPOGV="1" LPCX="0.40683" LPCY="0.49742" LPD="30.96753" LPS="1.12479" LPV="1" RPCX="0.64973" RPCY="0.51227" RPD="30.36177" RPS="1.12479" RPV="1" LEYEX="-0.02343" LEYEY="0.00062" LEYEZ="0.68524" LPUPILD="0.00662" LPUPILV="1" REYEX="0.04101" REYEY="-0.00279" REYEZ="0.70203" RPUPILD="0.00634" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.24445" FPOGY="1.00425" FPOGS="1430.76794" FPOGD="0.05273" FPOGID="1912" FPOGV="1" LPOGX="0.28615" LPOGY="1.09968" LPOGV="1" RPOGX="0.21568" RPOGY="1.00858" RPOGV="1" BPOGX="0.25092" BPOGY="1.05413" BPOGV="1" LPCX="0.40672" LPCY="0.49729" LPD="30.97399" LPS="1.12479" LPV="1" RPCX="0.64971" RPCY="0.51197" RPD="30.55355" RPS="1.12479" RPV="1" LEYEX="-0.02343" LEYEY="0.00062" LEYEZ="0.68524" LPUPILD="0.00659" LPUPILV="1" REYEX="0.04101" REYEY="-0.00279" REYEZ="0.70203" RPUPILD="0.00635" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.24459" FPOGY="1.00753" FPOGS="1430.76794" FPOGD="0.06018" FPOGID="1912" FPOGV="1" LPOGX="0.28452" LPOGY="1.08386" LPOGV="1" RPOGX="0.20723" RPOGY="0.99040" RPOGV="1" BPOGX="0.24587" BPOGY="1.03713" BPOGV="1" LPCX="0.40670" LPCY="0.49712" LPD="30.80780" LPS="1.12479" LPV="1" RPCX="0.64968" RPCY="0.51182" RPD="30.31759" RPS="1.12479" RPV="1" LEYEX="-0.02343" LEYEY="0.00062" LEYEZ="0.68524" LPUPILD="0.00661" LPUPILV="1" REYEX="0.04101" REYEY="-0.00279" REYEZ="0.70203" RPUPILD="0.00637" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.24479" FPOGY="1.01026" FPOGS="1430.76794" FPOGD="0.06750" FPOGID="1912" FPOGV="1" LPOGX="0.28452" LPOGY="1.08386" LPOGV="1" RPOGX="0.20909" RPOGY="0.99125" RPOGV="1" BPOGX="0.24680" BPOGY="1.03755" BPOGV="1" LPCX="0.40671" LPCY="0.49715" LPD="30.77643" LPS="1.12479" LPV="1" RPCX="0.64967" RPCY="0.51182" RPD="30.30933" RPS="1.11562" RPV="1" LEYEX="-0.02343" LEYEY="0.00062" LEYEZ="0.68524" LPUPILD="0.00661" LPUPILV="1" REYEX="0.04036" REYEY="-0.00270" REYEZ="0.69191" RPUPILD="0.00638" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.24507" FPOGY="1.00994" FPOGS="1430.76794" FPOGD="0.07336" FPOGID="1912" FPOGV="1" LPOGX="0.28665" LPOGY="1.06251" LPOGV="1" RPOGX="0.20965" RPOGY="0.95021" RPOGV="1" BPOGX="0.24815" BPOGY="1.00636" BPOGV="1" LPCX="0.40649" LPCY="0.49701" LPD="30.56509" LPS="1.11562" LPV="1" RPCX="0.64960" RPCY="0.51158" RPD="30.30441" RPS="1.10646" RPV="1" LEYEX="-0.02343" LEYEY="0.00062" LEYEZ="0.68524" LPUPILD="0.00664" LPUPILV="1" REYEX="0.04036" REYEY="-0.00270" REYEZ="0.69191" RPUPILD="0.00639" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
