2025-06-09 09:55:33.105489
" LEYEY="-0.00887" LEYEZ="0.53732" LPUPILD="0.00364" LPUPILV="1" REYEX="0.03630" REYEY="-0.00758" REYEZ="0.59841" RPUPILD="0.00328" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.11275" FPOGY="-0.03172" FPOGS="1566.51294" FPOGD="0.05957" FPOGID="3876" FPOGV="1" LPOGX="0.12734" LPOGY="0.07991" LPOGV="1" RPOGX="0.09767" RPOGY="-0.07843" RPOGV="1" BPOGX="0.11251" BPOGY="0.00074" BPOGV="1" LPCX="0.38952" LPCY="0.54206" LPD="15.35143" LPS="0.76386" LPV="1" RPCX="0.65244" RPCY="0.52916" RPD="15.11376" RPS="0.76386" RPV="1" LEYEX="-0.02090" LEYEY="-0.00883" LEYEZ="0.53731" LPUPILD="0.00364" LPUPILV="1" REYEX="0.03630" REYEY="-0.00758" REYEZ="0.59841" RPUPILD="0.00331" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.52334" FPOGY="0.41342" FPOGS="1567.95276" FPOGD="0.24121" FPOGID="3882" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52290" RPOGY="0.35961" RPOGV="1" BPOGX="0.52290" BPOGY="0.35961" BPOGV="1" LPCX="0.40086" LPCY="0.55026" LPD="14.33228" LPS="0.80579" LPV="1" RPCX="0.66576" RPCY="0.53838" RPD="14.99699" RPS="0.81055" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00323" LPUPILV="1" REYEX="0.03781" REYEY="-0.00832" REYEZ="0.59960" RPUPILD="0.00317" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52313" FPOGY="0.41231" FPOGS="1567.95276" FPOGD="0.24622" FPOGID="3882" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51545" RPOGY="0.37248" RPOGV="1" BPOGX="0.51545" BPOGY="0.37248" BPOGV="1" LPCX="0.40086" LPCY="0.55010" LPD="13.93421" LPS="0.81521" LPV="1" RPCX="0.66566" RPCY="0.53844" RPD="15.18650" RPS="0.81997" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00326" LPUPILV="1" REYEX="0.03781" REYEY="-0.00832" REYEZ="0.59960" RPUPILD="0.00332" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52295" FPOGY="0.41105" FPOGS="1567.95276" FPOGD="0.25342" FPOGID="3882" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51631" RPOGY="0.36428" RPOGV="1" BPOGX="0.51631" BPOGY="0.36428" BPOGV="1" LPCX="0.40094" LPCY="0.55002" LPD="13.62828" LPS="0.82462" LPV="1" RPCX="0.66555" RPCY="0.53830" RPD="14.74329" RPS="0.82938" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00329" LPUPILV="1" REYEX="0.03781" REYEY="-0.00832" REYEZ="0.59960" RPUPILD="0.00334" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52290" FPOGY="0.40940" FPOGS="1567.95276" FPOGD="0.25757" FPOGID="3882" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52104" RPOGY="0.34669" RPOGV="1" BPOGX="0.52104" BPOGY="0.34669" BPOGV="1" LPCX="0.40082" LPCY="0.55016" LPD="13.80147" LPS="0.82938" LPV="1" RPCX="0.66567" RPCY="0.53822" RPD="15.10965" RPS="0.82938" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00329" LPUPILV="1" REYEX="0.03781" REYEY="-0.00832" REYEZ="0.59960" RPUPILD="0.00328" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52274" FPOGY="0.40953" FPOGS="1567.95276" FPOGD="0.26172" FPOGID="3882" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51648" RPOGY="0.41465" RPOGV="1" BPOGX="0.51648" BPOGY="0.41465" BPOGV="1" LPCX="0.40102" LPCY="0.54990" LPD="13.66945" LPS="0.82938" LPV="1" RPCX="0.66567" RPCY="0.53800" RPD="14.79910" RPS="0.82938" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00338" LPUPILV="1" REYEX="0.03781" REYEY="-0.00832" REYEZ="0.59960" RPUPILD="0.00319" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52259" FPOGY="0.40965" FPOGS="1567.95276" FPOGD="0.26831" FPOGID="3882" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51648" RPOGY="0.41465" RPOGV="1" BPOGX="0.51648" BPOGY="0.41465" BPOGV="1" LPCX="0.40101" LPCY="0.54997" LPD="13.80266" LPS="0.82938" LPV="1" RPCX="0.66599" RPCY="0.53806" RPD="14.73731" RPS="0.82938" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00335" LPUPILV="1" REYEX="0.03781" REYEY="-0.00832" REYEZ="0.59960" RPUPILD="0.00314" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52261" FPOGY="0.40921" FPOGS="1567.95276" FPOGD="0.27502" FPOGID="3882" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52343" RPOGY="0.39120" RPOGV="1" BPOGX="0.52343" BPOGY="0.39120" BPOGV="1" LPCX="0.40079" LPCY="0.55012" LPD="13.97878" LPS="0.82938" LPV="1" RPCX="0.66575" RPCY="0.53819" RPD="15.15595" RPS="0.82938" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00334" LPUPILV="1" REYEX="0.03781" REYEY="-0.00832" REYEZ="0.59960" RPUPILD="0.00317" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52286" FPOGY="0.40738" FPOGS="1567.95276" FPOGD="0.28174" FPOGID="3882" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53352" RPOGY="0.33051" RPOGV="1" BPOGX="0.53352" BPOGY="0.33051" BPOGV="1" LPCX="0.40103" LPCY="0.55006" LPD="14.32116" LPS="0.82938" LPV="1" RPCX="0.66588" RPCY="0.53804" RPD="15.33248" RPS="0.82938" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00327" LPUPILV="1" REYEX="0.03781" REYEY="-0.00832" REYEZ="0.59960" RPUPILD="0.00315" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.51996" FPOGY="0.37830" FPOGS="1567.95276" FPOGD="0.28174" FPOGID="3882" FPOGV="0" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53248" RPOGY="0.33908" RPOGV="1" BPOGX="0.53248" BPOGY="0.33908" BPOGV="1" LPCX="0.40092" LPCY="0.54996" LPD="14.09378" LPS="0.82473" LPV="1" RPCX="0.66587" RPCY="0.53799" RPD="15.29028" RPS="0.81997" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00331" LPUPILV="1" REYEX="0.03681" REYEY="-0.00809" REYEZ="0.58306" RPUPILD="0.00316" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52358" FPOGY="0.39095" FPOGS="1567.95276" FPOGD="0.28174" FPOGID="3882" FPOGV="0" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52720" RPOGY="0.40360" RPOGV="1" BPOGX="0.52720" BPOGY="0.40360" BPOGV="1" LPCX="0.40100" LPCY="0.54974" LPD="14.08612" LPS="0.81531" LPV="1" RPCX="0.66578" RPCY="0.53809" RPD="14.79421" RPS="0.81055" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00330" LPUPILV="1" REYEX="0.03681" REYEY="-0.00809" REYEZ="0.58306" RPUPILD="0.00329" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52744" FPOGY="0.38322" FPOGS="1567.95276" FPOGD="0.28174" FPOGID="3882" FPOGV="0" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53516" RPOGY="0.36776" RPOGV="1" BPOGX="0.53516" BPOGY="0.36776" BPOGV="1" LPCX="0.40101" LPCY="0.54987" LPD="13.89737" LPS="0.80590" LPV="1" RPCX="0.66589" RPCY="0.53792" RPD="15.10763" RPS="0.80114" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00329" LPUPILV="1" REYEX="0.03681" REYEY="-0.00809" REYEZ="0.58306" RPUPILD="0.00311" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52911" FPOGY="0.38140" FPOGS="1568.24121" FPOGD="0.02014" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53410" RPOGY="0.37593" RPOGV="1" BPOGX="0.53410" BPOGY="0.37593" BPOGV="1" LPCX="0.40106" LPCY="0.54991" LPD="14.10973" LPS="0.80114" LPV="1" RPCX="0.66607" RPCY="0.53801" RPD="14.86121" RPS="0.79203" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00324" LPUPILV="1" REYEX="0.03592" REYEY="-0.00789" REYEZ="0.56833" RPUPILD="0.00311" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.53050" FPOGY="0.39602" FPOGS="1568.24121" FPOGD="0.02673" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53605" RPOGY="0.45452" RPOGV="1" BPOGX="0.53605" BPOGY="0.45452" BPOGV="1" LPCX="0.40104" LPCY="0.54977" LPD="14.22237" LPS="0.79668" LPV="1" RPCX="0.66600" RPCY="0.53807" RPD="15.06884" RPS="0.79233" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00328" LPUPILV="1" REYEX="0.03592" REYEY="-0.00789" REYEZ="0.56833" RPUPILD="0.00315" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52659" FPOGY="0.41120" FPOGS="1568.24121" FPOGD="0.03345" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.50704" RPOGY="0.48709" RPOGV="1" BPOGX="0.50704" BPOGY="0.48709" BPOGV="1" LPCX="0.40131" LPCY="0.54973" LPD="14.50651" LPS="0.79699" LPV="1" RPCX="0.66612" RPCY="0.53805" RPD="15.16721" RPS="0.79264" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00311" LPUPILV="1" REYEX="0.03592" REYEY="-0.00789" REYEZ="0.56833" RPUPILD="0.00313" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52385" FPOGY="0.42154" FPOGS="1568.24121" FPOGD="0.04016" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.50744" RPOGY="0.48356" RPOGV="1" BPOGX="0.50744" BPOGY="0.48356" BPOGV="1" LPCX="0.40129" LPCY="0.54984" LPD="14.54368" LPS="0.79729" LPV="1" RPCX="0.66619" RPCY="0.53801" RPD="14.97427" RPS="0.79729" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00314" LPUPILV="1" REYEX="0.03622" REYEY="-0.00794" REYEZ="0.57246" RPUPILD="0.00320" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52368" FPOGY="0.42224" FPOGS="1568.24121" FPOGD="0.04688" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52249" RPOGY="0.42713" RPOGV="1" BPOGX="0.52249" BPOGY="0.42713" BPOGV="1" LPCX="0.40139" LPCY="0.54983" LPD="14.47042" LPS="0.79729" LPV="1" RPCX="0.66615" RPCY="0.53811" RPD="15.06047" RPS="0.80164" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00319" LPUPILV="1" REYEX="0.03622" REYEY="-0.00794" REYEZ="0.57246" RPUPILD="0.00315" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52396" FPOGY="0.42114" FPOGS="1568.24121" FPOGD="0.05347" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52621" RPOGY="0.41234" RPOGV="1" BPOGX="0.52621" BPOGY="0.41234" BPOGV="1" LPCX="0.40134" LPCY="0.54965" LPD="14.05160" LPS="0.80164" LPV="1" RPCX="0.66607" RPCY="0.53793" RPD="15.29872" RPS="0.80599" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00322" LPUPILV="1" REYEX="0.03622" REYEY="-0.00794" REYEZ="0.57246" RPUPILD="0.00316" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52423" FPOGY="0.41989" FPOGS="1568.24121" FPOGD="0.05969" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52667" RPOGY="0.40870" RPOGV="1" BPOGX="0.52667" BPOGY="0.40870" BPOGV="1" LPCX="0.40151" LPCY="0.54973" LPD="14.38838" LPS="0.80599" LPV="1" RPCX="0.66603" RPCY="0.53796" RPD="14.87439" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00324" LPUPILV="1" REYEX="0.03622" REYEY="-0.00794" REYEZ="0.57246" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52241" FPOGY="0.42082" FPOGS="1568.24121" FPOGD="0.06653" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.50414" RPOGY="0.43008" RPOGV="1" BPOGX="0.50414" BPOGY="0.43008" BPOGV="1" LPCX="0.40166" LPCY="0.54956" LPD="14.19543" LPS="0.81034" LPV="1" RPCX="0.66643" RPCY="0.53808" RPD="15.39336" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00332" LPUPILV="1" REYEX="0.03622" REYEY="-0.00794" REYEZ="0.57246" RPUPILD="0.00319" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52177" FPOGY="0.42077" FPOGS="1568.24121" FPOGD="0.07336" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51483" RPOGY="0.42026" RPOGV="1" BPOGX="0.51483" BPOGY="0.42026" BPOGV="1" LPCX="0.40155" LPCY="0.54948" LPD="13.99032" LPS="0.81034" LPV="1" RPCX="0.66635" RPCY="0.53799" RPD="15.20010" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00328" LPUPILV="1" REYEX="0.03622" REYEY="-0.00794" REYEZ="0.57246" RPUPILD="0.00330" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52127" FPOGY="0.42043" FPOGS="1568.24121" FPOGD="0.07996" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51527" RPOGY="0.41634" RPOGV="1" BPOGX="0.51527" BPOGY="0.41634" BPOGV="1" LPCX="0.40160" LPCY="0.54977" LPD="14.59508" LPS="0.81034" LPV="1" RPCX="0.66650" RPCY="0.53788" RPD="14.77093" RPS="0.81510" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00333" LPUPILV="1" REYEX="0.03715" REYEY="-0.00814" REYEZ="0.58640" RPUPILD="0.00333" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52195" FPOGY="0.41853" FPOGS="1568.24121" FPOGD="0.08667" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53067" RPOGY="0.39384" RPOGV="1" BPOGX="0.53067" BPOGY="0.39384" BPOGV="1" LPCX="0.40166" LPCY="0.54983" LPD="14.40807" LPS="0.81510" LPV="1" RPCX="0.66662" RPCY="0.53800" RPD="14.94667" RPS="0.81986" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00336" LPUPILV="1" REYEX="0.03715" REYEY="-0.00814" REYEZ="0.58640" RPUPILD="0.00325" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52320" FPOGY="0.41512" FPOGS="1568.24121" FPOGD="0.09375" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.54079" RPOGY="0.36733" RPOGV="1" BPOGX="0.54079" BPOGY="0.36733" BPOGV="1" LPCX="0.40161" LPCY="0.54973" LPD="14.07397" LPS="0.81986" LPV="1" RPCX="0.66678" RPCY="0.53795" RPD="15.45778" RPS="0.82462" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00335" LPUPILV="1" REYEX="0.03715" REYEY="-0.00814" REYEZ="0.58640" RPUPILD="0.00313" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52430" FPOGY="0.41213" FPOGS="1568.24121" FPOGD="0.10083" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.54079" RPOGY="0.36733" RPOGV="1" BPOGX="0.54079" BPOGY="0.36733" BPOGV="1" LPCX="0.40172" LPCY="0.54974" LPD="14.49175" LPS="0.82462" LPV="1" RPCX="0.66691" RPCY="0.53800" RPD="15.61900" RPS="0.82462" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00328" LPUPILV="1" REYEX="0.03685" REYEY="-0.00804" REYEZ="0.57955" RPUPILD="0.00311" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52373" FPOGY="0.41156" FPOGS="1568.24121" FPOGD="0.10681" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51462" RPOGY="0.40241" RPOGV="1" BPOGX="0.51462" BPOGY="0.40241" BPOGV="1" LPCX="0.40182" LPCY="0.54966" LPD="14.41629" LPS="0.82462" LPV="1" RPCX="0.66673" RPCY="0.53832" RPD="15.60976" RPS="0.81986" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00328" LPUPILV="1" REYEX="0.03685" REYEY="-0.00804" REYEZ="0.57955" RPUPILD="0.00327" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52367" FPOGY="0.40985" FPOGS="1568.24121" FPOGD="0.11377" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52263" RPOGY="0.38086" RPOGV="1" BPOGX="0.52263" BPOGY="0.38086" BPOGV="1" LPCX="0.40187" LPCY="0.54973" LPD="14.77661" LPS="0.81986" LPV="1" RPCX="0.66704" RPCY="0.53837" RPD="15.37147" RPS="0.81510" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00327" LPUPILV="1" REYEX="0.03685" REYEY="-0.00804" REYEZ="0.57955" RPUPILD="0.00317" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52357" FPOGY="0.40876" FPOGS="1568.24121" FPOGD="0.12024" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52168" RPOGY="0.38901" RPOGV="1" BPOGX="0.52168" BPOGY="0.38901" BPOGV="1" LPCX="0.40228" LPCY="0.54963" LPD="13.87608" LPS="0.81044" LPV="1" RPCX="0.66704" RPCY="0.53801" RPD="15.23676" RPS="0.80568" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00327" LPUPILV="1" REYEX="0.03685" REYEY="-0.00804" REYEZ="0.57955" RPUPILD="0.00331" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52297" FPOGY="0.40920" FPOGS="1568.24121" FPOGD="0.12695" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51175" RPOGY="0.41752" RPOGV="1" BPOGX="0.51175" BPOGY="0.41752" BPOGV="1" LPCX="0.40231" LPCY="0.54958" LPD="13.99662" LPS="0.80103" LPV="1" RPCX="0.66715" RPCY="0.53863" RPD="15.94857" RPS="0.80103" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00324" LPUPILV="1" REYEX="0.03685" REYEY="-0.00804" REYEZ="0.57955" RPUPILD="0.00328" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52272" FPOGY="0.40910" FPOGS="1568.24121" FPOGD="0.13367" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51772" RPOGY="0.40720" RPOGV="1" BPOGX="0.51772" BPOGY="0.40720" BPOGV="1" LPCX="0.40232" LPCY="0.54959" LPD="13.89265" LPS="0.79637" LPV="1" RPCX="0.66726" RPCY="0.53843" RPD="16.17605" RPS="0.79637" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00324" LPUPILV="1" REYEX="0.03685" REYEY="-0.00804" REYEZ="0.57955" RPUPILD="0.00332" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52248" FPOGY="0.40919" FPOGS="1568.24121" FPOGD="0.14062" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51727" RPOGY="0.41117" RPOGV="1" BPOGX="0.51727" BPOGY="0.41117" BPOGV="1" LPCX="0.40253" LPCY="0.54967" LPD="14.02363" LPS="0.79172" LPV="1" RPCX="0.66719" RPCY="0.53838" RPD="15.85228" RPS="0.79172" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00339" LPUPILV="1" REYEX="0.03664" REYEY="-0.00798" REYEZ="0.57495" RPUPILD="0.00334" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52306" FPOGY="0.40875" FPOGS="1568.24121" FPOGD="0.14697" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53600" RPOGY="0.39890" RPOGV="1" BPOGX="0.53600" BPOGY="0.39890" BPOGV="1" LPCX="0.40245" LPCY="0.54957" LPD="14.10932" LPS="0.79172" LPV="1" RPCX="0.66732" RPCY="0.53859" RPD="15.84323" RPS="0.79172" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00335" LPUPILV="1" REYEX="0.03664" REYEY="-0.00798" REYEZ="0.57495" RPUPILD="0.00331" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52371" FPOGY="0.40782" FPOGS="1568.24121" FPOGD="0.15381" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53848" RPOGY="0.38652" RPOGV="1" BPOGX="0.53848" BPOGY="0.38652" BPOGV="1" LPCX="0.40255" LPCY="0.54969" LPD="13.93515" LPS="0.79172" LPV="1" RPCX="0.66726" RPCY="0.53843" RPD="15.67236" RPS="0.79172" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00336" LPUPILV="1" REYEX="0.03664" REYEY="-0.00798" REYEZ="0.57495" RPUPILD="0.00331" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52430" FPOGY="0.40697" FPOGS="1568.24121" FPOGD="0.16052" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53848" RPOGY="0.38652" RPOGV="1" BPOGX="0.53848" BPOGY="0.38652" BPOGV="1" LPCX="0.40245" LPCY="0.54987" LPD="14.35768" LPS="0.79172" LPV="1" RPCX="0.66742" RPCY="0.53852" RPD="15.70356" RPS="0.79172" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00331" LPUPILV="1" REYEX="0.03687" REYEY="-0.00805" REYEZ="0.57723" RPUPILD="0.00331" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52396" FPOGY="0.40777" FPOGS="1568.24121" FPOGD="0.16711" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51552" RPOGY="0.42774" RPOGV="1" BPOGX="0.51552" BPOGY="0.42774" BPOGV="1" LPCX="0.40252" LPCY="0.54985" LPD="14.36614" LPS="0.79172" LPV="1" RPCX="0.66767" RPCY="0.53856" RPD="15.69121" RPS="0.79172" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00330" LPUPILV="1" REYEX="0.03687" REYEY="-0.00805" REYEZ="0.57723" RPUPILD="0.00327" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52384" FPOGY="0.40868" FPOGS="1568.24121" FPOGD="0.17407" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52073" RPOGY="0.43247" RPOGV="1" BPOGX="0.52073" BPOGY="0.43247" BPOGV="1" LPCX="0.40251" LPCY="0.54984" LPD="14.29420" LPS="0.79172" LPV="1" RPCX="0.66761" RPCY="0.53858" RPD="15.57920" RPS="0.79172" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00327" LPUPILV="1" REYEX="0.03687" REYEY="-0.00805" REYEZ="0.57723" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
