2025-05-27 11:34:25.568261
179" LEYEY="0.00307" LEYEZ="0.51219" LPUPILD="0.00420" LPUPILV="1" REYEX="0.02536" REYEY="0.00517" REYEZ="0.52620" RPUPILD="0.00385" RPUPILV="1" BKID="972" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4984.30615" FPOGD="0.37305" FPOGID="14364" FPOGV="0" LPOGX="0.63393" LPOGY="0.00353" LPOGV="0" RPOGX="0.62795" RPOGY="-0.17038" RPOGV="0" BPOGX="0.62795" BPOGY="-0.17038" BPOGV="0" LPCX="0.17452" LPCY="0.92205" LPD="16.84113" LPS="0.63703" LPV="1" RPCX="0.62933" RPCY="0.45380" RPD="12.21589" RPS="0.63703" RPV="0" LEYEX="-0.03179" LEYEY="0.00307" LEYEZ="0.51219" LPUPILD="0.00482" LPUPILV="1" REYEX="0.02536" REYEY="0.00517" REYEZ="0.52620" RPUPILD="0.00385" RPUPILV="1" BKID="0" BKDUR="0.02844" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.40580" FPOGY="0.13651" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.81159" LPOGY="0.27302" LPOGV="1" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.81159" BPOGY="0.27302" BPOGV="1" LPCX="0.68824" LPCY="0.48292" LPD="22.14822" LPS="0.66094" LPV="1" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00452" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.18212" BKPMIN="23" />
<REC FPOGX="0.81159" FPOGY="0.27302" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.81159" LPOGY="0.27302" LPOGV="1" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.81159" BPOGY="0.27302" BPOGV="1" LPCX="0.68795" LPCY="0.48347" LPD="23.62772" LPS="0.66094" LPV="1" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="0.03706" LEYEY="0.00102" LEYEZ="0.52100" LPUPILD="0.00451" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.81155" FPOGY="0.26909" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.81151" LPOGY="0.26516" LPOGV="1" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.81151" BPOGY="0.26516" BPOGV="1" LPCX="0.68755" LPCY="0.48314" LPD="24.45787" LPS="0.66094" LPV="1" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="0.03706" LEYEY="0.00102" LEYEZ="0.52100" LPUPILD="0.00445" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.73632" FPOGY="0.26967" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56919" LPOGY="0.34665" LPOGV="1" RPOGX="0.60254" RPOGY="0.19500" RPOGV="1" BPOGX="0.58586" BPOGY="0.27082" BPOGV="1" LPCX="0.39022" LPCY="0.50196" LPD="20.93773" LPS="0.66094" LPV="1" RPCX="0.68705" RPCY="0.48298" RPD="24.80515" RPS="0.66094" RPV="1" LEYEX="0.03706" LEYEY="0.00102" LEYEZ="0.52100" LPUPILD="0.00421" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00445" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.66104" FPOGY="0.27008" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56965" LPOGY="0.34971" LPOGV="1" RPOGX="0.60187" RPOGY="0.19880" RPOGV="1" BPOGX="0.58576" BPOGY="0.27425" BPOGV="1" LPCX="0.38989" LPCY="0.50169" LPD="21.53484" LPS="0.65810" LPV="1" RPCX="0.68678" RPCY="0.48298" RPD="24.80727" RPS="0.65810" RPV="1" LEYEX="-0.02132" LEYEY="-0.00177" LEYEZ="0.51163" LPUPILD="0.00415" LPUPILV="1" REYEX="0.03747" REYEY="0.00103" REYEZ="0.53058" RPUPILD="0.00445" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.62755" FPOGY="0.27628" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.57540" LPOGY="0.33487" LPOGV="1" RPOGX="0.61270" RPOGY="0.23010" RPOGV="1" BPOGX="0.59405" BPOGY="0.28249" BPOGV="1" LPCX="0.38938" LPCY="0.50156" LPD="22.23852" LPS="0.65525" LPV="1" RPCX="0.68637" RPCY="0.48315" RPD="24.56107" RPS="0.65525" RPV="1" LEYEX="-0.02132" LEYEY="-0.00177" LEYEZ="0.51163" LPUPILD="0.00412" LPUPILV="1" REYEX="0.03747" REYEY="0.00103" REYEZ="0.53058" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.61236" FPOGY="0.27880" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.57843" LPOGY="0.33696" LPOGV="1" RPOGX="0.58553" RPOGY="0.23070" RPOGV="1" BPOGX="0.58198" BPOGY="0.28383" BPOGV="1" LPCX="0.38911" LPCY="0.50161" LPD="22.44381" LPS="0.65241" LPV="1" RPCX="0.68626" RPCY="0.48320" RPD="24.19696" RPS="0.65241" RPV="1" LEYEX="-0.02132" LEYEY="-0.00177" LEYEZ="0.51163" LPUPILD="0.00421" LPUPILV="1" REYEX="0.03747" REYEY="0.00103" REYEZ="0.53058" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.60468" FPOGY="0.28057" FPOGS="4986.60303" FPOGD="0.02002" FPOGID="14371" FPOGV="1" LPOGX="0.57843" LPOGY="0.33696" LPOGV="1" RPOGX="0.58486" RPOGY="0.23478" RPOGV="1" BPOGX="0.58165" BPOGY="0.28587" BPOGV="1" LPCX="0.38872" LPCY="0.50158" LPD="22.16114" LPS="0.65241" LPV="1" RPCX="0.68584" RPCY="0.48289" RPD="23.84940" RPS="0.64928" RPV="1" LEYEX="-0.02196" LEYEY="-0.00188" LEYEZ="0.52232" LPUPILD="0.00418" LPUPILV="1" REYEX="0.03654" REYEY="0.00101" REYEZ="0.52024" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.60084" FPOGY="0.28095" FPOGS="4986.60303" FPOGD="0.02686" FPOGID="14371" FPOGV="1" LPOGX="0.58225" LPOGY="0.31558" LPOGV="1" RPOGX="0.58869" RPOGY="0.24936" RPOGV="1" BPOGX="0.58547" BPOGY="0.28247" BPOGV="1" LPCX="0.38819" LPCY="0.50165" LPD="22.57268" LPS="0.65212" LPV="1" RPCX="0.68543" RPCY="0.48318" RPD="23.93027" RPS="0.64899" RPV="1" LEYEX="-0.02196" LEYEY="-0.00188" LEYEZ="0.52232" LPUPILD="0.00416" LPUPILV="1" REYEX="0.03654" REYEY="0.00101" REYEZ="0.52024" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59926" FPOGY="0.28320" FPOGS="4986.60303" FPOGD="0.03320" FPOGID="14371" FPOGV="1" LPOGX="0.57904" LPOGY="0.33087" LPOGV="1" RPOGX="0.60366" RPOGY="0.25805" RPOGV="1" BPOGX="0.59135" BPOGY="0.29446" BPOGV="1" LPCX="0.38805" LPCY="0.50166" LPD="22.61221" LPS="0.65183" LPV="1" RPCX="0.68499" RPCY="0.48335" RPD="23.98447" RPS="0.64870" RPV="1" LEYEX="-0.02196" LEYEY="-0.00188" LEYEZ="0.52232" LPUPILD="0.00416" LPUPILV="1" REYEX="0.03654" REYEY="0.00101" REYEZ="0.52024" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59816" FPOGY="0.28506" FPOGS="4986.60303" FPOGD="0.04004" FPOGID="14371" FPOGV="1" LPOGX="0.57951" LPOGY="0.33438" LPOGV="1" RPOGX="0.60366" RPOGY="0.25805" RPOGV="1" BPOGX="0.59159" BPOGY="0.29621" BPOGV="1" LPCX="0.38772" LPCY="0.50204" LPD="23.14464" LPS="0.64870" LPV="1" RPCX="0.68477" RPCY="0.48337" RPD="24.14825" RPS="0.64870" RPV="1" LEYEX="-0.02188" LEYEY="-0.00185" LEYEZ="0.51395" LPUPILD="0.00411" LPUPILV="1" REYEX="0.03720" REYEY="0.00096" REYEZ="0.53364" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59731" FPOGY="0.28616" FPOGS="4986.60303" FPOGD="0.04736" FPOGID="14371" FPOGV="1" LPOGX="0.57662" LPOGY="0.35455" LPOGV="1" RPOGX="0.60613" RPOGY="0.23321" RPOGV="1" BPOGX="0.59138" BPOGY="0.29388" BPOGV="1" LPCX="0.38711" LPCY="0.50210" LPD="23.04850" LPS="0.64585" LPV="1" RPCX="0.68424" RPCY="0.48345" RPD="24.10638" RPS="0.64899" RPV="1" LEYEX="-0.02188" LEYEY="-0.00185" LEYEZ="0.51395" LPUPILD="0.00414" LPUPILV="1" REYEX="0.03720" REYEY="0.00096" REYEZ="0.53364" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59543" FPOGY="0.28611" FPOGS="4986.60303" FPOGD="0.05371" FPOGID="14371" FPOGV="1" LPOGX="0.57915" LPOGY="0.33394" LPOGV="1" RPOGX="0.58161" RPOGY="0.23753" RPOGV="1" BPOGX="0.58038" BPOGY="0.28574" BPOGV="1" LPCX="0.38683" LPCY="0.50241" LPD="23.03456" LPS="0.64614" LPV="1" RPCX="0.68392" RPCY="0.48346" RPD="23.83044" RPS="0.64928" RPV="1" LEYEX="-0.02188" LEYEY="-0.00185" LEYEZ="0.51395" LPUPILD="0.00418" LPUPILV="1" REYEX="0.03720" REYEY="0.00096" REYEZ="0.53364" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59394" FPOGY="0.28570" FPOGS="4986.60303" FPOGD="0.06055" FPOGID="14371" FPOGV="1" LPOGX="0.57868" LPOGY="0.33042" LPOGV="1" RPOGX="0.58227" RPOGY="0.23346" RPOGV="1" BPOGX="0.58047" BPOGY="0.28194" BPOGV="1" LPCX="0.38640" LPCY="0.50229" LPD="22.34548" LPS="0.64928" LPV="1" RPCX="0.68358" RPCY="0.48355" RPD="23.70443" RPS="0.65241" RPV="1" LEYEX="-0.02273" LEYEY="-0.00206" LEYEZ="0.52919" LPUPILD="0.00419" LPUPILV="1" REYEX="0.03629" REYEY="0.00090" REYEZ="0.52275" RPUPILD="0.00452" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59224" FPOGY="0.28348" FPOGS="4986.60303" FPOGD="0.06689" FPOGID="14371" FPOGV="1" LPOGX="0.57166" LPOGY="0.31524" LPOGV="1" RPOGX="0.57880" RPOGY="0.20741" RPOGV="1" BPOGX="0.57523" BPOGY="0.26133" BPOGV="1" LPCX="0.38586" LPCY="0.50253" LPD="22.32746" LPS="0.65525" LPV="1" RPCX="0.68294" RPCY="0.48391" RPD="25.00990" RPS="0.65525" RPV="1" LEYEX="-0.02273" LEYEY="-0.00206" LEYEZ="0.52919" LPUPILD="0.00421" LPUPILV="1" REYEX="0.03629" REYEY="0.00090" REYEZ="0.52275" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59160" FPOGY="0.28299" FPOGS="4986.60303" FPOGD="0.07373" FPOGID="14371" FPOGV="1" LPOGX="0.57207" LPOGY="0.33246" LPOGV="1" RPOGX="0.59714" RPOGY="0.22274" RPOGV="1" BPOGX="0.58460" BPOGY="0.27760" BPOGV="1" LPCX="0.38550" LPCY="0.50311" LPD="23.13911" LPS="0.65810" LPV="1" RPCX="0.68255" RPCY="0.48405" RPD="24.70854" RPS="0.65810" RPV="1" LEYEX="-0.02273" LEYEY="-0.00206" LEYEZ="0.52919" LPUPILD="0.00418" LPUPILV="1" REYEX="0.03629" REYEY="0.00090" REYEZ="0.52275" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59106" FPOGY="0.28258" FPOGS="4986.60303" FPOGD="0.08057" FPOGID="14371" FPOGV="1" LPOGX="0.57207" LPOGY="0.33246" LPOGV="1" RPOGX="0.59714" RPOGY="0.22274" RPOGV="1" BPOGX="0.58460" BPOGY="0.27760" BPOGV="1" LPCX="0.38510" LPCY="0.50303" LPD="22.78843" LPS="0.65810" LPV="1" RPCX="0.68204" RPCY="0.48409" RPD="24.46915" RPS="0.65810" RPV="1" LEYEX="-0.02206" LEYEY="-0.00202" LEYEZ="0.50741" LPUPILD="0.00407" LPUPILV="1" REYEX="0.03726" REYEY="0.00085" REYEZ="0.54137" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59078" FPOGY="0.28255" FPOGS="4986.60303" FPOGD="0.08691" FPOGID="14371" FPOGV="1" LPOGX="0.58281" LPOGY="0.32228" LPOGV="1" RPOGX="0.59136" RPOGY="0.24210" RPOGV="1" BPOGX="0.58708" BPOGY="0.28219" BPOGV="1" LPCX="0.38440" LPCY="0.50336" LPD="22.89494" LPS="0.65525" LPV="1" RPCX="0.68161" RPCY="0.48416" RPD="24.10809" RPS="0.65525" RPV="1" LEYEX="-0.02206" LEYEY="-0.00202" LEYEZ="0.50741" LPUPILD="0.00419" LPUPILV="1" REYEX="0.03726" REYEY="0.00085" REYEZ="0.54137" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59091" FPOGY="0.28238" FPOGS="4986.60303" FPOGD="0.09375" FPOGID="14371" FPOGV="1" LPOGX="0.58117" LPOGY="0.31186" LPOGV="1" RPOGX="0.60437" RPOGY="0.24808" RPOGV="1" BPOGX="0.59277" BPOGY="0.27997" BPOGV="1" LPCX="0.38419" LPCY="0.50349" LPD="22.90918" LPS="0.65241" LPV="1" RPCX="0.68120" RPCY="0.48407" RPD="24.13175" RPS="0.65241" RPV="1" LEYEX="-0.02206" LEYEY="-0.00202" LEYEZ="0.50741" LPUPILD="0.00415" LPUPILV="1" REYEX="0.03726" REYEY="0.00085" REYEZ="0.54137" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59102" FPOGY="0.28244" FPOGS="4986.60303" FPOGD="0.10059" FPOGID="14371" FPOGV="1" LPOGX="0.58158" LPOGY="0.31512" LPOGV="1" RPOGX="0.60369" RPOGY="0.25171" RPOGV="1" BPOGX="0.59263" BPOGY="0.28341" BPOGV="1" LPCX="0.38363" LPCY="0.50355" LPD="22.14729" LPS="0.64957" LPV="1" RPCX="0.68078" RPCY="0.48428" RPD="24.12156" RPS="0.64957" RPV="1" LEYEX="-0.02261" LEYEY="-0.00215" LEYEZ="0.51292" LPUPILD="0.00420" LPUPILV="1" REYEX="0.03618" REYEY="0.00080" REYEZ="0.53043" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59127" FPOGY="0.28349" FPOGS="4986.60303" FPOGD="0.10889" FPOGID="14371" FPOGV="1" LPOGX="0.58446" LPOGY="0.37554" LPOGV="1" RPOGX="0.60620" RPOGY="0.22493" RPOGV="1" BPOGX="0.59533" BPOGY="0.30023" BPOGV="1" LPCX="0.38328" LPCY="0.50422" LPD="22.82979" LPS="0.64957" LPV="1" RPCX="0.68013" RPCY="0.48471" RPD="23.89124" RPS="0.64957" RPV="1" LEYEX="-0.02261" LEYEY="-0.00215" LEYEZ="0.51292" LPUPILD="0.00417" LPUPILV="1" REYEX="0.03618" REYEY="0.00080" REYEZ="0.53043" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59166" FPOGY="0.28386" FPOGS="4986.60303" FPOGD="0.11426" FPOGID="14371" FPOGV="1" LPOGX="0.57867" LPOGY="0.35425" LPOGV="1" RPOGX="0.61791" RPOGY="0.22616" RPOGV="1" BPOGX="0.59829" BPOGY="0.29021" BPOGV="1" LPCX="0.38290" LPCY="0.50450" LPD="22.75543" LPS="0.64957" LPV="1" RPCX="0.67978" RPCY="0.48460" RPD="23.67089" RPS="0.64957" RPV="1" LEYEX="-0.02261" LEYEY="-0.00215" LEYEZ="0.51292" LPUPILD="0.00420" LPUPILV="1" REYEX="0.03618" REYEY="0.00080" REYEZ="0.53043" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59201" FPOGY="0.28420" FPOGS="4986.60303" FPOGD="0.12109" FPOGID="14371" FPOGV="1" LPOGX="0.57867" LPOGY="0.35425" LPOGV="1" RPOGX="0.61791" RPOGY="0.22616" RPOGV="1" BPOGX="0.59829" BPOGY="0.29021" BPOGV="1" LPCX="0.38242" LPCY="0.50456" LPD="22.19983" LPS="0.64957" LPV="1" RPCX="0.67950" RPCY="0.48504" RPD="24.59789" RPS="0.64957" RPV="1" LEYEX="-0.02292" LEYEY="-0.00231" LEYEZ="0.51309" LPUPILD="0.00421" LPUPILV="1" REYEX="0.03553" REYEY="0.00071" REYEZ="0.52548" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59190" FPOGY="0.28497" FPOGS="4986.60303" FPOGD="0.12744" FPOGID="14371" FPOGV="1" LPOGX="0.58068" LPOGY="0.35797" LPOGV="1" RPOGX="0.59902" RPOGY="0.24124" RPOGV="1" BPOGX="0.58985" BPOGY="0.29960" BPOGV="1" LPCX="0.38172" LPCY="0.50507" LPD="23.22666" LPS="0.64957" LPV="1" RPCX="0.67856" RPCY="0.48515" RPD="24.40302" RPS="0.64957" RPV="1" LEYEX="-0.02292" LEYEY="-0.00231" LEYEZ="0.51309" LPUPILD="0.00415" LPUPILV="1" REYEX="0.03553" REYEY="0.00071" REYEZ="0.52548" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59210" FPOGY="0.28532" FPOGS="4986.60303" FPOGD="0.13428" FPOGID="14371" FPOGV="1" LPOGX="0.57664" LPOGY="0.33755" LPOGV="1" RPOGX="0.61560" RPOGY="0.24730" RPOGV="1" BPOGX="0.59612" BPOGY="0.29242" BPOGV="1" LPCX="0.38142" LPCY="0.50540" LPD="22.70332" LPS="0.64957" LPV="1" RPCX="0.67841" RPCY="0.48526" RPD="24.37952" RPS="0.64957" RPV="1" LEYEX="-0.02292" LEYEY="-0.00231" LEYEZ="0.51309" LPUPILD="0.00419" LPUPILV="1" REYEX="0.03553" REYEY="0.00071" REYEZ="0.52548" RPUPILD="0.00445" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59229" FPOGY="0.28564" FPOGS="4986.60303" FPOGD="0.14111" FPOGID="14371" FPOGV="1" LPOGX="0.57664" LPOGY="0.33755" LPOGV="1" RPOGX="0.61560" RPOGY="0.24730" RPOGV="1" BPOGX="0.59612" BPOGY="0.29242" BPOGV="1" LPCX="0.38086" LPCY="0.50531" LPD="22.82796" LPS="0.64957" LPV="1" RPCX="0.67781" RPCY="0.48517" RPD="23.92736" RPS="0.64957" RPV="1" LEYEX="-0.02358" LEYEY="-0.00246" LEYEZ="0.52076" LPUPILD="0.00412" LPUPILV="1" REYEX="0.03581" REYEY="0.00068" REYEZ="0.53434" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59254" FPOGY="0.28549" FPOGS="4986.60303" FPOGD="0.14844" FPOGID="14371" FPOGV="1" LPOGX="0.59935" LPOGY="0.34186" LPOGV="1" RPOGX="0.59705" RPOGY="0.22220" RPOGV="1" BPOGX="0.59820" BPOGY="0.28203" BPOGV="1" LPCX="0.38008" LPCY="0.50592" LPD="23.01783" LPS="0.64957" LPV="1" RPCX="0.67696" RPCY="0.48516" RPD="23.66681" RPS="0.64957" RPV="1" LEYEX="-0.02358" LEYEY="-0.00246" LEYEZ="0.52076" LPUPILD="0.00418" LPUPILV="1" REYEX="0.03581" REYEY="0.00068" REYEZ="0.53434" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59288" FPOGY="0.28583" FPOGS="4986.60303" FPOGD="0.15576" FPOGID="14371" FPOGV="1" LPOGX="0.59049" LPOGY="0.35369" LPOGV="1" RPOGX="0.61099" RPOGY="0.23363" RPOGV="1" BPOGX="0.60074" BPOGY="0.29366" BPOGV="1" LPCX="0.37977" LPCY="0.50602" LPD="23.01680" LPS="0.64957" LPV="1" RPCX="0.67651" RPCY="0.48537" RPD="23.91904" RPS="0.64957" RPV="1" LEYEX="-0.02358" LEYEY="-0.00246" LEYEZ="0.52076" LPUPILD="0.00416" LPUPILV="1" REYEX="0.03581" REYEY="0.00068" REYEZ="0.53434" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59321" FPOGY="0.28601" FPOGS="4986.60303" FPOGD="0.16260" FPOGID="14371" FPOGV="1" LPOGX="0.59011" LPOGY="0.35059" LPOGV="1" RPOGX="0.61171" RPOGY="0.22994" RPOGV="1" BPOGX="0.60091" BPOGY="0.29026" BPOGV="1" LPCX="0.37925" LPCY="0.50614" LPD="22.76215" LPS="0.65241" LPV="1" RPCX="0.67610" RPCY="0.48526" RPD="23.69505" RPS="0.65241" RPV="1" LEYEX="-0.02409" LEYEY="-0.00256" LEYEZ="0.52416" LPUPILD="0.00407" LPUPILV="1" REYEX="0.03525" REYEY="0.00068" REYEZ="0.53078" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59346" FPOGY="0.28634" FPOGS="4986.60303" FPOGD="0.16797" FPOGID="14371" FPOGV="1" LPOGX="0.59237" LPOGY="0.35596" LPOGV="1" RPOGX="0.60740" RPOGY="0.23357" RPOGV="1" BPOGX="0.59988" BPOGY="0.29477" BPOGV="1" LPCX="0.37834" LPCY="0.50634" LPD="22.49814" LPS="0.65525" LPV="1" RPCX="0.67522" RPCY="0.48548" RPD="23.77536" RPS="0.65525" RPV="1" LEYEX="-0.02409" LEYEY="-0.00256" LEYEZ="0.52416" LPUPILD="0.00422" LPUPILV="1" REYEX="0.03525" REYEY="0.00068" REYEZ="0.53078" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59324" FPOGY="0.28614" FPOGS="4986.60303" FPOGD="0.17480" FPOGID="14371" FPOGV="1" LPOGX="0.57944" LPOGY="0.32700" LPOGV="1" RPOGX="0.59540" RPOGY="0.23457" RPOGV="1" BPOGX="0.58742" BPOGY="0.28079" BPOGV="1" LPCX="0.37787" LPCY="0.50685" LPD="23.15895" LPS="0.65810" LPV="1" RPCX="0.67485" RPCY="0.48547" RPD="23.82707" RPS="0.65810" RPV="1" LEYEX="-0.02409" LEYEY="-0.00256" LEYEZ="0.52416" LPUPILD="0.00419" LPUPILV="1" REYEX="0.03525" REYEY="0.00068" REYEZ="0.53078" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59303" FPOGY="0.28576" FPOGS="4986.60303" FPOGD="0.18115" FPOGID="14371" FPOGV="1" LPOGX="0.57856" LPOGY="0.32043" LPOGV="1" RPOGX="0.59603" RPOGY="0.23101" RPOGV="1" BPOGX="0.58730" BPOGY="0.27572" BPOGV="1" LPCX="0.37741" LPCY="0.50703" LPD="23.06375" LPS="0.66400" LPV="1" RPCX="0.67432" RPCY="0.48552" RPD="23.83835" RPS="0.66087" RPV="1" LEYEX="-0.02479" LEYEY="-0.00271" LEYEZ="0.53163" LPUPILD="0.00413" LPUPILV="1" REYEX="0.03411" REYEY="0.00062" REYEZ="0.51998" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59313" FPOGY="0.28548" FPOGS="4986.60303" FPOGD="0.18799" FPOGID="14371" FPOGV="1" LPOGX="0.57493" LPOGY="0.31855" LPOGV="1" RPOGX="0.61733" RPOGY="0.23624" RPOGV="1" BPOGX="0.59613" BPOGY="0.27740" BPOGV="1" LPCX="0.37644" LPCY="0.50703" LPD="22.30991" LPS="0.66393" LPV="1" RPCX="0.67353" RPCY="0.48551" RPD="23.82388" RPS="0.66080" RPV="1" LEYEX="-0.02479" LEYEY="-0.00271" LEYEZ="0.53163" LPUPILD="0.00421" LPUPILV="1" REYEX="0.03411" REYEY="0.00062" REYEZ="0.51998" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59353" FPOGY="0.28523" FPOGS="4986.60303" FPOGD="0.19482" FPOGID="14371" FPOGV="1" LPOGX="0.58266" LPOGY="0.32563" LPOGV="1" RPOGX="0.62725" RPOGY="0.23051" RPOGV="1" BPOGX="0.60495" BPOGY="0.27807" BPOGV="1" LPCX="0.37606" LPCY="0.50726" LPD="22.19702" LPS="0.66386" LPV="1" RPCX="0.67311" RPCY="0.48549" RPD="24.11985" RPS="0.66073" RPV="1" LEYEX="-0.02479" LEYEY="-0.00271" LEYEZ="0.53163" LPUPILD="0.00426" LPUPILV="1" REYEX="0.03411" REYEY="0.00062" REYEZ="0.51998" RPUPILD="0.00449" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
