2025-07-14 11:12:08.556360
-0.03120" LEYEZ="0.63117" LPUPILD="0.00285" LPUPILV="1" REYEX="0.02228" REYEY="-0.03413" REYEZ="0.61659" RPUPILD="0.00346" RPUPILV="1" BKID="23" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="138.97086" FPOGD="0.18036" FPOGID="415" FPOGV="0" LPOGX="0.74406" LPOGY="0.03120" LPOGV="0" RPOGX="0.73155" RPOGY="-0.21600" RPOGV="0" BPOGX="0.73780" BPOGY="-0.09240" BPOGV="0" LPCX="0.34069" LPCY="0.65586" LPD="12.04279" LPS="0.91776" LPV="0" RPCX="0.59802" RPCY="0.66967" RPD="10.33745" RPS="0.91776" RPV="0" LEYEX="-0.03890" LEYEY="-0.03120" LEYEZ="0.63117" LPUPILD="0.00285" LPUPILV="1" REYEX="0.02228" REYEY="-0.03413" REYEZ="0.61659" RPUPILD="0.00346" RPUPILV="1" BKID="23" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.53209" FPOGY="0.46990" FPOGS="140.54485" FPOGD="0.09369" FPOGID="421" FPOGV="1" LPOGX="0.57381" LPOGY="0.47276" LPOGV="1" RPOGX="0.48681" RPOGY="0.47846" RPOGV="1" BPOGX="0.53031" BPOGY="0.47561" BPOGV="1" LPCX="0.32816" LPCY="0.66351" LPD="23.89053" LPS="0.81459" LPV="1" RPCX="0.58768" RPCY="0.67981" RPD="21.40214" RPS="0.81459" RPV="1" LEYEX="-0.03789" LEYEY="-0.03032" LEYEZ="0.58085" LPUPILD="0.00491" LPUPILV="1" REYEX="0.01975" REYEY="-0.03399" REYEZ="0.59470" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53198" FPOGY="0.47026" FPOGS="140.54485" FPOGD="0.10051" FPOGID="421" FPOGV="1" LPOGX="0.57381" LPOGY="0.47276" LPOGV="1" RPOGX="0.48681" RPOGY="0.47846" RPOGV="1" BPOGX="0.53031" BPOGY="0.47561" BPOGV="1" LPCX="0.32812" LPCY="0.66350" LPD="23.79726" LPS="0.81459" LPV="1" RPCX="0.58772" RPCY="0.67984" RPD="21.49176" RPS="0.81459" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00488" LPUPILV="1" REYEX="0.01975" REYEY="-0.03399" REYEZ="0.59470" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53192" FPOGY="0.46882" FPOGS="140.54485" FPOGD="0.10751" FPOGID="421" FPOGV="1" LPOGX="0.57038" LPOGY="0.46654" LPOGV="1" RPOGX="0.49156" RPOGY="0.42519" RPOGV="1" BPOGX="0.53097" BPOGY="0.44586" BPOGV="1" LPCX="0.32811" LPCY="0.66355" LPD="23.89870" LPS="0.81924" LPV="1" RPCX="0.58774" RPCY="0.67993" RPD="21.45222" RPS="0.81924" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00492" LPUPILV="1" REYEX="0.01975" REYEY="-0.03399" REYEZ="0.59470" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53176" FPOGY="0.46879" FPOGS="140.54485" FPOGD="0.11406" FPOGID="421" FPOGV="1" LPOGX="0.56829" LPOGY="0.45500" LPOGV="1" RPOGX="0.48987" RPOGY="0.48161" RPOGV="1" BPOGX="0.52908" BPOGY="0.46830" BPOGV="1" LPCX="0.32819" LPCY="0.66348" LPD="23.88580" LPS="0.82390" LPV="1" RPCX="0.58770" RPCY="0.67984" RPD="21.55481" RPS="0.82390" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00492" LPUPILV="1" REYEX="0.01975" REYEY="-0.03399" REYEZ="0.59470" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53161" FPOGY="0.46859" FPOGS="140.54485" FPOGD="0.12007" FPOGID="421" FPOGV="1" LPOGX="0.56767" LPOGY="0.45158" LPOGV="1" RPOGX="0.49015" RPOGY="0.47818" RPOGV="1" BPOGX="0.52891" BPOGY="0.46488" BPOGV="1" LPCX="0.32809" LPCY="0.66344" LPD="23.62325" LPS="0.82855" LPV="1" RPCX="0.58780" RPCY="0.67981" RPD="21.34399" RPS="0.82855" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00496" LPUPILV="1" REYEX="0.01975" REYEY="-0.03403" REYEZ="0.59463" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53167" FPOGY="0.46824" FPOGS="140.54485" FPOGD="0.12717" FPOGID="421" FPOGV="1" LPOGX="0.56515" LPOGY="0.44808" LPOGV="1" RPOGX="0.50019" RPOGY="0.47523" RPOGV="1" BPOGX="0.53267" BPOGY="0.46166" BPOGV="1" LPCX="0.32835" LPCY="0.66376" LPD="24.63099" LPS="0.82855" LPV="1" RPCX="0.58778" RPCY="0.67984" RPD="21.41129" RPS="0.82855" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00491" LPUPILV="1" REYEX="0.01975" REYEY="-0.03403" REYEZ="0.59463" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53177" FPOGY="0.46796" FPOGS="140.54485" FPOGD="0.13416" FPOGID="421" FPOGV="1" LPOGX="0.56903" LPOGY="0.45596" LPOGV="1" RPOGX="0.49857" RPOGY="0.46878" RPOGV="1" BPOGX="0.53380" BPOGY="0.46237" BPOGV="1" LPCX="0.32811" LPCY="0.66346" LPD="23.75216" LPS="0.82855" LPV="1" RPCX="0.58781" RPCY="0.67981" RPD="21.31860" RPS="0.82855" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00495" LPUPILV="1" REYEX="0.01975" REYEY="-0.03403" REYEZ="0.59463" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53186" FPOGY="0.46771" FPOGS="140.54485" FPOGD="0.14090" FPOGID="421" FPOGV="1" LPOGX="0.56903" LPOGY="0.45596" LPOGV="1" RPOGX="0.49857" RPOGY="0.46878" RPOGV="1" BPOGX="0.53380" BPOGY="0.46237" BPOGV="1" LPCX="0.32809" LPCY="0.66342" LPD="23.84875" LPS="0.82855" LPV="1" RPCX="0.58782" RPCY="0.67986" RPD="21.39832" RPS="0.82855" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00495" LPUPILV="1" REYEX="0.01975" REYEY="-0.03403" REYEZ="0.59463" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53244" FPOGY="0.46600" FPOGS="140.54485" FPOGD="0.14734" FPOGID="421" FPOGV="1" LPOGX="0.59138" LPOGY="0.44720" LPOGV="1" RPOGX="0.49894" RPOGY="0.40969" RPOGV="1" BPOGX="0.54516" BPOGY="0.42845" BPOGV="1" LPCX="0.32806" LPCY="0.66347" LPD="23.84824" LPS="0.82855" LPV="1" RPCX="0.58780" RPCY="0.67989" RPD="21.46627" RPS="0.82855" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00495" LPUPILV="1" REYEX="0.01975" REYEY="-0.03403" REYEZ="0.59463" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53305" FPOGY="0.46458" FPOGS="140.54485" FPOGD="0.15433" FPOGID="421" FPOGV="1" LPOGX="0.59364" LPOGY="0.44603" LPOGV="1" RPOGX="0.50064" RPOGY="0.41764" RPOGV="1" BPOGX="0.54714" BPOGY="0.43183" BPOGV="1" LPCX="0.32805" LPCY="0.66337" LPD="23.82620" LPS="0.82855" LPV="1" RPCX="0.58784" RPCY="0.67983" RPD="21.48464" RPS="0.82855" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00495" LPUPILV="1" REYEX="0.01975" REYEY="-0.03403" REYEZ="0.59463" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53362" FPOGY="0.46341" FPOGS="140.54485" FPOGD="0.16103" FPOGID="421" FPOGV="1" LPOGX="0.59411" LPOGY="0.44950" LPOGV="1" RPOGX="0.50030" RPOGY="0.42141" RPOGV="1" BPOGX="0.54720" BPOGY="0.43545" BPOGV="1" LPCX="0.32811" LPCY="0.66342" LPD="24.06430" LPS="0.82390" LPV="1" RPCX="0.58781" RPCY="0.67986" RPD="21.54527" RPS="0.82390" RPV="1" LEYEX="-0.03789" LEYEY="-0.03032" LEYEZ="0.58085" LPUPILD="0.00493" LPUPILV="1" REYEX="0.01970" REYEY="-0.03374" REYEZ="0.59042" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53417" FPOGY="0.46260" FPOGS="140.54485" FPOGD="0.16760" FPOGID="421" FPOGV="1" LPOGX="0.59433" LPOGY="0.45990" LPOGV="1" RPOGX="0.50181" RPOGY="0.42475" RPOGV="1" BPOGX="0.54807" BPOGY="0.44233" BPOGV="1" LPCX="0.32808" LPCY="0.66338" LPD="23.98045" LPS="0.81924" LPV="1" RPCX="0.58781" RPCY="0.67986" RPD="21.54527" RPS="0.81924" RPV="1" LEYEX="-0.03789" LEYEY="-0.03032" LEYEZ="0.58085" LPUPILD="0.00494" LPUPILV="1" REYEX="0.01970" REYEY="-0.03374" REYEZ="0.59042" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53461" FPOGY="0.46190" FPOGS="140.54485" FPOGD="0.17403" FPOGID="421" FPOGV="1" LPOGX="0.59299" LPOGY="0.45492" LPOGV="1" RPOGX="0.49898" RPOGY="0.43249" RPOGV="1" BPOGX="0.54598" BPOGY="0.44370" BPOGV="1" LPCX="0.32810" LPCY="0.66341" LPD="24.09819" LPS="0.81459" LPV="1" RPCX="0.58781" RPCY="0.67986" RPD="21.54527" RPS="0.81459" RPV="1" LEYEX="-0.03789" LEYEY="-0.03032" LEYEZ="0.58085" LPUPILD="0.00493" LPUPILV="1" REYEX="0.01970" REYEY="-0.03374" REYEZ="0.59042" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53502" FPOGY="0.46118" FPOGS="140.54485" FPOGD="0.18030" FPOGID="421" FPOGV="1" LPOGX="0.59299" LPOGY="0.45492" LPOGV="1" RPOGX="0.49936" RPOGY="0.42827" RPOGV="1" BPOGX="0.54618" BPOGY="0.44159" BPOGV="1" LPCX="0.32805" LPCY="0.66339" LPD="24.11009" LPS="0.81459" LPV="1" RPCX="0.58781" RPCY="0.67986" RPD="21.54527" RPS="0.81983" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00494" LPUPILV="1" REYEX="0.02018" REYEY="-0.03473" REYEZ="0.60613" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53521" FPOGY="0.46038" FPOGS="140.54485" FPOGD="0.18745" FPOGID="421" FPOGV="1" LPOGX="0.58545" LPOGY="0.45542" LPOGV="1" RPOGX="0.49566" RPOGY="0.42098" RPOGV="1" BPOGX="0.54056" BPOGY="0.43820" BPOGV="1" LPCX="0.32806" LPCY="0.66337" LPD="23.97943" LPS="0.82448" LPV="1" RPCX="0.58781" RPCY="0.67986" RPD="21.54527" RPS="0.82972" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00491" LPUPILV="1" REYEX="0.02018" REYEY="-0.03473" REYEZ="0.60613" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53530" FPOGY="0.45974" FPOGS="140.54485" FPOGD="0.19405" FPOGID="421" FPOGV="1" LPOGX="0.58168" LPOGY="0.45945" LPOGV="1" RPOGX="0.49381" RPOGY="0.42293" RPOGV="1" BPOGX="0.53775" BPOGY="0.44119" BPOGV="1" LPCX="0.32798" LPCY="0.66348" LPD="24.15309" LPS="0.83437" LPV="1" RPCX="0.58778" RPCY="0.67987" RPD="21.49296" RPS="0.83961" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00488" LPUPILV="1" REYEX="0.02018" REYEY="-0.03473" REYEZ="0.60613" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53536" FPOGY="0.45903" FPOGS="140.54485" FPOGD="0.20084" FPOGID="421" FPOGV="1" LPOGX="0.58054" LPOGY="0.45230" LPOGV="1" RPOGX="0.49381" RPOGY="0.42301" RPOGV="1" BPOGX="0.53717" BPOGY="0.43766" BPOGV="1" LPCX="0.32792" LPCY="0.66347" LPD="24.04048" LPS="0.84426" LPV="1" RPCX="0.58777" RPCY="0.67988" RPD="21.52342" RPS="0.83950" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00489" LPUPILV="1" REYEX="0.01936" REYEY="-0.03327" REYEZ="0.58147" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53570" FPOGY="0.45859" FPOGS="140.54485" FPOGD="0.20747" FPOGID="421" FPOGV="1" LPOGX="0.57744" LPOGY="0.45663" LPOGV="1" RPOGX="0.51477" RPOGY="0.43291" RPOGV="1" BPOGX="0.54610" BPOGY="0.44477" BPOGV="1" LPCX="0.32790" LPCY="0.66349" LPD="23.99165" LPS="0.83950" LPV="1" RPCX="0.58772" RPCY="0.67983" RPD="21.50042" RPS="0.82950" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00492" LPUPILV="1" REYEX="0.01936" REYEY="-0.03327" REYEZ="0.58147" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53587" FPOGY="0.45851" FPOGS="140.54485" FPOGD="0.21407" FPOGID="421" FPOGV="1" LPOGX="0.57349" LPOGY="0.47299" LPOGV="1" RPOGX="0.50925" RPOGY="0.43911" RPOGV="1" BPOGX="0.54137" BPOGY="0.45605" BPOGV="1" LPCX="0.32781" LPCY="0.66352" LPD="24.15791" LPS="0.82950" LPV="1" RPCX="0.58779" RPCY="0.67984" RPD="21.31130" RPS="0.81950" RPV="1" LEYEX="-0.03868" LEYEY="-0.03092" LEYEZ="0.59233" LPUPILD="0.00494" LPUPILV="1" REYEX="0.01936" REYEY="-0.03327" REYEZ="0.58147" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53603" FPOGY="0.45881" FPOGS="140.54485" FPOGD="0.22104" FPOGID="421" FPOGV="1" LPOGX="0.57533" LPOGY="0.48339" LPOGV="1" RPOGX="0.50764" RPOGY="0.45416" RPOGV="1" BPOGX="0.54149" BPOGY="0.46878" BPOGV="1" LPCX="0.32810" LPCY="0.66388" LPD="25.13911" LPS="0.81485" LPV="1" RPCX="0.58767" RPCY="0.67987" RPD="21.75520" RPS="0.80050" RPV="1" LEYEX="-0.03778" LEYEY="-0.03016" LEYEZ="0.57783" LPUPILD="0.00491" LPUPILV="1" REYEX="0.01880" REYEY="-0.03240" REYEZ="0.56618" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53614" FPOGY="0.45952" FPOGS="140.54485" FPOGD="0.22774" FPOGID="421" FPOGV="1" LPOGX="0.57360" LPOGY="0.50126" LPOGV="1" RPOGX="0.50578" RPOGY="0.46633" RPOGV="1" BPOGX="0.53969" BPOGY="0.48379" BPOGV="1" LPCX="0.32801" LPCY="0.66391" LPD="24.98839" LPS="0.79585" LPV="1" RPCX="0.58749" RPCY="0.67995" RPD="22.21969" RPS="0.79150" RPV="1" LEYEX="-0.03778" LEYEY="-0.03016" LEYEZ="0.57783" LPUPILD="0.00491" LPUPILV="1" REYEX="0.01880" REYEY="-0.03240" REYEZ="0.56618" RPUPILD="0.00445" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53616" FPOGY="0.46047" FPOGS="140.54485" FPOGD="0.23471" FPOGID="421" FPOGV="1" LPOGX="0.56943" LPOGY="0.51550" LPOGV="1" RPOGX="0.50478" RPOGY="0.47169" RPOGV="1" BPOGX="0.53711" BPOGY="0.49359" BPOGV="1" LPCX="0.32797" LPCY="0.66389" LPD="25.03420" LPS="0.78685" LPV="1" RPCX="0.58744" RPCY="0.67998" RPD="21.85493" RPS="0.78250" RPV="1" LEYEX="-0.03778" LEYEY="-0.03016" LEYEZ="0.57783" LPUPILD="0.00492" LPUPILV="1" REYEX="0.01880" REYEY="-0.03240" REYEZ="0.56618" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53620" FPOGY="0.46155" FPOGS="140.54485" FPOGD="0.24185" FPOGID="421" FPOGV="1" LPOGX="0.57067" LPOGY="0.52176" LPOGV="1" RPOGX="0.50403" RPOGY="0.47879" RPOGV="1" BPOGX="0.53735" BPOGY="0.50027" BPOGV="1" LPCX="0.32800" LPCY="0.66394" LPD="25.25235" LPS="0.77784" LPV="1" RPCX="0.58743" RPCY="0.68013" RPD="22.02469" RPS="0.77350" RPV="1" LEYEX="-0.03778" LEYEY="-0.03016" LEYEZ="0.57783" LPUPILD="0.00490" LPUPILV="1" REYEX="0.01880" REYEY="-0.03240" REYEZ="0.56618" RPUPILD="0.00449" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53607" FPOGY="0.46255" FPOGS="140.54485" FPOGD="0.24805" FPOGID="421" FPOGV="1" LPOGX="0.56473" LPOGY="0.51953" LPOGV="1" RPOGX="0.49817" RPOGY="0.47989" RPOGV="1" BPOGX="0.53145" BPOGY="0.49971" BPOGV="1" LPCX="0.32794" LPCY="0.66404" LPD="25.17090" LPS="0.77350" LPV="1" RPCX="0.58736" RPCY="0.68011" RPD="21.95142" RPS="0.77350" RPV="1" LEYEX="-0.03778" LEYEY="-0.03016" LEYEZ="0.57783" LPUPILD="0.00492" LPUPILV="1" REYEX="0.01880" REYEY="-0.03240" REYEZ="0.56618" RPUPILD="0.00449" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53618" FPOGY="0.46366" FPOGS="140.54485" FPOGD="0.25459" FPOGID="421" FPOGV="1" LPOGX="0.56389" LPOGY="0.52797" LPOGV="1" RPOGX="0.51670" RPOGY="0.48367" RPOGV="1" BPOGX="0.54030" BPOGY="0.50582" BPOGV="1" LPCX="0.32793" LPCY="0.66405" LPD="25.20855" LPS="0.77350" LPV="1" RPCX="0.58735" RPCY="0.68008" RPD="21.92220" RPS="0.77350" RPV="1" LEYEX="-0.03778" LEYEY="-0.03016" LEYEZ="0.57783" LPUPILD="0.00493" LPUPILV="1" REYEX="0.01880" REYEY="-0.03240" REYEZ="0.56618" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53629" FPOGY="0.46454" FPOGS="140.54485" FPOGD="0.26132" FPOGID="421" FPOGV="1" LPOGX="0.56320" LPOGY="0.52476" LPOGV="1" RPOGX="0.51807" RPOGY="0.47292" RPOGV="1" BPOGX="0.54064" BPOGY="0.49884" BPOGV="1" LPCX="0.32792" LPCY="0.66408" LPD="25.19231" LPS="0.77815" LPV="1" RPCX="0.58734" RPCY="0.68012" RPD="21.98226" RPS="0.78726" RPV="1" LEYEX="-0.03809" LEYEY="-0.03043" LEYEZ="0.58202" LPUPILD="0.00494" LPUPILV="1" REYEX="0.01965" REYEY="-0.03406" REYEZ="0.59439" RPUPILD="0.00445" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53638" FPOGY="0.46457" FPOGS="140.54485" FPOGD="0.26802" FPOGID="421" FPOGV="1" LPOGX="0.55953" LPOGY="0.47090" LPOGV="1" RPOGX="0.52059" RPOGY="0.46092" RPOGV="1" BPOGX="0.54006" BPOGY="0.46591" BPOGV="1" LPCX="0.32785" LPCY="0.66410" LPD="25.24776" LPS="0.79191" LPV="1" RPCX="0.58732" RPCY="0.68007" RPD="21.99195" RPS="0.80102" RPV="1" LEYEX="-0.03809" LEYEY="-0.03043" LEYEZ="0.58202" LPUPILD="0.00497" LPUPILV="1" REYEX="0.01965" REYEY="-0.03406" REYEZ="0.59439" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53640" FPOGY="0.46433" FPOGS="140.54485" FPOGD="0.27551" FPOGID="421" FPOGV="1" LPOGX="0.55429" LPOGY="0.46021" LPOGV="1" RPOGX="0.51956" RPOGY="0.44813" RPOGV="1" BPOGX="0.53693" BPOGY="0.45417" BPOGV="1" LPCX="0.32781" LPCY="0.66408" LPD="25.30558" LPS="0.80568" LPV="1" RPCX="0.58732" RPCY="0.68007" RPD="21.99195" RPS="0.81479" RPV="1" LEYEX="-0.03809" LEYEY="-0.03043" LEYEZ="0.58202" LPUPILD="0.00498" LPUPILV="1" REYEX="0.01965" REYEY="-0.03406" REYEZ="0.59439" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53640" FPOGY="0.46393" FPOGS="140.54485" FPOGD="0.28168" FPOGID="421" FPOGV="1" LPOGX="0.55291" LPOGY="0.45345" LPOGV="1" RPOGX="0.52044" RPOGY="0.44098" RPOGV="1" BPOGX="0.53668" BPOGY="0.44721" BPOGV="1" LPCX="0.32777" LPCY="0.66416" LPD="25.37275" LPS="0.81479" LPV="1" RPCX="0.58734" RPCY="0.68009" RPD="21.96028" RPS="0.82390" RPV="1" LEYEX="-0.03812" LEYEY="-0.03041" LEYEZ="0.58173" LPUPILD="0.00494" LPUPILV="1" REYEX="0.01965" REYEY="-0.03406" REYEZ="0.59439" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53633" FPOGY="0.46369" FPOGS="140.54485" FPOGD="0.28841" FPOGID="421" FPOGV="1" LPOGX="0.54909" LPOGY="0.45261" LPOGV="1" RPOGX="0.51757" RPOGY="0.45442" RPOGV="1" BPOGX="0.53333" BPOGY="0.45351" BPOGV="1" LPCX="0.32776" LPCY="0.66415" LPD="25.37303" LPS="0.81924" LPV="1" RPCX="0.58731" RPCY="0.68006" RPD="22.04689" RPS="0.81924" RPV="1" LEYEX="-0.03812" LEYEY="-0.03041" LEYEZ="0.58173" LPUPILD="0.00494" LPUPILV="1" REYEX="0.01965" REYEY="-0.03406" REYEZ="0.59439" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53622" FPOGY="0.46405" FPOGS="140.54485" FPOGD="0.29507" FPOGID="421" FPOGV="1" LPOGX="0.55043" LPOGY="0.47870" LPOGV="1" RPOGX="0.51224" RPOGY="0.48071" RPOGV="1" BPOGX="0.53133" BPOGY="0.47971" BPOGV="1" LPCX="0.32782" LPCY="0.66436" LPD="25.15251" LPS="0.81459" LPV="1" RPCX="0.58738" RPCY="0.68019" RPD="21.59992" RPS="0.81459" RPV="1" LEYEX="-0.03812" LEYEY="-0.03041" LEYEZ="0.58173" LPUPILD="0.00498" LPUPILV="1" REYEX="0.01965" REYEY="-0.03406" REYEZ="0.59439" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53612" FPOGY="0.46434" FPOGS="140.54485" FPOGD="0.30168" FPOGID="421" FPOGV="1" LPOGX="0.55043" LPOGY="0.47870" LPOGV="1" RPOGX="0.51270" RPOGY="0.47680" RPOGV="1" BPOGX="0.53157" BPOGY="0.47775" BPOGV="1" LPCX="0.32776" LPCY="0.66477" LPD="25.32666" LPS="0.81459" LPV="1" RPCX="0.58709" RPCY="0.68072" RPD="22.01633" RPS="0.81983" RPV="1" LEYEX="-0.03916" LEYEY="-0.03141" LEYEZ="0.59824" LPUPILD="0.00497" LPUPILV="1" REYEX="0.01978" REYEY="-0.03453" REYEZ="0.59951" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53580" FPOGY="0.46757" FPOGS="140.54485" FPOGD="0.30841" FPOGID="421" FPOGV="1" LPOGX="0.55204" LPOGY="0.61323" LPOGV="1" RPOGX="0.48965" RPOGY="0.61820" RPOGV="1" BPOGX="0.52085" BPOGY="0.61572" BPOGV="1" LPCX="0.32780" LPCY="0.66688" LPD="25.81013" LPS="0.82448" LPV="1" RPCX="0.58646" RPCY="0.68287" RPD="22.83863" RPS="0.82972" RPV="1" LEYEX="-0.03916" LEYEY="-0.03141" LEYEZ="0.59824" LPUPILD="0.00499" LPUPILV="1" REYEX="0.01978" REYEY="-0.03453" REYEZ="0.59951" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53321" FPOGY="0.50802" FPOGS="140.54485" FPOGD="0.30841" FPOGID="421" FPOGV="0" LPOGX="0.58116" LPOGY="0.66690" LPOGV="1" RPOGX="0.45497" RPOGY="0.72834" RPOGV="1" BPOGX="0.51806" BPOGY="0.69762" BPOGV="1" LPCX="0.32810" LPCY="0.66802" LPD="25.68129" LPS="0.83437" LPV="1" RPCX="0.58639" RPCY="0.68382" RPD="22.64717" RPS="0.83961" RPV="1" LEYEX="-0.03916" LEYEY="-0.03141" LEYEZ="0.59824" LPUPILD="0.00508" LPUPILV="1" REYEX="0.01978" REYEY="-0.03453" REYEZ="0.59951" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.52535" FPOGY="0.60164" FPOGS="140.54485" FPOGD="0.30841" FPOGID="421" FPOGV="0" LPOGX="0.57999" LPOGY="0.66215" LPOGV="1" RPOGX="0.45497" RPOGY="0.72838" RPOGV="1" BPOGX="0.51748" BPOGY="0.69527" BPOGV="1" LPCX="0.32834" LPCY="0.66927" LPD="25.87456" LPS="0.84426" LPV="1" RPCX="0.58630" RPCY="0.68524" RPD="22.78506" RPS="0.83950" RPV="1" LEYEX="-0.03871" LEYEY="-0.03155" LEYEZ="0.59418" LPUPILD="0.00501" LPUPILV="1" REYEX="0.01909" REYEY="-0.03379" REYEZ="0.58134" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
