2025-05-27 15:01:01.465699
="-0.06821" LEYEY="-0.01524" LEYEZ="0.63703" LPUPILD="0.00413" LPUPILV="1" REYEX="-0.01073" REYEY="-0.01953" REYEZ="0.65918" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.55917" FPOGY="0.34694" FPOGS="4973.76123" FPOGD="0.44189" FPOGID="11911" FPOGV="1" LPOGX="0.62173" LPOGY="0.40769" LPOGV="1" RPOGX="0.47816" RPOGY="0.34974" RPOGV="1" BPOGX="0.54994" BPOGY="0.37871" BPOGV="1" LPCX="0.21703" LPCY="0.57663" LPD="18.35938" LPS="0.96799" LPV="1" RPCX="0.45404" RPCY="0.59641" RPD="19.25737" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00409" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55888" FPOGY="0.34800" FPOGS="4973.76123" FPOGD="0.44824" FPOGID="11911" FPOGV="1" LPOGX="0.62173" LPOGY="0.40769" LPOGV="1" RPOGX="0.47816" RPOGY="0.34974" RPOGV="1" BPOGX="0.54994" BPOGY="0.37871" BPOGV="1" LPCX="0.21728" LPCY="0.57646" LPD="18.31051" LPS="0.96799" LPV="1" RPCX="0.45431" RPCY="0.59637" RPD="18.65507" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00405" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55817" FPOGY="0.34897" FPOGS="4973.76123" FPOGD="0.45557" FPOGID="11911" FPOGV="1" LPOGX="0.62156" LPOGY="0.47395" LPOGV="1" RPOGX="0.50213" RPOGY="0.34190" RPOGV="1" BPOGX="0.56184" BPOGY="0.40792" BPOGV="1" LPCX="0.21777" LPCY="0.57648" LPD="18.13503" LPS="0.96799" LPV="1" RPCX="0.45476" RPCY="0.59650" RPD="19.25406" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00411" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55825" FPOGY="0.34953" FPOGS="4973.76123" FPOGD="0.46143" FPOGID="11911" FPOGV="1" LPOGX="0.65207" LPOGY="0.41880" LPOGV="1" RPOGX="0.48398" RPOGY="0.33885" RPOGV="1" BPOGX="0.56803" BPOGY="0.37882" BPOGV="1" LPCX="0.21807" LPCY="0.57630" LPD="17.84348" LPS="0.96799" LPV="1" RPCX="0.45488" RPCY="0.59644" RPD="19.06796" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00415" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55833" FPOGY="0.35009" FPOGS="4973.76123" FPOGD="0.46875" FPOGID="11911" FPOGV="1" LPOGX="0.65207" LPOGY="0.41880" LPOGV="1" RPOGX="0.48398" RPOGY="0.33885" RPOGV="1" BPOGX="0.56803" BPOGY="0.37882" BPOGV="1" LPCX="0.21816" LPCY="0.57619" LPD="18.01926" LPS="0.96799" LPV="1" RPCX="0.45524" RPCY="0.59644" RPD="19.16406" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00398" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55772" FPOGY="0.35128" FPOGS="4973.76123" FPOGD="0.47559" FPOGID="11911" FPOGV="1" LPOGX="0.64717" LPOGY="0.45968" LPOGV="1" RPOGX="0.48428" RPOGY="0.33036" RPOGV="1" BPOGX="0.56573" BPOGY="0.39502" BPOGV="1" LPCX="0.21885" LPCY="0.57620" LPD="17.73662" LPS="0.96799" LPV="1" RPCX="0.45570" RPCY="0.59645" RPD="19.22704" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00416" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55768" FPOGY="0.35236" FPOGS="4973.76123" FPOGD="0.48291" FPOGID="11911" FPOGV="1" LPOGX="0.60937" LPOGY="0.44543" LPOGV="1" RPOGX="0.51119" RPOGY="0.32669" RPOGV="1" BPOGX="0.56028" BPOGY="0.38606" BPOGV="1" LPCX="0.21923" LPCY="0.57617" LPD="17.95167" LPS="0.96799" LPV="1" RPCX="0.45608" RPCY="0.59636" RPD="18.90559" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00409" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55764" FPOGY="0.35344" FPOGS="4973.76123" FPOGD="0.48975" FPOGID="11911" FPOGV="1" LPOGX="0.60937" LPOGY="0.44543" LPOGV="1" RPOGX="0.51119" RPOGY="0.32669" RPOGV="1" BPOGX="0.56028" BPOGY="0.38606" BPOGV="1" LPCX="0.21919" LPCY="0.57579" LPD="18.09851" LPS="0.96799" LPV="1" RPCX="0.45638" RPCY="0.59634" RPD="19.03036" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00396" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55718" FPOGY="0.35416" FPOGS="4973.76123" FPOGD="0.49561" FPOGID="11911" FPOGV="1" LPOGX="0.61262" LPOGY="0.42816" LPOGV="1" RPOGX="0.51086" RPOGY="0.31673" RPOGV="1" BPOGX="0.56174" BPOGY="0.37245" BPOGV="1" LPCX="0.22002" LPCY="0.57607" LPD="18.15964" LPS="0.96799" LPV="1" RPCX="0.45678" RPCY="0.59646" RPD="19.37082" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00407" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55739" FPOGY="0.35576" FPOGS="4973.76123" FPOGD="0.50244" FPOGID="11911" FPOGV="1" LPOGX="0.64915" LPOGY="0.42160" LPOGV="1" RPOGX="0.48737" RPOGY="0.32145" RPOGV="1" BPOGX="0.56826" BPOGY="0.37152" BPOGV="1" LPCX="0.22025" LPCY="0.57599" LPD="18.27806" LPS="0.96799" LPV="1" RPCX="0.45719" RPCY="0.59644" RPD="19.48772" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00411" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55760" FPOGY="0.35718" FPOGS="4973.76123" FPOGD="0.50928" FPOGID="11911" FPOGV="1" LPOGX="0.64915" LPOGY="0.42160" LPOGV="1" RPOGX="0.48737" RPOGY="0.32145" RPOGV="1" BPOGX="0.56826" BPOGY="0.37152" BPOGV="1" LPCX="0.22051" LPCY="0.57564" LPD="18.59092" LPS="0.96799" LPV="1" RPCX="0.45750" RPCY="0.59633" RPD="19.24310" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00397" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00421" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55792" FPOGY="0.35786" FPOGS="4973.76123" FPOGD="0.51562" FPOGID="11911" FPOGV="1" LPOGX="0.65563" LPOGY="0.39280" LPOGV="1" RPOGX="0.48556" RPOGY="0.33524" RPOGV="1" BPOGX="0.57059" BPOGY="0.36402" BPOGV="1" LPCX="0.22125" LPCY="0.57575" LPD="18.45717" LPS="0.96799" LPV="1" RPCX="0.45807" RPCY="0.59626" RPD="19.24514" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00408" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55823" FPOGY="0.35785" FPOGS="4973.76123" FPOGD="0.52246" FPOGID="11911" FPOGV="1" LPOGX="0.62793" LPOGY="0.38496" LPOGV="1" RPOGX="0.51975" RPOGY="0.30101" RPOGV="1" BPOGX="0.57384" BPOGY="0.34299" BPOGV="1" LPCX="0.22177" LPCY="0.57574" LPD="17.98695" LPS="0.96799" LPV="1" RPCX="0.45845" RPCY="0.59627" RPD="18.93395" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00416" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55854" FPOGY="0.35761" FPOGS="4973.76123" FPOGD="0.52930" FPOGID="11911" FPOGV="1" LPOGX="0.62793" LPOGY="0.38496" LPOGV="1" RPOGX="0.51975" RPOGY="0.30101" RPOGV="1" BPOGX="0.57384" BPOGY="0.34299" BPOGV="1" LPCX="0.22193" LPCY="0.57546" LPD="18.41856" LPS="0.96799" LPV="1" RPCX="0.45888" RPCY="0.59620" RPD="18.94483" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00403" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55904" FPOGY="0.35779" FPOGS="4973.76123" FPOGD="0.53564" FPOGID="11911" FPOGV="1" LPOGX="0.64397" LPOGY="0.45186" LPOGV="1" RPOGX="0.50673" RPOGY="0.28325" RPOGV="1" BPOGX="0.57535" BPOGY="0.36756" BPOGV="1" LPCX="0.22263" LPCY="0.57530" LPD="18.17577" LPS="0.96799" LPV="1" RPCX="0.45945" RPCY="0.59626" RPD="19.56993" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00409" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55864" FPOGY="0.35830" FPOGS="4973.76123" FPOGD="0.54248" FPOGID="11911" FPOGV="1" LPOGX="0.61250" LPOGY="0.45277" LPOGV="1" RPOGX="0.50211" RPOGY="0.29194" RPOGV="1" BPOGX="0.55731" BPOGY="0.37235" BPOGV="1" LPCX="0.22315" LPCY="0.57533" LPD="18.02229" LPS="0.96799" LPV="1" RPCX="0.45987" RPCY="0.59619" RPD="19.04416" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00407" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55824" FPOGY="0.35880" FPOGS="4973.76123" FPOGD="0.54932" FPOGID="11911" FPOGV="1" LPOGX="0.61250" LPOGY="0.45277" LPOGV="1" RPOGX="0.50211" RPOGY="0.29194" RPOGV="1" BPOGX="0.55731" BPOGY="0.37235" BPOGV="1" LPCX="0.22321" LPCY="0.57504" LPD="18.27455" LPS="0.96799" LPV="1" RPCX="0.46005" RPCY="0.59613" RPD="19.33307" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00396" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55866" FPOGY="0.35872" FPOGS="4973.76123" FPOGD="0.55566" FPOGID="11911" FPOGV="1" LPOGX="0.63704" LPOGY="0.42288" LPOGV="1" RPOGX="0.51585" RPOGY="0.30267" RPOGV="1" BPOGX="0.57645" BPOGY="0.36277" BPOGV="1" LPCX="0.22414" LPCY="0.57500" LPD="18.30402" LPS="0.96799" LPV="1" RPCX="0.46071" RPCY="0.59621" RPD="19.54412" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00414" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55838" FPOGY="0.35869" FPOGS="4973.76123" FPOGD="0.56250" FPOGID="11911" FPOGV="1" LPOGX="0.61154" LPOGY="0.42082" LPOGV="1" RPOGX="0.49883" RPOGY="0.29849" RPOGV="1" BPOGX="0.55518" BPOGY="0.35966" BPOGV="1" LPCX="0.22447" LPCY="0.57503" LPD="18.23854" LPS="0.96799" LPV="1" RPCX="0.46128" RPCY="0.59613" RPD="18.81289" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00417" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55809" FPOGY="0.35883" FPOGS="4973.76123" FPOGD="0.56885" FPOGID="11911" FPOGV="1" LPOGX="0.61154" LPOGY="0.42082" LPOGV="1" RPOGX="0.49883" RPOGY="0.29849" RPOGV="1" BPOGX="0.55518" BPOGY="0.35966" BPOGV="1" LPCX="0.22468" LPCY="0.57475" LPD="18.30339" LPS="0.96799" LPV="1" RPCX="0.46150" RPCY="0.59613" RPD="19.27957" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00400" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55858" FPOGY="0.35951" FPOGS="4973.76123" FPOGD="0.57568" FPOGID="11911" FPOGV="1" LPOGX="0.63475" LPOGY="0.44242" LPOGV="1" RPOGX="0.50454" RPOGY="0.30278" RPOGV="1" BPOGX="0.56964" BPOGY="0.37260" BPOGV="1" LPCX="0.22561" LPCY="0.57483" LPD="18.83122" LPS="0.96799" LPV="1" RPCX="0.46221" RPCY="0.59612" RPD="19.53404" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00402" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55826" FPOGY="0.36017" FPOGS="4973.76123" FPOGD="0.58252" FPOGID="11911" FPOGV="1" LPOGX="0.62006" LPOGY="0.42986" LPOGV="1" RPOGX="0.49302" RPOGY="0.30086" RPOGV="1" BPOGX="0.55654" BPOGY="0.36536" BPOGV="1" LPCX="0.22615" LPCY="0.57444" LPD="17.82456" LPS="0.96799" LPV="1" RPCX="0.46284" RPCY="0.59618" RPD="18.97752" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00408" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55794" FPOGY="0.36104" FPOGS="4973.76123" FPOGD="0.58887" FPOGID="11911" FPOGV="1" LPOGX="0.62006" LPOGY="0.42986" LPOGV="1" RPOGX="0.49302" RPOGY="0.30086" RPOGV="1" BPOGX="0.55654" BPOGY="0.36536" BPOGV="1" LPCX="0.22633" LPCY="0.57419" LPD="18.24454" LPS="0.96799" LPV="1" RPCX="0.46308" RPCY="0.59614" RPD="19.24749" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00396" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55852" FPOGY="0.36276" FPOGS="4973.76123" FPOGD="0.59619" FPOGID="11911" FPOGV="1" LPOGX="0.63883" LPOGY="0.43448" LPOGV="1" RPOGX="0.51378" RPOGY="0.30208" RPOGV="1" BPOGX="0.57630" BPOGY="0.36828" BPOGV="1" LPCX="0.22723" LPCY="0.57422" LPD="18.14212" LPS="0.96799" LPV="1" RPCX="0.46379" RPCY="0.59630" RPD="19.72894" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00406" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55844" FPOGY="0.36444" FPOGS="4973.76123" FPOGD="0.60254" FPOGID="11911" FPOGV="1" LPOGX="0.62507" LPOGY="0.45560" LPOGV="1" RPOGX="0.49292" RPOGY="0.30144" RPOGV="1" BPOGX="0.55900" BPOGY="0.37852" BPOGV="1" LPCX="0.22780" LPCY="0.57421" LPD="18.10774" LPS="0.96799" LPV="1" RPCX="0.46440" RPCY="0.59615" RPD="19.13938" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00409" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55835" FPOGY="0.36593" FPOGS="4973.76123" FPOGD="0.60938" FPOGID="11911" FPOGV="1" LPOGX="0.62507" LPOGY="0.45560" LPOGV="1" RPOGX="0.49292" RPOGY="0.30144" RPOGV="1" BPOGX="0.55900" BPOGY="0.37852" BPOGV="1" LPCX="0.22801" LPCY="0.57382" LPD="18.50175" LPS="0.96799" LPV="1" RPCX="0.46464" RPCY="0.59610" RPD="19.31454" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00401" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.55967" FPOGY="0.36642" FPOGS="4973.76123" FPOGD="0.61621" FPOGID="11911" FPOGV="1" LPOGX="0.65211" LPOGY="0.39584" LPOGV="1" RPOGX="0.52613" RPOGY="0.31393" RPOGV="1" BPOGX="0.58912" BPOGY="0.35489" BPOGV="1" LPCX="0.22893" LPCY="0.57388" LPD="18.38993" LPS="0.96799" LPV="1" RPCX="0.46543" RPCY="0.59627" RPD="19.54217" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00402" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56010" FPOGY="0.36665" FPOGS="4973.76123" FPOGD="0.62256" FPOGID="11911" FPOGV="1" LPOGX="0.62986" LPOGY="0.45595" LPOGV="1" RPOGX="0.50394" RPOGY="0.31087" RPOGV="1" BPOGX="0.56690" BPOGY="0.38341" BPOGV="1" LPCX="0.22959" LPCY="0.57377" LPD="17.93655" LPS="0.96799" LPV="1" RPCX="0.46593" RPCY="0.59633" RPD="19.22105" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00418" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56053" FPOGY="0.36667" FPOGS="4973.76123" FPOGD="0.62891" FPOGID="11911" FPOGV="1" LPOGX="0.62986" LPOGY="0.45595" LPOGV="1" RPOGX="0.50394" RPOGY="0.31087" RPOGV="1" BPOGX="0.56690" BPOGY="0.38341" BPOGV="1" LPCX="0.22954" LPCY="0.57389" LPD="18.73700" LPS="0.96799" LPV="1" RPCX="0.46628" RPCY="0.59626" RPD="19.32175" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00405" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56017" FPOGY="0.36549" FPOGS="4973.76123" FPOGD="0.63574" FPOGID="11911" FPOGV="1" LPOGX="0.62613" LPOGY="0.41139" LPOGV="1" RPOGX="0.49673" RPOGY="0.25811" RPOGV="1" BPOGX="0.56143" BPOGY="0.33475" BPOGV="1" LPCX="0.23057" LPCY="0.57320" LPD="18.01829" LPS="0.96799" LPV="1" RPCX="0.46710" RPCY="0.59644" RPD="19.44984" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00404" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56066" FPOGY="0.36511" FPOGS="4973.76123" FPOGD="0.64258" FPOGID="11911" FPOGV="1" LPOGX="0.64807" LPOGY="0.46776" LPOGV="1" RPOGX="0.51124" RPOGY="0.25648" RPOGV="1" BPOGX="0.57966" BPOGY="0.36212" BPOGV="1" LPCX="0.23113" LPCY="0.57347" LPD="18.41327" LPS="0.96799" LPV="1" RPCX="0.46763" RPCY="0.59640" RPD="19.40200" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00412" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56115" FPOGY="0.36474" FPOGS="4973.76123" FPOGD="0.64990" FPOGID="11911" FPOGV="1" LPOGX="0.64807" LPOGY="0.46776" LPOGV="1" RPOGX="0.51124" RPOGY="0.25648" RPOGV="1" BPOGX="0.57966" BPOGY="0.36212" BPOGV="1" LPCX="0.23132" LPCY="0.57307" LPD="18.40389" LPS="0.96799" LPV="1" RPCX="0.46819" RPCY="0.59639" RPD="19.09620" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00402" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56169" FPOGY="0.36470" FPOGS="4973.76123" FPOGD="0.65625" FPOGID="11911" FPOGV="1" LPOGX="0.64694" LPOGY="0.42903" LPOGV="1" RPOGX="0.49914" RPOGY="0.26984" RPOGV="1" BPOGX="0.57304" BPOGY="0.34943" BPOGV="1" LPCX="0.23230" LPCY="0.57307" LPD="18.62818" LPS="0.96799" LPV="1" RPCX="0.46875" RPCY="0.59655" RPD="19.20619" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00394" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00436" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56177" FPOGY="0.36433" FPOGS="4973.76123" FPOGD="0.66260" FPOGID="11911" FPOGV="1" LPOGX="0.62210" LPOGY="0.40165" LPOGV="1" RPOGX="0.51664" RPOGY="0.27984" RPOGV="1" BPOGX="0.56937" BPOGY="0.34074" BPOGV="1" LPCX="0.23282" LPCY="0.57304" LPD="18.28418" LPS="0.96799" LPV="1" RPCX="0.46923" RPCY="0.59654" RPD="19.11599" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00409" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56185" FPOGY="0.36396" FPOGS="4973.76123" FPOGD="0.66943" FPOGID="11911" FPOGV="1" LPOGX="0.62210" LPOGY="0.40165" LPOGV="1" RPOGX="0.51664" RPOGY="0.27984" RPOGV="1" BPOGX="0.56937" BPOGY="0.34074" BPOGV="1" LPCX="0.23283" LPCY="0.57285" LPD="18.65177" LPS="0.96799" LPV="1" RPCX="0.46982" RPCY="0.59637" RPD="18.75099" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00405" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56232" FPOGY="0.36462" FPOGS="4973.76123" FPOGD="0.67676" FPOGID="11911" FPOGV="1" LPOGX="0.65456" LPOGY="0.44899" LPOGV="1" RPOGX="0.48093" RPOGY="0.30624" RPOGV="1" BPOGX="0.56775" BPOGY="0.37762" BPOGV="1" LPCX="0.23401" LPCY="0.57282" LPD="18.52958" LPS="0.96799" LPV="1" RPCX="0.47058" RPCY="0.59671" RPD="19.27035" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00404" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
