2025-05-29 11:42:27.897056
X="-0.02938" LEYEY="-0.04784" LEYEZ="0.67783" LPUPILD="0.00368" LPUPILV="1" REYEX="0.03047" REYEY="-0.04706" REYEZ="0.67395" RPUPILD="0.00348" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="-0.17151" FPOGY="1.33632" FPOGS="5899.67529" FPOGD="0.33496" FPOGID="14501" FPOGV="1" LPOGX="-0.22846" LPOGY="1.20069" LPOGV="1" RPOGX="-0.18732" RPOGY="1.48080" RPOGV="1" BPOGX="-0.20789" BPOGY="1.34075" BPOGV="1" LPCX="0.35210" LPCY="0.76336" LPD="19.51179" LPS="1.03087" LPV="1" RPCX="0.59933" RPCY="0.75258" RPD="18.45157" RPS="1.03087" RPV="1" LEYEX="-0.03399" LEYEY="-0.05085" LEYEZ="0.63848" LPUPILD="0.00439" LPUPILV="1" REYEX="0.02690" REYEY="-0.05107" REYEZ="0.66429" RPUPILD="0.00392" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.17135" FPOGY="1.33740" FPOGS="5899.67529" FPOGD="0.34131" FPOGID="14501" FPOGV="1" LPOGX="-0.18477" LPOGY="1.22208" LPOGV="1" RPOGX="-0.13632" RPOGY="1.49749" RPOGV="1" BPOGX="-0.16054" BPOGY="1.35978" BPOGV="1" LPCX="0.35103" LPCY="0.76331" LPD="17.48173" LPS="1.03087" LPV="1" RPCX="0.59929" RPCY="0.75232" RPD="18.66775" RPS="1.03087" RPV="1" LEYEX="-0.03399" LEYEY="-0.05085" LEYEZ="0.63848" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02690" REYEY="-0.05107" REYEZ="0.66429" RPUPILD="0.00385" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.17194" FPOGY="1.33895" FPOGS="5899.67529" FPOGD="0.34863" FPOGID="14501" FPOGV="1" LPOGX="-0.20209" LPOGY="1.19120" LPOGV="1" RPOGX="-0.15523" RPOGY="1.54763" RPOGV="1" BPOGX="-0.17866" BPOGY="1.36941" BPOGV="1" LPCX="0.35091" LPCY="0.76310" LPD="17.58370" LPS="1.03087" LPV="1" RPCX="0.59907" RPCY="0.75236" RPD="18.43898" RPS="1.03087" RPV="1" LEYEX="-0.03399" LEYEY="-0.05085" LEYEZ="0.63848" LPUPILD="0.00417" LPUPILV="1" REYEX="0.02690" REYEY="-0.05107" REYEZ="0.66429" RPUPILD="0.00376" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.17240" FPOGY="1.34047" FPOGS="5899.67529" FPOGD="0.35498" FPOGID="14501" FPOGV="1" LPOGX="-0.20209" LPOGY="1.19120" LPOGV="1" RPOGX="-0.15047" RPOGY="1.54390" RPOGV="1" BPOGX="-0.17628" BPOGY="1.36755" BPOGV="1" LPCX="0.35079" LPCY="0.76295" LPD="17.58246" LPS="1.03087" LPV="1" RPCX="0.59894" RPCY="0.75213" RPD="18.34911" RPS="1.02279" RPV="1" LEYEX="-0.03442" LEYEY="-0.05126" LEYEZ="0.64480" LPUPILD="0.00413" LPUPILV="1" REYEX="0.02558" REYEY="-0.04851" REYEZ="0.63288" RPUPILD="0.00379" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.17264" FPOGY="1.34113" FPOGS="5899.67529" FPOGD="0.36230" FPOGID="14501" FPOGV="1" LPOGX="-0.21142" LPOGY="1.21464" LPOGV="1" RPOGX="-0.15599" RPOGY="1.48808" RPOGV="1" BPOGX="-0.18371" BPOGY="1.35136" BPOGV="1" LPCX="0.35059" LPCY="0.76258" LPD="17.24650" LPS="1.02279" LPV="1" RPCX="0.59887" RPCY="0.75176" RPD="18.35262" RPS="1.01470" RPV="1" LEYEX="-0.03442" LEYEY="-0.05126" LEYEZ="0.64480" LPUPILD="0.00414" LPUPILV="1" REYEX="0.02558" REYEY="-0.04851" REYEZ="0.63288" RPUPILD="0.00380" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.17280" FPOGY="1.34118" FPOGS="5899.67529" FPOGD="0.36816" FPOGID="14501" FPOGV="1" LPOGX="-0.22707" LPOGY="1.20664" LPOGV="1" RPOGX="-0.12828" RPOGY="1.44951" RPOGV="1" BPOGX="-0.17768" BPOGY="1.32808" BPOGV="1" LPCX="0.35051" LPCY="0.76239" LPD="17.48509" LPS="1.01470" LPV="1" RPCX="0.59875" RPCY="0.75172" RPD="18.35384" RPS="1.00661" RPV="1" LEYEX="-0.03442" LEYEY="-0.05126" LEYEZ="0.64480" LPUPILD="0.00411" LPUPILV="1" REYEX="0.02558" REYEY="-0.04851" REYEZ="0.63288" RPUPILD="0.00380" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.17302" FPOGY="1.34126" FPOGS="5899.67529" FPOGD="0.37646" FPOGID="14501" FPOGV="1" LPOGX="-0.22610" LPOGY="1.20660" LPOGV="1" RPOGX="-0.13754" RPOGY="1.45550" RPOGV="1" BPOGX="-0.18182" BPOGY="1.33105" BPOGV="1" LPCX="0.35043" LPCY="0.76244" LPD="17.05867" LPS="1.01364" LPV="1" RPCX="0.59864" RPCY="0.75149" RPD="18.49478" RPS="1.02280" RPV="1" LEYEX="-0.03502" LEYEY="-0.05178" LEYEZ="0.65323" LPUPILD="0.00424" LPUPILV="1" REYEX="0.02821" REYEY="-0.05355" REYEZ="0.70069" RPUPILD="0.00377" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.17369" FPOGY="1.34196" FPOGS="5899.67529" FPOGD="0.38184" FPOGID="14501" FPOGV="1" LPOGX="-0.21514" LPOGY="1.19079" LPOGV="1" RPOGX="-0.21254" RPOGY="1.54775" RPOGV="1" BPOGX="-0.21384" BPOGY="1.36927" BPOGV="1" LPCX="0.35029" LPCY="0.76204" LPD="17.12449" LPS="1.02983" LPV="1" RPCX="0.59857" RPCY="0.75118" RPD="18.36173" RPS="1.04708" RPV="1" LEYEX="-0.03502" LEYEY="-0.05178" LEYEZ="0.65323" LPUPILD="0.00410" LPUPILV="1" REYEX="0.02821" REYEY="-0.05355" REYEZ="0.70069" RPUPILD="0.00379" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.17388" FPOGY="1.34233" FPOGS="5899.67529" FPOGD="0.38867" FPOGID="14501" FPOGV="1" LPOGX="-0.20212" LPOGY="1.21190" LPOGV="1" RPOGX="-0.16762" RPOGY="1.52209" RPOGV="1" BPOGX="-0.18487" BPOGY="1.36699" BPOGV="1" LPCX="0.35024" LPCY="0.76178" LPD="17.20315" LPS="1.05411" LPV="1" RPCX="0.59860" RPCY="0.75100" RPD="18.02122" RPS="1.07136" RPV="1" LEYEX="-0.03502" LEYEY="-0.05178" LEYEZ="0.65323" LPUPILD="0.00411" LPUPILV="1" REYEX="0.02821" REYEY="-0.05355" REYEZ="0.70069" RPUPILD="0.00385" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.17429" FPOGY="1.34277" FPOGS="5899.67529" FPOGD="0.39502" FPOGID="14501" FPOGV="1" LPOGX="-0.22304" LPOGY="1.21288" LPOGV="1" RPOGX="-0.17635" RPOGY="1.52843" RPOGV="1" BPOGX="-0.19969" BPOGY="1.37065" BPOGV="1" LPCX="0.35148" LPCY="0.76098" LPD="18.58257" LPS="1.07839" LPV="1" RPCX="0.59889" RPCY="0.75039" RPD="18.19045" RPS="1.08648" RPV="1" LEYEX="-0.03502" LEYEY="-0.05159" LEYEZ="0.65323" LPUPILD="0.00451" LPUPILV="1" REYEX="0.02746" REYEY="-0.05176" REYEZ="0.68064" RPUPILD="0.00374" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.17255" FPOGY="1.34060" FPOGS="5899.67529" FPOGD="0.40186" FPOGID="14501" FPOGV="1" LPOGX="-0.12216" LPOGY="1.08817" LPOGV="1" RPOGX="-0.05546" RPOGY="1.35810" RPOGV="1" BPOGX="-0.08881" BPOGY="1.22314" BPOGV="1" LPCX="0.35107" LPCY="0.75950" LPD="16.73974" LPS="1.08648" LPV="1" RPCX="0.60002" RPCY="0.74885" RPD="18.44832" RPS="1.07731" RPV="1" LEYEX="-0.03502" LEYEY="-0.05159" LEYEZ="0.65323" LPUPILD="0.00411" LPUPILV="1" REYEX="0.02746" REYEY="-0.05176" REYEZ="0.68064" RPUPILD="0.00378" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.16923" FPOGY="1.33503" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="1" LPOGX="-0.03610" LPOGY="0.98138" LPOGV="1" RPOGX="0.01233" RPOGY="1.18843" RPOGV="1" BPOGX="-0.01189" BPOGY="1.08490" BPOGV="1" LPCX="0.35291" LPCY="0.75708" LPD="18.30780" LPS="1.07731" LPV="1" RPCX="0.60086" RPCY="0.74699" RPD="17.22638" RPS="1.06815" RPV="1" LEYEX="-0.03502" LEYEY="-0.05159" LEYEZ="0.65323" LPUPILD="0.00418" LPUPILV="1" REYEX="0.02746" REYEY="-0.05176" REYEZ="0.68064" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="-0.14706" FPOGY="1.30060" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="-0.02995" LPOGY="0.98235" LPOGV="1" RPOGX="0.01599" RPOGY="1.18759" RPOGV="1" BPOGX="-0.00698" BPOGY="1.08497" BPOGV="1" LPCX="0.35465" LPCY="0.75510" LPD="18.40725" LPS="1.06815" LPV="1" RPCX="0.60296" RPCY="0.74489" RPD="17.74915" RPS="1.05898" RPV="1" LEYEX="-0.03414" LEYEY="-0.05051" LEYEZ="0.64946" LPUPILD="0.00384" LPUPILV="1" REYEX="0.02847" REYEY="-0.05158" REYEZ="0.68780" RPUPILD="0.00381" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.01178" FPOGY="1.07965" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.14299" LPOGY="0.84499" LPOGV="1" RPOGX="0.19828" RPOGY="0.87243" RPOGV="1" BPOGX="0.17063" BPOGY="0.85871" BPOGV="1" LPCX="0.35728" LPCY="0.75146" LPD="18.87936" LPS="1.05898" LPV="1" RPCX="0.60536" RPCY="0.74156" RPD="17.24085" RPS="1.05898" RPV="1" LEYEX="-0.03414" LEYEY="-0.05051" LEYEZ="0.64946" LPUPILD="0.00409" LPUPILV="1" REYEX="0.02847" REYEY="-0.05158" REYEZ="0.68780" RPUPILD="0.00395" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.09583" FPOGY="0.97837" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.20038" LPOGY="0.75531" LPOGV="1" RPOGX="0.32747" RPOGY="0.79631" RPOGV="1" BPOGX="0.26392" BPOGY="0.77581" BPOGV="1" LPCX="0.35855" LPCY="0.75004" LPD="17.86936" LPS="1.05898" LPV="1" RPCX="0.60744" RPCY="0.73976" RPD="16.60059" RPS="1.05898" RPV="1" LEYEX="-0.03414" LEYEY="-0.05051" LEYEZ="0.64946" LPUPILD="0.00441" LPUPILV="1" REYEX="0.02847" REYEY="-0.05158" REYEZ="0.68780" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.23128" FPOGY="0.80186" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.19282" LPOGY="0.75057" LPOGV="1" RPOGX="0.32576" RPOGY="0.79154" RPOGV="1" BPOGX="0.25929" BPOGY="0.77105" BPOGV="1" LPCX="0.36102" LPCY="0.74808" LPD="18.48866" LPS="1.07584" LPV="1" RPCX="0.60922" RPCY="0.73871" RPD="17.32521" RPS="1.07584" RPV="1" LEYEX="-0.03609" LEYEY="-0.05402" LEYEZ="0.70475" LPUPILD="0.00403" LPUPILV="1" REYEX="0.02948" REYEY="-0.05092" REYEZ="0.68723" RPUPILD="0.00384" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.32869" FPOGY="0.71280" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.38422" LPOGY="0.59779" LPOGV="1" RPOGX="0.46797" RPOGY="0.64968" RPOGV="1" BPOGX="0.42610" BPOGY="0.62374" BPOGV="1" LPCX="0.36347" LPCY="0.74614" LPD="18.60504" LPS="1.09270" LPV="1" RPCX="0.61290" RPCY="0.73703" RPD="16.90090" RPS="1.09270" RPV="1" LEYEX="-0.03609" LEYEY="-0.05402" LEYEZ="0.70475" LPUPILD="0.00397" LPUPILV="1" REYEX="0.02948" REYEY="-0.05092" REYEZ="0.68723" RPUPILD="0.00366" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39180" FPOGY="0.65026" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.43109" LPOGY="0.54182" LPOGV="1" RPOGX="0.60494" RPOGY="0.50856" RPOGV="1" BPOGX="0.51801" BPOGY="0.52519" BPOGV="1" LPCX="0.36503" LPCY="0.74509" LPD="17.70783" LPS="1.10957" LPV="1" RPCX="0.61408" RPCY="0.73641" RPD="16.29616" RPS="1.10957" RPV="1" LEYEX="-0.03609" LEYEY="-0.05402" LEYEZ="0.70475" LPUPILD="0.00414" LPUPILV="1" REYEX="0.02948" REYEY="-0.05092" REYEZ="0.68723" RPUPILD="0.00347" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.48728" FPOGY="0.55676" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.42936" LPOGY="0.53822" LPOGV="1" RPOGX="0.60609" RPOGY="0.50447" RPOGV="1" BPOGX="0.51772" BPOGY="0.52134" BPOGV="1" LPCX="0.36708" LPCY="0.74423" LPD="17.73650" LPS="1.11747" LPV="1" RPCX="0.61695" RPCY="0.73560" RPD="17.32206" RPS="1.11747" RPV="1" LEYEX="-0.03373" LEYEY="-0.05153" LEYEZ="0.67754" LPUPILD="0.00401" LPUPILV="1" REYEX="0.03037" REYEY="-0.05044" REYEZ="0.68410" RPUPILD="0.00364" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.57094" FPOGY="0.53742" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.59907" LPOGY="0.52885" LPOGV="1" RPOGX="0.71015" RPOGY="0.50730" RPOGV="1" BPOGX="0.65461" BPOGY="0.51808" BPOGV="1" LPCX="0.37018" LPCY="0.74354" LPD="19.02204" LPS="1.10851" LPV="1" RPCX="0.61930" RPCY="0.73550" RPD="16.71350" RPS="1.10851" RPV="1" LEYEX="-0.03373" LEYEY="-0.05153" LEYEZ="0.67754" LPUPILD="0.00394" LPUPILV="1" REYEX="0.03037" REYEY="-0.05044" REYEZ="0.68410" RPUPILD="0.00354" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.62654" FPOGY="0.52308" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.70619" LPOGY="0.53612" LPOGV="1" RPOGX="0.76925" RPOGY="0.45272" RPOGV="1" BPOGX="0.73772" BPOGY="0.49442" BPOGV="1" LPCX="0.37189" LPCY="0.74270" LPD="17.48981" LPS="1.09955" LPV="1" RPCX="0.62036" RPCY="0.73440" RPD="15.19173" RPS="1.09955" RPV="1" LEYEX="-0.03373" LEYEY="-0.05153" LEYEZ="0.67754" LPUPILD="0.00383" LPUPILV="1" REYEX="0.03037" REYEY="-0.05044" REYEZ="0.68410" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.70955" FPOGY="0.50389" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.70600" LPOGY="0.54055" LPOGV="1" RPOGX="0.76666" RPOGY="0.45777" RPOGV="1" BPOGX="0.73633" BPOGY="0.49916" BPOGV="1" LPCX="0.37399" LPCY="0.74240" LPD="18.45887" LPS="1.09060" LPV="1" RPCX="0.62221" RPCY="0.73518" RPD="17.76299" RPS="1.09060" RPV="1" LEYEX="-0.03301" LEYEY="-0.05146" LEYEZ="0.67940" LPUPILD="0.00378" LPUPILV="1" REYEX="0.03080" REYEY="-0.04966" REYEZ="0.67560" RPUPILD="0.00369" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.77064" FPOGY="0.50856" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.82401" LPOGY="0.53532" LPOGV="1" RPOGX="0.83944" RPOGY="0.49114" RPOGV="1" BPOGX="0.83173" BPOGY="0.51323" BPOGV="1" LPCX="0.37557" LPCY="0.74158" LPD="17.62095" LPS="1.09060" LPV="1" RPCX="0.62337" RPCY="0.73517" RPD="17.82237" RPS="1.09060" RPV="1" LEYEX="-0.03301" LEYEY="-0.05146" LEYEZ="0.67940" LPUPILD="0.00402" LPUPILV="1" REYEX="0.03080" REYEY="-0.04966" REYEZ="0.67560" RPUPILD="0.00374" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.78770" FPOGY="0.50786" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.82890" LPOGY="0.50577" LPOGV="1" RPOGX="0.81475" RPOGY="0.50718" RPOGV="1" BPOGX="0.82182" BPOGY="0.50648" BPOGV="1" LPCX="0.37535" LPCY="0.74175" LPD="18.42380" LPS="1.09060" LPV="1" RPCX="0.62342" RPCY="0.73519" RPD="17.80746" RPS="1.09060" RPV="1" LEYEX="-0.03301" LEYEY="-0.05146" LEYEZ="0.67940" LPUPILD="0.00386" LPUPILV="1" REYEX="0.03080" REYEY="-0.04966" REYEZ="0.67560" RPUPILD="0.00378" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.82406" FPOGY="0.51082" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.82787" LPOGY="0.51006" LPOGV="1" RPOGX="0.80942" RPOGY="0.51546" RPOGV="1" BPOGX="0.81864" BPOGY="0.51276" BPOGV="1" LPCX="0.37540" LPCY="0.74179" LPD="19.08195" LPS="1.08269" LPV="1" RPCX="0.62384" RPCY="0.73508" RPD="17.64314" RPS="1.07460" RPV="1" LEYEX="-0.03301" LEYEY="-0.05146" LEYEZ="0.67940" LPUPILD="0.00396" LPUPILV="1" REYEX="0.02999" REYEY="-0.04790" REYEZ="0.65241" RPUPILD="0.00370" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.81758" FPOGY="0.52957" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.82879" LPOGY="0.55425" LPOGV="1" RPOGX="0.79340" RPOGY="0.54240" RPOGV="1" BPOGX="0.81109" BPOGY="0.54832" BPOGV="1" LPCX="0.37577" LPCY="0.74145" LPD="18.87031" LPS="1.06670" LPV="1" RPCX="0.62422" RPCY="0.73530" RPD="17.68476" RPS="1.05861" RPV="1" LEYEX="-0.03301" LEYEY="-0.05146" LEYEZ="0.67940" LPUPILD="0.00389" LPUPILV="1" REYEX="0.02999" REYEY="-0.04790" REYEZ="0.65241" RPUPILD="0.00374" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.82096" FPOGY="0.54128" FPOGS="5899.67529" FPOGD="0.40869" FPOGID="14501" FPOGV="0" LPOGX="0.83648" LPOGY="0.61459" LPOGV="1" RPOGX="0.81899" RPOGY="0.51480" RPOGV="1" BPOGX="0.82774" BPOGY="0.56470" BPOGV="1" LPCX="0.37577" LPCY="0.74127" LPD="18.66022" LPS="1.05071" LPV="1" RPCX="0.62411" RPCY="0.73516" RPD="17.80126" RPS="1.04262" RPV="1" LEYEX="-0.03301" LEYEY="-0.05146" LEYEZ="0.67940" LPUPILD="0.00383" LPUPILV="1" REYEX="0.02999" REYEY="-0.04790" REYEZ="0.65241" RPUPILD="0.00371" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.82292" FPOGY="0.54698" FPOGS="5900.17090" FPOGD="0.02051" FPOGID="14502" FPOGV="1" LPOGX="0.83532" LPOGY="0.61828" LPOGV="1" RPOGX="0.82222" RPOGY="0.50991" RPOGV="1" BPOGX="0.82877" BPOGY="0.56410" BPOGV="1" LPCX="0.37584" LPCY="0.74104" LPD="18.62346" LPS="1.04262" LPV="1" RPCX="0.62431" RPCY="0.73505" RPD="17.70840" RPS="1.05179" RPV="1" LEYEX="-0.03221" LEYEY="-0.05038" LEYEZ="0.66712" LPUPILD="0.00387" LPUPILV="1" REYEX="0.03667" REYEY="-0.05832" REYEZ="0.79264" RPUPILD="0.00388" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.82164" FPOGY="0.54091" FPOGS="5900.17090" FPOGD="0.02637" FPOGID="14502" FPOGV="1" LPOGX="0.78546" LPOGY="0.53065" LPOGV="1" RPOGX="0.84762" RPOGY="0.50256" RPOGV="1" BPOGX="0.81654" BPOGY="0.51661" BPOGV="1" LPCX="0.37591" LPCY="0.74072" LPD="18.47518" LPS="1.05969" LPV="1" RPCX="0.62485" RPCY="0.73448" RPD="17.32740" RPS="1.07694" RPV="1" LEYEX="-0.03221" LEYEY="-0.05038" LEYEZ="0.66712" LPUPILD="0.00381" LPUPILV="1" REYEX="0.03667" REYEY="-0.05832" REYEZ="0.79264" RPUPILD="0.00368" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.82153" FPOGY="0.53666" FPOGS="5900.17090" FPOGD="0.03320" FPOGID="14502" FPOGV="1" LPOGX="0.78948" LPOGY="0.53158" LPOGV="1" RPOGX="0.85247" RPOGY="0.49928" RPOGV="1" BPOGX="0.82098" BPOGY="0.51543" BPOGV="1" LPCX="0.37598" LPCY="0.74061" LPD="18.30409" LPS="1.08485" LPV="1" RPCX="0.62493" RPCY="0.73427" RPD="16.94436" RPS="1.10210" RPV="1" LEYEX="-0.03221" LEYEY="-0.05038" LEYEZ="0.66712" LPUPILD="0.00384" LPUPILV="1" REYEX="0.03667" REYEY="-0.05832" REYEZ="0.79264" RPUPILD="0.00372" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.82257" FPOGY="0.53111" FPOGS="5900.17090" FPOGD="0.04004" FPOGID="14502" FPOGV="1" LPOGX="0.79275" LPOGY="0.51398" LPOGV="1" RPOGX="0.86482" RPOGY="0.48166" RPOGV="1" BPOGX="0.82879" BPOGY="0.49782" BPOGV="1" LPCX="0.37630" LPCY="0.74022" LPD="18.21443" LPS="1.11897" LPV="1" RPCX="0.62492" RPCY="0.73391" RPD="16.70791" RPS="1.13622" RPV="1" LEYEX="-0.03357" LEYEY="-0.05227" LEYEZ="0.69620" LPUPILD="0.00380" LPUPILV="1" REYEX="0.03268" REYEY="-0.05164" REYEZ="0.70398" RPUPILD="0.00373" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.82348" FPOGY="0.52360" FPOGS="5900.17090" FPOGD="0.04688" FPOGID="14502" FPOGV="1" LPOGX="0.80811" LPOGY="0.45919" LPOGV="1" RPOGX="0.85165" RPOGY="0.48288" RPOGV="1" BPOGX="0.82988" BPOGY="0.47103" BPOGV="1" LPCX="0.37642" LPCY="0.73967" LPD="17.39997" LPS="1.14518" LPV="1" RPCX="0.62512" RPCY="0.73378" RPD="16.70012" RPS="1.14518" RPV="1" LEYEX="-0.03357" LEYEY="-0.05227" LEYEZ="0.69620" LPUPILD="0.00391" LPUPILV="1" REYEX="0.03268" REYEY="-0.05164" REYEZ="0.70398" RPUPILD="0.00373" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.82265" FPOGY="0.52249" FPOGS="5900.17090" FPOGD="0.05371" FPOGID="14502" FPOGV="1" LPOGX="0.81536" LPOGY="0.50752" LPOGV="1" RPOGX="0.81663" RPOGY="0.51956" RPOGV="1" BPOGX="0.81600" BPOGY="0.51354" BPOGV="1" LPCX="0.37649" LPCY="0.73931" LPD="17.62657" LPS="1.15414" LPV="1" RPCX="0.62548" RPCY="0.73346" RPD="16.50720" RPS="1.15414" RPV="1" LEYEX="-0.03357" LEYEY="-0.05227" LEYEZ="0.69620" LPUPILD="0.00386" LPUPILV="1" REYEX="0.03268" REYEY="-0.05164" REYEZ="0.70398" RPUPILD="0.00373" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.82198" FPOGY="0.52173" FPOGS="5900.17090" FPOGD="0.06006" FPOGID="14502" FPOGV="1" LPOGX="0.81448" LPOGY="0.51155" LPOGV="1" RPOGX="0.81744" RPOGY="0.51833" RPOGV="1" BPOGX="0.81596" BPOGY="0.51494" BPOGV="1" LPCX="0.37642" LPCY="0.73885" LPD="18.35864" LPS="1.14623" LPV="1" RPCX="0.62532" RPCY="0.73311" RPD="17.61621" RPS="1.15671" RPV="1" LEYEX="-0.03161" LEYEY="-0.04903" LEYEZ="0.65767" LPUPILD="0.00382" LPUPILV="1" REYEX="0.03378" REYEY="-0.05270" REYEZ="0.72434" RPUPILD="0.00376" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.82431" FPOGY="0.51359" FPOGS="5900.17090" FPOGD="0.06787" FPOGID="14502" FPOGV="1" LPOGX="0.79768" LPOGY="0.47109" LPOGV="1" RPOGX="0.89746" RPOGY="0.39321" RPOGV="1" BPOGX="0.84757" BPOGY="0.43215" BPOGV="1" LPCX="0.37650" LPCY="0.73787" LPD="18.11486" LPS="1.13985" LPV="1" RPCX="0.62586" RPCY="0.73159" RPD="16.79489" RPS="1.15032" RPV="1" LEYEX="-0.03161" LEYEY="-0.04903" LEYEZ="0.65767" LPUPILD="0.00379" LPUPILV="1" REYEX="0.03378" REYEY="-0.05270" REYEZ="0.72434" RPUPILD="0.00362" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.82684" FPOGY="0.51087" FPOGS="5900.17090" FPOGD="0.07422" FPOGID="14502" FPOGV="1" LPOGX="0.81642" LPOGY="0.50952" LPOGV="1" RPOGX="0.89297" RPOGY="0.45253" RPOGV="1" BPOGX="0.85470" BPOGY="0.48103" BPOGV="1" LPCX="0.37642" LPCY="0.73653" LPD="16.80047" LPS="1.13346" LPV="1" RPCX="0.62585" RPCY="0.73064" RPD="16.42063" RPS="1.14394" RPV="1" LEYEX="-0.03161" LEYEY="-0.04903" LEYEZ="0.65767" LPUPILD="0.00372" LPUPILV="1" REYEX="0.03378" REYEY="-0.05270" REYEZ="0.72434" RPUPILD="0.00355" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
