2025-05-28 12:16:00.140599
="-0.07123" LEYEY="-0.02015" LEYEZ="0.62050" LPUPILD="0.00351" LPUPILV="1" REYEX="-0.00619" REYEY="-0.02076" REYEZ="0.64519" RPUPILD="0.00362" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.93304" FPOGY="0.89232" FPOGS="1548.08899" FPOGD="0.02039" FPOGID="2883" FPOGV="1" LPOGX="1.04536" LPOGY="0.98884" LPOGV="1" RPOGX="0.82134" RPOGY="0.79353" RPOGV="1" BPOGX="0.93335" BPOGY="0.89118" BPOGV="1" LPCX="0.21467" LPCY="0.61380" LPD="18.18457" LPS="0.92861" LPV="1" RPCX="0.48715" RPCY="0.61288" RPD="18.96452" RPS="0.92861" RPV="1" LEYEX="-0.06877" LEYEY="-0.02194" LEYEZ="0.61853" LPUPILD="0.00337" LPUPILV="1" REYEX="-0.00419" REYEY="-0.02223" REYEZ="0.62799" RPUPILD="0.00351" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92852" FPOGY="0.89028" FPOGS="1548.08899" FPOGD="0.02673" FPOGID="2883" FPOGV="1" LPOGX="1.02761" LPOGY="1.00692" LPOGV="1" RPOGX="0.79322" RPOGY="0.75724" RPOGV="1" BPOGX="0.91041" BPOGY="0.88208" BPOGV="1" LPCX="0.21467" LPCY="0.61382" LPD="18.22947" LPS="0.92232" LPV="1" RPCX="0.48719" RPCY="0.61289" RPD="19.04308" RPS="0.92232" RPV="1" LEYEX="-0.06877" LEYEY="-0.02194" LEYEZ="0.61853" LPUPILD="0.00337" LPUPILV="1" REYEX="-0.00419" REYEY="-0.02223" REYEZ="0.62799" RPUPILD="0.00352" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92531" FPOGY="0.88895" FPOGS="1548.08899" FPOGD="0.03357" FPOGID="2883" FPOGV="1" LPOGX="1.02527" LPOGY="1.00748" LPOGV="1" RPOGX="0.79327" RPOGY="0.75719" RPOGV="1" BPOGX="0.90927" BPOGY="0.88233" BPOGV="1" LPCX="0.21473" LPCY="0.61390" LPD="18.24630" LPS="0.91604" LPV="1" RPCX="0.48734" RPCY="0.61300" RPD="18.90276" RPS="0.92247" RPV="1" LEYEX="-0.06877" LEYEY="-0.02194" LEYEZ="0.61853" LPUPILD="0.00338" LPUPILV="1" REYEX="-0.00423" REYEY="-0.02275" REYEZ="0.64130" RPUPILD="0.00349" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92293" FPOGY="0.88545" FPOGS="1548.08899" FPOGD="0.04041" FPOGID="2883" FPOGV="1" LPOGX="1.02493" LPOGY="1.00804" LPOGV="1" RPOGX="0.79238" RPOGY="0.72081" RPOGV="1" BPOGX="0.90865" BPOGY="0.86442" BPOGV="1" LPCX="0.21474" LPCY="0.61391" LPD="18.24490" LPS="0.92247" LPV="1" RPCX="0.48741" RPCY="0.61301" RPD="19.06420" RPS="0.92890" RPV="1" LEYEX="-0.06877" LEYEY="-0.02194" LEYEZ="0.61853" LPUPILD="0.00339" LPUPILV="1" REYEX="-0.00423" REYEY="-0.02275" REYEZ="0.64130" RPUPILD="0.00348" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92123" FPOGY="0.88514" FPOGS="1548.08899" FPOGD="0.04675" FPOGID="2883" FPOGV="1" LPOGX="1.03369" LPOGY="0.99776" LPOGV="1" RPOGX="0.78493" RPOGY="0.76826" RPOGV="1" BPOGX="0.90931" BPOGY="0.88301" BPOGV="1" LPCX="0.21472" LPCY="0.61396" LPD="18.27366" LPS="0.92890" LPV="1" RPCX="0.48746" RPCY="0.61305" RPD="19.19099" RPS="0.93533" RPV="1" LEYEX="-0.06877" LEYEY="-0.02194" LEYEZ="0.61853" LPUPILD="0.00340" LPUPILV="1" REYEX="-0.00423" REYEY="-0.02275" REYEZ="0.64130" RPUPILD="0.00348" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92017" FPOGY="0.88475" FPOGS="1548.08899" FPOGD="0.05322" FPOGID="2883" FPOGV="1" LPOGX="1.03611" LPOGY="0.99713" LPOGV="1" RPOGX="0.78727" RPOGY="0.76610" RPOGV="1" BPOGX="0.91169" BPOGY="0.88161" BPOGV="1" LPCX="0.21479" LPCY="0.61396" LPD="18.61152" LPS="0.93533" LPV="1" RPCX="0.48762" RPCY="0.61324" RPD="19.06963" RPS="0.94177" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00338" LPUPILV="1" REYEX="-0.00423" REYEY="-0.02275" REYEZ="0.64130" RPUPILD="0.00356" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92073" FPOGY="0.88641" FPOGS="1548.08899" FPOGD="0.05981" FPOGID="2883" FPOGV="1" LPOGX="1.04092" LPOGY="1.02040" LPOGV="1" RPOGX="0.81071" RPOGY="0.78220" RPOGV="1" BPOGX="0.92581" BPOGY="0.90130" BPOGV="1" LPCX="0.21481" LPCY="0.61396" LPD="18.59691" LPS="0.94177" LPV="1" RPCX="0.48766" RPCY="0.61320" RPD="18.98978" RPS="0.94177" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00339" LPUPILV="1" REYEX="-0.00423" REYEY="-0.02275" REYEZ="0.64130" RPUPILD="0.00354" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92146" FPOGY="0.88869" FPOGS="1548.08899" FPOGD="0.06689" FPOGID="2883" FPOGV="1" LPOGX="1.04209" LPOGY="1.03301" LPOGV="1" RPOGX="0.81535" RPOGY="0.79009" RPOGV="1" BPOGX="0.92872" BPOGY="0.91155" BPOGV="1" LPCX="0.21484" LPCY="0.61402" LPD="18.51528" LPS="0.94177" LPV="1" RPCX="0.48768" RPCY="0.61321" RPD="19.05514" RPS="0.94177" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00343" LPUPILV="1" REYEX="-0.00423" REYEY="-0.02275" REYEZ="0.64130" RPUPILD="0.00354" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92206" FPOGY="0.89060" FPOGS="1548.08899" FPOGD="0.07373" FPOGID="2883" FPOGV="1" LPOGX="1.04209" LPOGY="1.03301" LPOGV="1" RPOGX="0.81535" RPOGY="0.79009" RPOGV="1" BPOGX="0.92872" BPOGY="0.91155" BPOGV="1" LPCX="0.21484" LPCY="0.61406" LPD="18.48017" LPS="0.94177" LPV="1" RPCX="0.48770" RPCY="0.61326" RPD="19.06523" RPS="0.94177" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00346" LPUPILV="1" REYEX="-0.00414" REYEY="-0.02284" REYEZ="0.64252" RPUPILD="0.00352" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92292" FPOGY="0.89095" FPOGS="1548.08899" FPOGD="0.08032" FPOGID="2883" FPOGV="1" LPOGX="1.04167" LPOGY="1.02008" LPOGV="1" RPOGX="0.82469" RPOGY="0.77028" RPOGV="1" BPOGX="0.93318" BPOGY="0.89518" BPOGV="1" LPCX="0.21485" LPCY="0.61407" LPD="18.47985" LPS="0.94177" LPV="1" RPCX="0.48781" RPCY="0.61324" RPD="19.16620" RPS="0.94177" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00345" LPUPILV="1" REYEX="-0.00414" REYEY="-0.02284" REYEZ="0.64252" RPUPILD="0.00358" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92318" FPOGY="0.89231" FPOGS="1548.08899" FPOGD="0.08740" FPOGID="2883" FPOGV="1" LPOGX="1.03220" LPOGY="1.03784" LPOGV="1" RPOGX="0.82091" RPOGY="0.78223" RPOGV="1" BPOGX="0.92656" BPOGY="0.91003" BPOGV="1" LPCX="0.21485" LPCY="0.61407" LPD="18.50616" LPS="0.94177" LPV="1" RPCX="0.48784" RPCY="0.61333" RPD="19.34188" RPS="0.94177" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00345" LPUPILV="1" REYEX="-0.00414" REYEY="-0.02284" REYEZ="0.64252" RPUPILD="0.00358" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92332" FPOGY="0.89356" FPOGS="1548.08899" FPOGD="0.09375" FPOGID="2883" FPOGV="1" LPOGX="1.03220" LPOGY="1.03784" LPOGV="1" RPOGX="0.81834" RPOGY="0.78428" RPOGV="1" BPOGX="0.92527" BPOGY="0.91106" BPOGV="1" LPCX="0.21494" LPCY="0.61389" LPD="18.67093" LPS="0.94177" LPV="1" RPCX="0.48796" RPCY="0.61332" RPD="19.22111" RPS="0.93533" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00350" LPUPILV="1" REYEX="-0.00398" REYEY="-0.02219" REYEZ="0.62429" RPUPILD="0.00359" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92479" FPOGY="0.89467" FPOGS="1548.08899" FPOGD="0.10181" FPOGID="2883" FPOGV="1" LPOGX="1.06678" LPOGY="1.03978" LPOGV="1" RPOGX="0.82696" RPOGY="0.78264" RPOGV="1" BPOGX="0.94687" BPOGY="0.91121" BPOGV="1" LPCX="0.21489" LPCY="0.61396" LPD="18.50475" LPS="0.93533" LPV="1" RPCX="0.48797" RPCY="0.61332" RPD="19.22396" RPS="0.92890" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00349" LPUPILV="1" REYEX="-0.00398" REYEY="-0.02219" REYEZ="0.62429" RPUPILD="0.00358" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92522" FPOGY="0.89508" FPOGS="1548.08899" FPOGD="0.10706" FPOGID="2883" FPOGV="1" LPOGX="1.03786" LPOGY="1.00717" LPOGV="1" RPOGX="0.82628" RPOGY="0.79624" RPOGV="1" BPOGX="0.93207" BPOGY="0.90170" BPOGV="1" LPCX="0.21489" LPCY="0.61397" LPD="18.68123" LPS="0.92890" LPV="1" RPCX="0.48793" RPCY="0.61335" RPD="19.31499" RPS="0.92247" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00350" LPUPILV="1" REYEX="-0.00398" REYEY="-0.02219" REYEZ="0.62429" RPUPILD="0.00360" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92546" FPOGY="0.89552" FPOGS="1548.08899" FPOGD="0.11389" FPOGID="2883" FPOGV="1" LPOGX="1.03541" LPOGY="1.00774" LPOGV="1" RPOGX="0.82361" RPOGY="0.79823" RPOGV="1" BPOGX="0.92951" BPOGY="0.90298" BPOGV="1" LPCX="0.21488" LPCY="0.61405" LPD="18.80447" LPS="0.92247" LPV="1" RPCX="0.48795" RPCY="0.61335" RPD="19.23278" RPS="0.91604" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00345" LPUPILV="1" REYEX="-0.00398" REYEY="-0.02219" REYEZ="0.62429" RPUPILD="0.00361" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92516" FPOGY="0.89562" FPOGS="1548.08899" FPOGD="0.12048" FPOGID="2883" FPOGV="1" LPOGX="1.02709" LPOGY="0.99535" LPOGV="1" RPOGX="0.81251" RPOGY="0.79973" RPOGV="1" BPOGX="0.91980" BPOGY="0.89754" BPOGV="1" LPCX="0.21501" LPCY="0.61414" LPD="19.43014" LPS="0.91604" LPV="1" RPCX="0.48817" RPCY="0.61344" RPD="19.52443" RPS="0.91604" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00355" LPUPILV="1" REYEX="-0.00398" REYEY="-0.02219" REYEZ="0.62429" RPUPILD="0.00359" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92661" FPOGY="0.89628" FPOGS="1548.08899" FPOGD="0.12720" FPOGID="2883" FPOGV="1" LPOGX="1.05118" LPOGY="1.01096" LPOGV="1" RPOGX="0.85716" RPOGY="0.80650" RPOGV="1" BPOGX="0.95417" BPOGY="0.90873" BPOGV="1" LPCX="0.21552" LPCY="0.61409" LPD="20.13383" LPS="0.91604" LPV="1" RPCX="0.48868" RPCY="0.61356" RPD="19.37102" RPS="0.91604" RPV="1" LEYEX="-0.06974" LEYEY="-0.02230" LEYEZ="0.62724" LPUPILD="0.00368" LPUPILV="1" REYEX="-0.00398" REYEY="-0.02219" REYEZ="0.62429" RPUPILD="0.00354" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.92812" FPOGY="0.89677" FPOGS="1548.08899" FPOGD="0.13354" FPOGID="2883" FPOGV="1" LPOGX="1.05370" LPOGY="1.01042" LPOGV="1" RPOGX="0.86290" RPOGY="0.80267" RPOGV="1" BPOGX="0.95830" BPOGY="0.90655" BPOGV="1" LPCX="0.21651" LPCY="0.61422" LPD="20.24122" LPS="0.92232" LPV="1" RPCX="0.48953" RPCY="0.61367" RPD="19.52206" RPS="0.92876" RPV="1" LEYEX="-0.06983" LEYEY="-0.02239" LEYEZ="0.63101" LPUPILD="0.00369" LPUPILV="1" REYEX="-0.00381" REYEY="-0.02259" REYEZ="0.63538" RPUPILD="0.00356" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.93308" FPOGY="0.89842" FPOGS="1548.08899" FPOGD="0.14062" FPOGID="2883" FPOGV="1" LPOGX="1.12448" LPOGY="1.05156" LPOGV="1" RPOGX="0.94985" RPOGY="0.81449" RPOGV="1" BPOGX="1.03717" BPOGY="0.93303" BPOGV="1" LPCX="0.21749" LPCY="0.61419" LPD="18.98399" LPS="0.93504" LPV="1" RPCX="0.49068" RPCY="0.61376" RPD="19.33010" RPS="0.94147" RPV="1" LEYEX="-0.06983" LEYEY="-0.02239" LEYEZ="0.63101" LPUPILD="0.00354" LPUPILV="1" REYEX="-0.00381" REYEY="-0.02259" REYEZ="0.63538" RPUPILD="0.00362" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.93874" FPOGY="0.89936" FPOGS="1548.08899" FPOGD="0.14868" FPOGID="2883" FPOGV="1" LPOGX="1.13784" LPOGY="1.02586" LPOGV="1" RPOGX="0.98892" RPOGY="0.81425" RPOGV="1" BPOGX="1.06338" BPOGY="0.92006" BPOGV="1" LPCX="0.21850" LPCY="0.61416" LPD="20.27166" LPS="0.94776" LPV="1" RPCX="0.49116" RPCY="0.61390" RPD="19.17259" RPS="0.95419" RPV="1" LEYEX="-0.06983" LEYEY="-0.02239" LEYEZ="0.63101" LPUPILD="0.00382" LPUPILV="1" REYEX="-0.00381" REYEY="-0.02259" REYEZ="0.63538" RPUPILD="0.00363" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.94414" FPOGY="0.90016" FPOGS="1548.08899" FPOGD="0.15491" FPOGID="2883" FPOGV="1" LPOGX="1.14391" LPOGY="1.02496" LPOGV="1" RPOGX="0.99250" RPOGY="0.81250" RPOGV="1" BPOGX="1.06820" BPOGY="0.91873" BPOGV="1" LPCX="0.21948" LPCY="0.61421" LPD="20.52730" LPS="0.96048" LPV="1" RPCX="0.49214" RPCY="0.61401" RPD="18.95043" RPS="0.96048" RPV="1" LEYEX="-0.07062" LEYEY="-0.02279" LEYEZ="0.64252" LPUPILD="0.00386" LPUPILV="1" REYEX="-0.00339" REYEY="-0.02207" REYEZ="0.61941" RPUPILD="0.00369" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.98074" FPOGY="0.91488" FPOGS="1548.08899" FPOGD="0.15491" FPOGID="2883" FPOGV="0" LPOGX="1.22386" LPOGY="1.06523" LPOGV="1" RPOGX="0.99130" RPOGY="0.84869" RPOGV="1" BPOGX="1.10758" BPOGY="0.95696" BPOGV="1" LPCX="0.22009" LPCY="0.61439" LPD="21.44010" LPS="0.96048" LPV="1" RPCX="0.49248" RPCY="0.61423" RPD="19.35226" RPS="0.95405" RPV="1" LEYEX="-0.07062" LEYEY="-0.02279" LEYEZ="0.64252" LPUPILD="0.00391" LPUPILV="1" REYEX="-0.00339" REYEY="-0.02207" REYEZ="0.61941" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.04224" FPOGY="0.93126" FPOGS="1548.08899" FPOGD="0.15491" FPOGID="2883" FPOGV="0" LPOGX="1.21849" LPOGY="1.05299" LPOGV="1" RPOGX="0.98900" RPOGY="0.84230" RPOGV="1" BPOGX="1.10375" BPOGY="0.94764" BPOGV="1" LPCX="0.22003" LPCY="0.61434" LPD="21.50732" LPS="0.95405" LPV="1" RPCX="0.49257" RPCY="0.61410" RPD="19.38193" RPS="0.94761" RPV="1" LEYEX="-0.07062" LEYEY="-0.02279" LEYEZ="0.64252" LPUPILD="0.00390" LPUPILV="1" REYEX="-0.00339" REYEY="-0.02207" REYEZ="0.61941" RPUPILD="0.00370" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.06096" FPOGY="0.93708" FPOGS="1548.08899" FPOGD="0.15491" FPOGID="2883" FPOGV="0" LPOGX="1.21140" LPOGY="1.05355" LPOGV="1" RPOGX="0.98539" RPOGY="0.84389" RPOGV="1" BPOGX="1.09839" BPOGY="0.94872" BPOGV="1" LPCX="0.22012" LPCY="0.61437" LPD="21.61772" LPS="0.94133" LPV="1" RPCX="0.49260" RPCY="0.61405" RPD="19.42107" RPS="0.94133" RPV="1" LEYEX="-0.06905" LEYEY="-0.02230" LEYEZ="0.62866" LPUPILD="0.00394" LPUPILV="1" REYEX="-0.00349" REYEY="-0.02305" REYEZ="0.64714" RPUPILD="0.00372" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.09714" FPOGY="0.94644" FPOGS="1548.08899" FPOGD="0.15491" FPOGID="2883" FPOGV="0" LPOGX="1.19619" LPOGY="1.05155" LPOGV="1" RPOGX="0.98235" RPOGY="0.83434" RPOGV="1" BPOGX="1.08927" BPOGY="0.94294" BPOGV="1" LPCX="0.22007" LPCY="0.61427" LPD="21.63393" LPS="0.93504" LPV="1" RPCX="0.49251" RPCY="0.61418" RPD="19.31913" RPS="0.94147" RPV="1" LEYEX="-0.06905" LEYEY="-0.02230" LEYEZ="0.62866" LPUPILD="0.00394" LPUPILV="1" REYEX="-0.00349" REYEY="-0.02305" REYEZ="0.64714" RPUPILD="0.00379" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.08963" FPOGY="0.93676" FPOGS="1548.08899" FPOGD="0.15491" FPOGID="2883" FPOGV="0" LPOGX="1.18858" LPOGY="1.03831" LPOGV="1" RPOGX="0.97567" RPOGY="0.81588" RPOGV="1" BPOGX="1.08212" BPOGY="0.92709" BPOGV="1" LPCX="0.22001" LPCY="0.61426" LPD="21.53134" LPS="0.93519" LPV="1" RPCX="0.49246" RPCY="0.61430" RPD="19.33381" RPS="0.94162" RPV="1" LEYEX="-0.06905" LEYEY="-0.02230" LEYEZ="0.62866" LPUPILD="0.00396" LPUPILV="1" REYEX="-0.00349" REYEY="-0.02305" REYEZ="0.64714" RPUPILD="0.00384" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.08655" FPOGY="0.93383" FPOGS="1548.08899" FPOGD="0.15491" FPOGID="2883" FPOGV="0" LPOGX="1.18866" LPOGY="1.03830" LPOGV="1" RPOGX="0.97213" RPOGY="0.81764" RPOGV="1" BPOGX="1.08039" BPOGY="0.92797" BPOGV="1" LPCX="0.21989" LPCY="0.61419" LPD="21.49372" LPS="0.93533" LPV="1" RPCX="0.49244" RPCY="0.61412" RPD="19.37771" RPS="0.93533" RPV="1" LEYEX="-0.06889" LEYEY="-0.02222" LEYEZ="0.62630" LPUPILD="0.00393" LPUPILV="1" REYEX="-0.00343" REYEY="-0.02228" REYEZ="0.62680" RPUPILD="0.00383" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.08359" FPOGY="0.93621" FPOGS="1548.27014" FPOGD="0.01990" FPOGID="2884" FPOGV="1" LPOGX="1.18132" LPOGY="1.08048" LPOGV="1" RPOGX="0.96811" RPOGY="0.80619" RPOGV="1" BPOGX="1.07471" BPOGY="0.94333" BPOGV="1" LPCX="0.21979" LPCY="0.61407" LPD="21.46972" LPS="0.93533" LPV="1" RPCX="0.49233" RPCY="0.61392" RPD="19.66260" RPS="0.92890" RPV="1" LEYEX="-0.06889" LEYEY="-0.02222" LEYEZ="0.62630" LPUPILD="0.00396" LPUPILV="1" REYEX="-0.00343" REYEY="-0.02228" REYEZ="0.62680" RPUPILD="0.00387" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.07984" FPOGY="0.93588" FPOGS="1548.27014" FPOGD="0.02661" FPOGID="2884" FPOGV="1" LPOGX="1.17382" LPOGY="1.07099" LPOGV="1" RPOGX="0.95581" RPOGY="0.79814" RPOGV="1" BPOGX="1.06482" BPOGY="0.93456" BPOGV="1" LPCX="0.21976" LPCY="0.61407" LPD="21.50997" LPS="0.92890" LPV="1" RPCX="0.49240" RPCY="0.61370" RPD="19.48080" RPS="0.92247" RPV="1" LEYEX="-0.06889" LEYEY="-0.02222" LEYEZ="0.62630" LPUPILD="0.00398" LPUPILV="1" REYEX="-0.00343" REYEY="-0.02228" REYEZ="0.62680" RPUPILD="0.00378" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.07732" FPOGY="0.93566" FPOGS="1548.27014" FPOGD="0.03333" FPOGID="2884" FPOGV="1" LPOGX="1.17374" LPOGY="1.07099" LPOGV="1" RPOGX="0.95573" RPOGY="0.79819" RPOGV="1" BPOGX="1.06474" BPOGY="0.93459" BPOGV="1" LPCX="0.21973" LPCY="0.61396" LPD="21.53588" LPS="0.92876" LPV="1" RPCX="0.49240" RPCY="0.61358" RPD="19.41967" RPS="0.92232" RPV="1" LEYEX="-0.07064" LEYEY="-0.02272" LEYEZ="0.64181" LPUPILD="0.00395" LPUPILV="1" REYEX="-0.00337" REYEY="-0.02177" REYEZ="0.61504" RPUPILD="0.00379" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.07814" FPOGY="0.93808" FPOGS="1548.27014" FPOGD="0.03979" FPOGID="2884" FPOGV="1" LPOGX="1.17403" LPOGY="1.03284" LPOGV="1" RPOGX="0.99212" RPOGY="0.87227" RPOGV="1" BPOGX="1.08308" BPOGY="0.95256" BPOGV="1" LPCX="0.21961" LPCY="0.61365" LPD="21.56260" LPS="0.92861" LPV="1" RPCX="0.49230" RPCY="0.61348" RPD="19.44371" RPS="0.92861" RPV="1" LEYEX="-0.07064" LEYEY="-0.02272" LEYEZ="0.64181" LPUPILD="0.00398" LPUPILV="1" REYEX="-0.00337" REYEY="-0.02177" REYEZ="0.61504" RPUPILD="0.00378" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.07790" FPOGY="0.93956" FPOGS="1548.27014" FPOGD="0.04663" FPOGID="2884" FPOGV="1" LPOGX="1.15903" LPOGY="1.06362" LPOGV="1" RPOGX="0.99339" RPOGY="0.83631" RPOGV="1" BPOGX="1.07621" BPOGY="0.94997" BPOGV="1" LPCX="0.21958" LPCY="0.61362" LPD="21.83131" LPS="0.93490" LPV="1" RPCX="0.49225" RPCY="0.61331" RPD="19.76200" RPS="0.93490" RPV="1" LEYEX="-0.07064" LEYEY="-0.02272" LEYEZ="0.64181" LPUPILD="0.00397" LPUPILV="1" REYEX="-0.00337" REYEY="-0.02177" REYEZ="0.61504" RPUPILD="0.00379" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.07810" FPOGY="0.94062" FPOGS="1548.27014" FPOGD="0.05322" FPOGID="2884" FPOGV="1" LPOGX="1.16222" LPOGY="1.06344" LPOGV="1" RPOGX="0.99708" RPOGY="0.83467" RPOGV="1" BPOGX="1.07965" BPOGY="0.94905" BPOGV="1" LPCX="0.21945" LPCY="0.61344" LPD="21.87224" LPS="0.94118" LPV="1" RPCX="0.49228" RPCY="0.61300" RPD="19.61351" RPS="0.94118" RPV="1" LEYEX="-0.06940" LEYEY="-0.02218" LEYEZ="0.63056" LPUPILD="0.00396" LPUPILV="1" REYEX="-0.00337" REYEY="-0.02168" REYEZ="0.61505" RPUPILD="0.00370" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.08018" FPOGY="0.93889" FPOGS="1548.27014" FPOGD="0.06030" FPOGID="2884" FPOGV="1" LPOGX="1.18414" LPOGY="1.06516" LPOGV="1" RPOGX="1.01383" RPOGY="0.78148" RPOGV="1" BPOGX="1.09899" BPOGY="0.92332" BPOGV="1" LPCX="0.21945" LPCY="0.61306" LPD="21.80708" LPS="0.94118" LPV="1" RPCX="0.49230" RPCY="0.61255" RPD="19.68270" RPS="0.94118" RPV="1" LEYEX="-0.06940" LEYEY="-0.02218" LEYEZ="0.63056" LPUPILD="0.00395" LPUPILV="1" REYEX="-0.00337" REYEY="-0.02168" REYEZ="0.61505" RPUPILD="0.00370" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.08383" FPOGY="0.93943" FPOGS="1548.27014" FPOGD="0.06665" FPOGID="2884" FPOGV="1" LPOGX="1.21383" LPOGY="1.03745" LPOGV="1" RPOGX="1.02680" RPOGY="0.85234" RPOGV="1" BPOGX="1.12031" BPOGY="0.94489" BPOGV="1" LPCX="0.21943" LPCY="0.61282" LPD="21.71986" LPS="0.94118" LPV="1" RPCX="0.49218" RPCY="0.61243" RPD="19.79421" RPS="0.94118" RPV="1" LEYEX="-0.06940" LEYEY="-0.02218" LEYEZ="0.63056" LPUPILD="0.00401" LPUPILV="1" REYEX="-0.00337" REYEY="-0.02168" REYEZ="0.61505" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.08656" FPOGY="0.93997" FPOGS="1548.27014" FPOGD="0.07336" FPOGID="2884" FPOGV="1" LPOGX="1.21031" LPOGY="1.03784" LPOGV="1" RPOGX="1.02291" RPOGY="0.85387" RPOGV="1" BPOGX="1.11661" BPOGY="0.94585" BPOGV="1" LPCX="0.21938" LPCY="0.61246" LPD="21.72747" LPS="0.93490" LPV="1" RPCX="0.49219" RPCY="0.61220" RPD="19.49646" RPS="0.93490" RPV="1" LEYEX="-0.06786" LEYEY="-0.02149" LEYEZ="0.61609" LPUPILD="0.00399" LPUPILV="1" REYEX="-0.00344" REYEY="-0.02197" REYEZ="0.62856" RPUPILD="0.00378" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
