file_key,f0,f1,f2,f3_x,f3_y
T17_S1_TRY2_HS_FA_LIT,64,0.05249,1.01807,0.24422421875,0.24422421875
T17_S1_TRY2_VB_FA_BIG,79,0.07983,0.40186,0.17887506329113922,0.17887506329113922
T17_S1_TRY2_HS_FA_BIG,68,0.05396,0.5957,0.21467514705882357,0.21467514705882357
T17_S1_TRY3_VB_SL_LIT,62,0.04736,0.6228,0.2339222580645161,0.2339222580645161
T17_S1_TRY3_HS_SL_LIT,47,0.09448,0.91064,0.32341340425531917,0.32341340425531917
T17_S1_TRY3_VB_SL_BIG,68,0.08032,1.37939,0.23666941176470585,0.23666941176470585
T17_S1_TRY3_HS_SL_BIG,50,0.08569,0.7771,0.27249019999999996,0.27249019999999996
T17_S1_TRY3_VB_FA_LIT,72,0.08032,0.52856,0.19913402777777778,0.19913402777777778
T17_S1_TRY3_HS_FA_LIT,47,0.04688,0.70288,0.32824425531914897,0.32824425531914897
T17_S1_TRY3_VB_FA_BIG,74,0.08716,0.30103,0.18340945945945947,0.18340945945945947
T17_S1_TRY3_HS_FA_BIG,67,0.09277,0.73682,0.21808641791044772,0.21808641791044772
T17_S2_TRY1_VB_SL_LIT,61,0.09412,0.75647,0.23671442622950817,0.23671442622950817
T17_S2_TRY1_HS_SL_LIT,56,0.0603,0.90527,0.2528205357142857,0.2528205357142857
T17_S2_TRY1_VB_SL_BIG,65,0.08008,0.44983,0.21712784615384614,0.21712784615384614
T17_S2_TRY1_HS_SL_BIG,42,0.02686,1.51465,0.317362380952381,0.317362380952381
T17_S2_TRY1_VB_FA_LIT,72,0.04102,0.81055,0.19373069444444446,0.19373069444444446
T17_S2_TRY1_HS_FA_LIT,70,0.0874,0.65076,0.20771299999999998,0.20771299999999998
T17_S2_TRY1_VB_FA_BIG,82,0.02698,0.40833,0.16885341463414633,0.16885341463414633
T17_S2_TRY1_HS_FA_BIG,76,0.08679,0.38257,0.17983644736842105,0.17983644736842105
T17_S2_TRY2_VB_SL_LIT,62,0.0437,0.78442,0.23823016129032254,0.23823016129032254
T17_S2_TRY2_HS_SL_LIT,69,0.02686,0.59619,0.17576695652173918,0.17576695652173918
T17_S2_TRY2_VB_SL_BIG,77,0.01953,0.33447,0.14383090909090906,0.14383090909090906
T17_S2_TRY2_HS_SL_BIG,68,0.08057,0.91089,0.20474441176470587,0.20474441176470587
T17_S2_TRY2_VB_FA_LIT,74,0.0271,0.51538,0.1932635135135135,0.1932635135135135
T17_S2_TRY2_HS_FA_LIT,76,0.08594,0.50903,0.18902881578947367,0.18902881578947367
T17_S2_TRY2_VB_FA_BIG,69,0.07935,0.65674,0.20399173913043478,0.20399173913043478
T17_S2_TRY2_HS_FA_BIG,79,0.02661,0.50195,0.17786708860759493,0.17786708860759493
T17_S2_TRY3_VB_SL_LIT,63,0.0835,0.46875,0.23327063492063485,0.23327063492063485
T17_S2_TRY3_HS_SL_LIT,49,0.09375,0.57617,0.2706175510204082,0.2706175510204082
T17_S2_TRY3_VB_SL_BIG,71,0.07959,0.61646,0.20629957746478872,0.20629957746478872
T17_S2_TRY3_HS_SL_BIG,44,0.08081,2.49194,0.32019613636363636,0.32019613636363636
T17_S2_TRY3_VB_FA_LIT,60,0.09351,1.31299,0.25164383333333334,0.25164383333333334
T17_S2_TRY3_HS_FA_LIT,47,0.11353,2.40454,0.355224255319149,0.355224255319149
T17_S2_TRY3_VB_FA_BIG,70,0.02686,0.42847,0.19246685714285716,0.19246685714285716
T17_S2_TRY3_HS_FA_BIG,62,0.03467,0.66968,0.2194309677419355,0.2194309677419355
T17_S3_TRY1_VB_SL_LIT,56,0.04706,0.65652,0.26139464285714287,0.26139464285714287
T17_S3_TRY1_HS_SL_LIT,44,0.02078,0.86542,0.3264886363636364,0.3264886363636364
T17_S3_TRY1_VB_SL_BIG,65,0.05353,0.36923,0.21968153846153848,0.21968153846153848
T17_S3_TRY1_HS_SL_BIG,55,0.08627,0.87109,0.26573872727272724,0.26573872727272724
T17_S3_TRY1_VB_FA_LIT,68,0.03699,0.44702,0.2013888235294118,0.2013888235294118
T17_S3_TRY1_HS_FA_LIT,63,0.02031,0.83115,0.23193269841269842,0.23193269841269842
T17_S3_TRY1_VB_FA_BIG,79,0.03979,0.40787,0.17613,0.17613
T17_S3_TRY1_HS_FA_BIG,77,0.08377,0.41681,0.1840777922077922,0.1840777922077922
T17_S3_TRY2_VB_SL_LIT,60,0.11359,1.33264,0.267785,0.267785
T17_S3_TRY2_HS_SL_LIT,41,0.08035,1.1991,0.3597080487804878,0.3597080487804878
T17_S3_TRY2_VB_SL_BIG,67,0.01971,0.45541,0.21541402985074626,0.21541402985074626
T17_S3_TRY2_HS_SL_BIG,53,0.10583,0.8302,0.24553320754716979,0.24553320754716979
T17_S3_TRY2_VB_FA_LIT,63,0.0874,1.24817,0.25144555555555553,0.25144555555555553
T17_S3_TRY2_HS_FA_LIT,56,0.11896,0.81808,0.27796410714285713,0.27796410714285713
T17_S3_TRY2_VB_FA_BIG,68,0.08514,0.46863,0.2041495588235294,0.2041495588235294
T17_S3_TRY2_HS_FA_BIG,68,0.09161,0.64972,0.2153644117647059,0.2153644117647059
T17_S3_TRY3_VB_SL_LIT,52,0.03308,0.67157,0.28612,0.28612
T17_S3_TRY3_HS_SL_LIT,34,0.08069,2.02899,0.45669499999999996,0.45669499999999996
T17_S3_TRY3_VB_SL_BIG,66,0.06085,0.57593,0.22254318181818183,0.22254318181818183
T17_S3_TRY3_HS_SL_BIG,50,0.07227,1.10553,0.291025,0.291025
T17_S3_TRY3_VB_FA_LIT,66,0.08673,3.06824,0.25176651515151516,0.25176651515151516
T17_S3_TRY3_HS_FA_LIT,51,0.03992,0.87079,0.2834727450980392,0.2834727450980392
T17_S3_TRY3_VB_FA_BIG,73,0.08716,1.80847,0.20559808219178083,0.20559808219178083
T17_S3_TRY3_HS_FA_BIG,58,0.08722,1.00507,0.2620060344827586,0.2620060344827586
T18_S1_TRY1_VB_SL_LIT,66,0.10742,0.73047,0.2233440909090909,0.2233440909090909
T18_S1_TRY1_HS_SL_LIT,36,0.12036,1.60767,0.42706916666666667,0.42706916666666667
T18_S1_TRY1_VB_SL_BIG,72,0.08691,0.44922,0.19697041666666668,0.19697041666666668
T18_S1_TRY1_HS_SL_BIG,45,0.0542,0.8772,0.3260686666666667,0.3260686666666667
T18_S1_TRY1_VB_FA_LIT,72,0.08032,0.44873,0.20420333333333335,0.20420333333333335
T18_S1_TRY1_HS_FA_LIT,51,0.02002,1.17847,0.2895701960784314,0.2895701960784314
T18_S1_TRY1_VB_FA_BIG,71,0.08691,0.74341,0.2091049295774648,0.2091049295774648
T18_S1_TRY1_HS_FA_BIG,52,0.08057,1.03638,0.2801367307692308,0.2801367307692308
T18_S1_TRY2_VB_SL_LIT,67,0.08008,0.52881,0.21805835820895525,0.21805835820895525
T18_S1_TRY2_HS_SL_LIT,37,0.07373,2.08984,0.4065664864864864,0.4065664864864864
T18_S1_TRY2_VB_SL_BIG,66,0.08545,1.38037,0.21384469696969696,0.21384469696969696
T18_S1_TRY2_HS_SL_BIG,47,0.08057,1.66797,0.30767957446808514,0.30767957446808514
T18_S1_TRY2_VB_FA_LIT,71,0.0874,0.34082,0.20267154929577466,0.20267154929577466
T18_S1_TRY2_HS_FA_LIT,54,0.12744,0.68359,0.27440481481481477,0.27440481481481477
T18_S1_TRY2_VB_FA_BIG,75,0.04736,0.52881,0.18694653333333333,0.18694653333333333
T18_S1_TRY2_HS_FA_BIG,82,0.02002,0.57617,0.17351243902439026,0.17351243902439026
T18_S1_TRY3_VB_SL_LIT,81,0.021,0.40186,0.15721432098765434,0.15721432098765434
T18_S1_TRY3_HS_SL_LIT,61,0.10059,0.55566,0.2461898360655738,0.2461898360655738
T18_S1_TRY3_VB_SL_BIG,83,0.0332,0.45557,0.1682632530120482,0.1682632530120482
T18_S1_TRY3_HS_SL_BIG,56,0.09375,0.69727,0.26483964285714284,0.26483964285714284
T18_S1_TRY3_VB_FA_LIT,82,0.02686,0.47607,0.17172048780487806,0.17172048780487806
T18_S1_TRY3_HS_FA_LIT,63,0.10059,0.56934,0.2393979365079365,0.2393979365079365
T18_S1_TRY3_VB_FA_BIG,79,0.08691,0.87891,0.19369962025316453,0.19369962025316453
T18_S1_TRY3_HS_FA_BIG,72,0.07373,0.48242,0.20317166666666667,0.20317166666666667
T18_S2_TRY1_VB_SL_LIT,60,0.07349,0.48218,0.23942083333333333,0.23942083333333333
T18_S2_TRY1_HS_SL_LIT,46,0.1001,1.29272,0.34249739130434775,0.34249739130434775
T18_S2_TRY1_VB_SL_BIG,65,0.06738,1.11816,0.22987907692307694,0.22987907692307694
T18_S2_TRY1_HS_SL_BIG,35,0.07959,1.62671,0.44677828571428574,0.44677828571428574
T18_S2_TRY1_VB_FA_LIT,67,0.06738,1.14624,0.22980611940298507,0.22980611940298507
T18_S2_TRY1_HS_FA_LIT,58,0.10742,0.58325,0.25994689655172415,0.25994689655172415
T18_S2_TRY1_VB_FA_BIG,68,0.08765,0.45532,0.20503500000000002,0.20503500000000002
T18_S2_TRY1_HS_FA_BIG,63,0.10083,0.65747,0.24124126984126984,0.24124126984126984
T18_S2_TRY2_VB_SL_LIT,69,0.08008,0.8772,0.21553,0.21553
T18_S2_TRY2_HS_SL_LIT,53,0.08643,0.66284,0.2852950943396227,0.2852950943396227
T18_S2_TRY2_VB_SL_BIG,74,0.02637,0.37524,0.18660932432432434,0.18660932432432434
T18_S2_TRY2_HS_SL_BIG,62,0.04688,0.57593,0.24390822580645163,0.24390822580645163
T18_S2_TRY2_VB_FA_LIT,76,0.08105,0.375,0.19455776315789472,0.19455776315789472
T18_S2_TRY2_HS_FA_LIT,63,0.0188,0.55591,0.23793650793650797,0.23793650793650797
T18_S2_TRY2_VB_FA_BIG,71,0.02002,1.06494,0.21057633802816905,0.21057633802816905
T18_S2_TRY2_HS_FA_BIG,75,0.01978,0.81689,0.2004004,0.2004004
T18_S2_TRY3_VB_SL_LIT,67,0.05347,0.44849,0.2153213432835821,0.2153213432835821
T18_S2_TRY3_HS_SL_LIT,39,0.03394,1.88232,0.3762266666666667,0.3762266666666667
T18_S2_TRY3_VB_SL_BIG,73,0.08032,0.67627,0.20483397260273972,0.20483397260273972
T18_S2_TRY3_HS_SL_BIG,50,0.04736,0.82983,0.2906352,0.2906352
T18_S2_TRY3_VB_FA_LIT,70,0.05981,0.40894,0.20831200000000002,0.20831200000000002
T18_S2_TRY3_HS_FA_LIT,61,0.08032,0.62988,0.2512481967213115,0.2512481967213115
T18_S2_TRY3_VB_FA_BIG,78,0.08008,0.74341,0.18480871794871792,0.18480871794871792
T18_S2_TRY3_HS_FA_BIG,62,0.06128,1.17139,0.24508967741935483,0.24508967741935483
T18_S3_TRY1_VB_SL_LIT,59,0.04004,0.72412,0.25660406779661016,0.25660406779661016
T18_S3_TRY1_HS_SL_LIT,79,0.08008,0.54883,0.185719746835443,0.185719746835443
T18_S3_TRY1_VB_SL_BIG,82,0.0332,0.40186,0.16450926829268292,0.16450926829268292
T18_S3_TRY1_HS_SL_BIG,49,0.10059,1.19922,0.33585795918367345,0.33585795918367345
T18_S3_TRY1_VB_FA_LIT,82,0.01953,0.41504,0.17061865853658537,0.17061865853658537
T18_S3_TRY1_HS_FA_LIT,76,0.01904,0.77051,0.19456144736842107,0.19456144736842107
T18_S3_TRY1_VB_FA_BIG,83,0.02783,0.35449,0.16727469879518073,0.16727469879518073
T18_S3_TRY1_HS_FA_BIG,85,0.03418,0.54932,0.16424599999999995,0.16424599999999995
T18_S3_TRY2_VB_SL_LIT,72,0.08008,0.59668,0.19368541666666667,0.19368541666666667
T18_S3_TRY2_HS_SL_LIT,53,0.06006,0.77051,0.276137358490566,0.276137358490566
T18_S3_TRY2_VB_SL_BIG,75,0.02051,0.50928,0.1863992,0.1863992
T18_S3_TRY2_HS_SL_BIG,57,0.0874,0.81689,0.26656771929824563,0.26656771929824563
T18_S3_TRY2_VB_FA_LIT,76,0.06689,1.00537,0.19474,0.19474
T18_S3_TRY2_HS_FA_LIT,50,0.0874,0.99756,0.2914452,0.2914452
T18_S3_TRY2_VB_FA_BIG,73,0.08008,0.40186,0.19240328767123288,0.19240328767123288
T18_S3_TRY2_HS_FA_BIG,70,0.08691,0.49561,0.20338285714285714,0.20338285714285714
T18_S3_TRY3_VB_SL_LIT,60,0.01855,0.9043,0.24766416666666666,0.24766416666666666
T18_S3_TRY3_HS_SL_LIT,67,0.02637,0.75,0.21719776119402984,0.21719776119402984
T18_S3_TRY3_VB_SL_BIG,67,0.08008,0.52246,0.2123297014925373,0.2123297014925373
T18_S3_TRY3_HS_SL_BIG,78,0.08008,0.604,0.18833230769230766,0.18833230769230766
T18_S3_TRY3_VB_FA_LIT,71,0.08057,0.51709,0.20471394366197185,0.20471394366197185
T18_S3_TRY3_HS_FA_LIT,63,0.08105,0.75049,0.23442936507936504,0.23442936507936504
T18_S3_TRY3_VB_FA_BIG,74,0.03955,0.6958,0.18717675675675677,0.18717675675675677
T18_S3_TRY3_HS_FA_BIG,60,0.09766,0.64307,0.2510663333333333,0.2510663333333333
T19_S1_TRY1_VB_SL_LIT,58,0.08057,0.54272,0.24961258620689653,0.24961258620689653
T19_S1_TRY1_HS_SL_LIT,45,0.02002,1.55347,0.34954355555555555,0.34954355555555555
T19_S1_TRY1_VB_SL_BIG,57,0.04834,0.94312,0.26287929824561407,0.26287929824561407
T19_S1_TRY1_HS_SL_BIG,57,0.021,0.72314,0.24973,0.24973
T19_S1_TRY1_VB_FA_LIT,58,0.0813,1.65479,0.26911068965517243,0.26911068965517243
T19_S1_TRY1_HS_FA_LIT,59,0.02002,3.50928,0.2778074576271186,0.2778074576271186
T19_S1_TRY1_VB_FA_BIG,56,0.08716,0.78442,0.24820357142857144,0.24820357142857144
T19_S1_TRY1_HS_FA_BIG,66,0.07031,0.48926,0.19466560606060607,0.19466560606060607
T19_S1_TRY2_VB_SL_LIT,51,0.08765,1.4187,0.3001780392156863,0.3001780392156863
T19_S1_TRY2_HS_SL_LIT,40,0.07373,1.18555,0.37837525000000005,0.37837525000000005
T19_S1_TRY2_VB_SL_BIG,56,0.04297,0.99805,0.24435857142857145,0.24435857142857145
T19_S1_TRY2_HS_SL_BIG,59,0.02686,0.63574,0.2248537288135593,0.2248537288135593
T19_S1_TRY2_VB_FA_LIT,62,0.09351,1.21191,0.24815290322580644,0.24815290322580644
T19_S1_TRY2_HS_FA_LIT,61,0.06592,0.94458,0.24016311475409832,0.24016311475409832
T19_S1_TRY2_VB_FA_BIG,73,0.03418,1.24561,0.20256986301369864,0.20256986301369864
T19_S1_TRY2_HS_FA_BIG,79,0.02051,0.4231,0.1838594936708861,0.1838594936708861
T19_S1_TRY3_VB_SL_LIT,55,0.07983,1.74756,0.28456600000000004,0.28456600000000004
T19_S1_TRY3_HS_SL_LIT,41,0.08618,1.8623,0.38222317073170736,0.38222317073170736
T19_S1_TRY3_VB_SL_BIG,67,0.03369,0.62988,0.2121140298507463,0.2121140298507463
T19_S1_TRY3_HS_SL_BIG,31,0.05933,1.52124,0.46915999999999997,0.46915999999999997
T19_S1_TRY3_VB_FA_LIT,62,0.02661,0.96484,0.24182935483870968,0.24182935483870968
T19_S1_TRY3_HS_FA_LIT,56,0.0874,2.55713,0.27177642857142853,0.27177642857142853
T19_S1_TRY3_VB_FA_BIG,72,0.07812,2.71899,0.2278375,0.2278375
T19_S1_TRY3_HS_FA_BIG,71,0.02686,0.48218,0.19561507042253523,0.19561507042253523
T19_S2_TRY1_VB_SL_LIT,58,0.09004,0.50215,0.25453568965517237,0.25453568965517237
T19_S2_TRY1_HS_SL_LIT,35,0.08034,1.47374,0.4301148571428572,0.4301148571428572
T19_S2_TRY1_VB_SL_BIG,62,0.08028,0.63229,0.22389419354838708,0.22389419354838708
T19_S2_TRY1_HS_SL_BIG,42,0.08253,3.24847,0.4036971428571428,0.4036971428571428
T19_S2_TRY1_VB_FA_LIT,56,0.09378,1.8687,0.2645844642857143,0.2645844642857143
T19_S2_TRY1_HS_FA_LIT,60,0.03269,0.54243,0.25096516666666663,0.25096516666666663
T19_S2_TRY1_VB_FA_BIG,66,0.0468,1.25922,0.21727136363636362,0.21727136363636362
T19_S2_TRY1_HS_FA_BIG,68,0.08037,1.56445,0.21357735294117644,0.21357735294117644
T19_S2_TRY2_VB_SL_LIT,54,0.0327,1.554,0.2925424074074074,0.2925424074074074
T19_S2_TRY2_HS_SL_LIT,54,0.02664,0.75665,0.26182000000000005,0.26182000000000005
T19_S2_TRY2_VB_SL_BIG,58,0.08987,0.81683,0.22095017241379308,0.22095017241379308
T19_S2_TRY2_HS_SL_BIG,47,0.01965,1.21268,0.3018161702127659,0.3018161702127659
T19_S2_TRY2_VB_FA_LIT,65,0.04028,0.49231,0.21988184615384615,0.21988184615384615
T19_S2_TRY2_HS_FA_LIT,61,0.10034,0.58954,0.24111081967213113,0.24111081967213113
T19_S2_TRY2_VB_FA_BIG,72,0.02652,1.75015,0.2132540277777778,0.2132540277777778
T19_S2_TRY2_HS_FA_BIG,63,0.08731,1.64081,0.2268834920634921,0.2268834920634921
T19_S2_TRY3_VB_SL_LIT,49,0.09448,0.797,0.2967820408163266,0.2967820408163266
T19_S2_TRY3_HS_SL_LIT,41,0.05939,1.41296,0.3659531707317073,0.3659531707317073
T19_S2_TRY3_VB_SL_BIG,46,0.10413,1.09235,0.32536239130434785,0.32536239130434785
T19_S2_TRY3_HS_SL_BIG,49,0.03326,0.77765,0.29942857142857143,0.29942857142857143
T19_S2_TRY3_VB_FA_LIT,56,0.09384,2.0098,0.2835698214285714,0.2835698214285714
T19_S2_TRY3_HS_FA_LIT,57,0.09283,1.1853,0.2615101754385965,0.2615101754385965
T19_S2_TRY3_VB_FA_BIG,69,0.04736,0.44275,0.20310318840579705,0.20310318840579705
T19_S2_TRY3_HS_FA_BIG,77,0.02026,1.6076,0.19706948051948053,0.19706948051948053
T19_S3_TRY1_VB_SL_LIT,53,0.09131,1.56006,0.28700830188679244,0.28700830188679244
T19_S3_TRY1_HS_SL_LIT,48,0.0874,1.146,0.30553145833333334,0.30553145833333334
T19_S3_TRY1_VB_SL_BIG,63,0.08643,3.04736,0.256006507936508,0.256006507936508
T19_S3_TRY1_HS_SL_BIG,65,0.01904,0.604,0.20244153846153848,0.20244153846153848
T19_S3_TRY1_VB_FA_LIT,58,0.0874,1.54736,0.26906810344827586,0.26906810344827586
T19_S3_TRY1_HS_FA_LIT,58,0.02246,1.4668,0.2876989655172414,0.2876989655172414
T19_S3_TRY1_VB_FA_BIG,68,0.08154,0.58105,0.21266102941176473,0.21266102941176473
T19_S3_TRY1_HS_FA_BIG,68,0.08105,1.88184,0.22767544117647062,0.22767544117647062
T19_S3_TRY2_VB_SL_LIT,49,0.02686,0.91162,0.29184244897959183,0.29184244897959183
T19_S3_TRY2_HS_SL_LIT,42,0.03564,1.3125,0.3472845238095238,0.3472845238095238
T19_S3_TRY2_VB_SL_BIG,69,0.04688,0.93115,0.21156028985507241,0.21156028985507241
T19_S3_TRY2_HS_SL_BIG,64,0.02686,0.6167,0.22162640625000002,0.22162640625000002
T19_S3_TRY2_VB_FA_LIT,67,0.0708,0.45459,0.21185552238805966,0.21185552238805966
T19_S3_TRY2_HS_FA_LIT,61,0.08057,0.59668,0.24178737704918038,0.24178737704918038
T19_S3_TRY2_VB_FA_BIG,70,0.02734,0.36963,0.19234157142857145,0.19234157142857145
T19_S3_TRY2_HS_FA_BIG,71,0.02002,0.85059,0.19615169014084505,0.19615169014084505
T19_S3_TRY3_VB_SL_LIT,65,0.08008,1.5,0.21494892307692307,0.21494892307692307
T19_S3_TRY3_HS_SL_LIT,42,0.02051,1.17871,0.34064642857142857,0.34064642857142857
T19_S3_TRY3_VB_SL_BIG,71,0.08008,1.60791,0.2046380281690141,0.2046380281690141
T19_S3_TRY3_HS_SL_BIG,61,0.01758,0.77686,0.21814163934426228,0.21814163934426228
T19_S3_TRY3_VB_FA_LIT,62,0.09082,0.42334,0.22960241935483872,0.22960241935483872
T19_S3_TRY3_HS_FA_LIT,58,0.09326,0.79736,0.2569374137931035,0.2569374137931035
T19_S3_TRY3_VB_FA_BIG,73,0.03125,1.20557,0.20077794520547945,0.20077794520547945
T19_S3_TRY3_HS_FA_BIG,71,0.03662,0.6748,0.19831056338028175,0.19831056338028175
T20_S1_TRY1_VB_SL_LIT,48,0.08716,2.00977,0.34325166666666673,0.34325166666666673
T20_S1_TRY1_HS_SL_LIT,44,0.05347,1.3064,0.3442325,0.3442325
T20_S1_TRY1_VB_SL_BIG,66,0.08679,0.9906,0.22216424242424243,0.22216424242424243
T20_S1_TRY1_HS_SL_BIG,35,0.08704,1.13184,0.41509142857142856,0.41509142857142856
T20_S1_TRY1_VB_FA_LIT,58,0.08057,0.93774,0.2551253448275862,0.2551253448275862
T20_S1_TRY1_HS_FA_LIT,49,0.09375,0.99805,0.30888387755102037,0.30888387755102037
T20_S1_TRY1_VB_FA_BIG,72,0.0802,0.81702,0.1972773611111111,0.1972773611111111
T20_S1_TRY1_HS_FA_BIG,58,0.08044,1.09814,0.25203758620689654,0.25203758620689654
T20_S1_TRY2_VB_SL_LIT,64,0.08667,0.60962,0.22490328124999998,0.22490328124999998
T20_S1_TRY2_HS_SL_LIT,44,0.11328,1.05127,0.3294956818181818,0.3294956818181818
T20_S1_TRY2_VB_SL_BIG,72,0.08008,0.38818,0.19613472222222222,0.19613472222222222
T20_S1_TRY2_HS_SL_BIG,41,0.06104,1.23877,0.3379029268292683,0.3379029268292683
T20_S1_TRY2_VB_FA_LIT,74,0.08057,0.45605,0.19109972972972972,0.19109972972972972
T20_S1_TRY2_HS_FA_LIT,70,0.08057,0.53564,0.20566099999999998,0.20566099999999998
T20_S1_TRY2_VB_FA_BIG,78,0.03979,0.81079,0.19395025641025643,0.19395025641025643
T20_S1_TRY2_HS_FA_BIG,70,0.06689,0.72998,0.19594028571428573,0.19594028571428573
T20_S1_TRY3_VB_SL_LIT,61,0.06079,0.54224,0.24079081967213115,0.24079081967213115
T20_S1_TRY3_HS_SL_LIT,47,0.08105,0.81006,0.3074202127659575,0.3074202127659575
T20_S1_TRY3_VB_SL_BIG,65,0.07422,0.44189,0.18993384615384615,0.18993384615384615
T20_S1_TRY3_HS_SL_BIG,41,0.08667,1.427,0.36585414634146346,0.36585414634146346
T20_S1_TRY3_VB_FA_LIT,74,0.09375,0.42944,0.1990368918918919,0.1990368918918919
T20_S1_TRY3_HS_FA_LIT,63,0.08765,1.01831,0.2456212698412698,0.2456212698412698
T20_S1_TRY3_VB_FA_BIG,83,0.02026,0.31616,0.16841,0.16841
T20_S1_TRY3_HS_FA_BIG,68,0.0874,0.63672,0.20964161764705883,0.20964161764705883
T20_S2_TRY1_VB_SL_LIT,54,0.02051,0.69043,0.2711133333333333,0.2711133333333333
T20_S2_TRY1_HS_SL_LIT,42,0.09375,1.14551,0.36266571428571437,0.36266571428571437
T20_S2_TRY1_VB_SL_BIG,69,0.08643,0.36816,0.20433449275362317,0.20433449275362317
T20_S2_TRY1_HS_SL_BIG,53,0.08057,0.70264,0.260917358490566,0.260917358490566
T20_S2_TRY1_VB_FA_LIT,74,0.02002,0.48877,0.1928777027027027,0.1928777027027027
T20_S2_TRY1_HS_FA_LIT,67,0.09375,0.79004,0.21902,0.21902
T20_S2_TRY1_VB_FA_BIG,71,0.08008,0.66943,0.1971832394366197,0.1971832394366197
T20_S2_TRY1_HS_FA_BIG,75,0.07324,0.54932,0.190078,0.190078
T20_S2_TRY2_VB_SL_LIT,66,0.07812,0.66943,0.2363430303030303,0.2363430303030303
T20_S2_TRY2_HS_SL_LIT,52,0.0332,0.84473,0.2866121153846154,0.2866121153846154
T20_S2_TRY2_VB_SL_BIG,65,0.08105,0.60352,0.21574492307692308,0.21574492307692308
T20_S2_TRY2_HS_SL_BIG,49,0.08789,0.91064,0.2927285714285714,0.2927285714285714
T20_S2_TRY2_VB_FA_LIT,72,0.07324,0.42871,0.19853416666666668,0.19853416666666668
T20_S2_TRY2_HS_FA_LIT,59,0.03955,0.62256,0.2536249152542373,0.2536249152542373
T20_S2_TRY2_VB_FA_BIG,80,0.02637,0.78418,0.17953499999999997,0.17953499999999997
T20_S2_TRY2_HS_FA_BIG,66,0.03271,0.53613,0.20686878787878785,0.20686878787878785
T20_S2_TRY3_VB_SL_LIT,55,0.09375,0.58203,0.2667350909090909,0.2667350909090909
T20_S2_TRY3_HS_SL_LIT,42,0.07178,0.81396,0.3246026190476191,0.3246026190476191
T20_S2_TRY3_VB_SL_BIG,62,0.08008,0.95068,0.23254741935483872,0.23254741935483872
T20_S2_TRY3_HS_SL_BIG,45,0.08301,0.75049,0.315386,0.315386
T20_S2_TRY3_VB_FA_LIT,67,0.07422,1.05176,0.22393865671641794,0.22393865671641794
T20_S2_TRY3_HS_FA_LIT,58,0.01953,1.10645,0.2551948275862069,0.2551948275862069
T20_S2_TRY3_VB_FA_BIG,74,0.02734,0.48926,0.19081878378378378,0.19081878378378378
T20_S2_TRY3_HS_FA_BIG,58,0.07715,1.17822,0.25656724137931036,0.25656724137931036
T20_S3_TRY1_VB_SL_LIT,54,0.08716,1.31104,0.2899616666666667,0.2899616666666667
T20_S3_TRY1_HS_SL_LIT,50,0.08008,1.32666,0.29589380000000004,0.29589380000000004
T20_S3_TRY1_VB_SL_BIG,73,0.08643,0.38159,0.1952854794520548,0.1952854794520548
T20_S3_TRY1_HS_SL_BIG,53,0.10059,0.89771,0.2801766037735849,0.2801766037735849
T20_S3_TRY1_VB_FA_LIT,65,0.08057,0.54248,0.2224610769230769,0.2224610769230769
T20_S3_TRY1_HS_FA_LIT,58,0.09253,0.65015,0.2542391379310345,0.2542391379310345
T20_S3_TRY1_VB_FA_BIG,77,0.08008,0.48828,0.18169454545454544,0.18169454545454544
T20_S3_TRY1_HS_FA_BIG,77,0.0835,0.48193,0.1876331168831169,0.1876331168831169
T20_S3_TRY2_VB_SL_LIT,64,0.04614,0.43506,0.23023187500000003,0.23023187500000003
T20_S3_TRY2_HS_SL_LIT,50,0.07935,0.87061,0.295757,0.295757
T20_S3_TRY2_VB_SL_BIG,58,0.08643,0.9646,0.2509606896551724,0.2509606896551724
T20_S3_TRY2_HS_SL_BIG,53,0.02051,0.78369,0.27287056603773585,0.27287056603773585
T20_S3_TRY2_VB_FA_LIT,68,0.0874,0.9624,0.2263760294117647,0.2263760294117647
T20_S3_TRY2_HS_FA_LIT,63,0.0603,0.8374,0.23712650793650797,0.23712650793650797
T20_S3_TRY2_VB_FA_BIG,82,0.0603,2.86011,0.19734000000000004,0.19734000000000004
T20_S3_TRY2_HS_FA_BIG,68,0.07739,1.40601,0.22071749999999998,0.22071749999999998
T20_S3_TRY3_VB_SL_LIT,64,0.08057,1.17212,0.24262609375,0.24262609375
T20_S3_TRY3_HS_SL_LIT,49,0.12012,1.21826,0.3117132653061225,0.3117132653061225
T20_S3_TRY3_VB_SL_BIG,70,0.0603,0.40869,0.2064875714285714,0.2064875714285714
T20_S3_TRY3_HS_SL_BIG,50,0.10669,0.88354,0.27924319999999997,0.27924319999999997
T20_S3_TRY3_VB_FA_LIT,70,0.08032,0.36182,0.20576857142857144,0.20576857142857144
T20_S3_TRY3_HS_FA_LIT,67,0.04761,0.83813,0.22874805970149253,0.22874805970149253
T20_S3_TRY3_VB_FA_BIG,79,0.05151,0.36157,0.17328683544303797,0.17328683544303797
T20_S3_TRY3_HS_FA_BIG,71,0.07959,0.70312,0.21061464788732395,0.21061464788732395
T21_S1_TRY1_VB_SL_LIT,55,0.08008,0.63647,0.2681956363636364,0.2681956363636364
T21_S1_TRY1_HS_SL_LIT,43,0.08765,1.24658,0.32349186046511624,0.32349186046511624
