2025-05-28 16:27:05.457062
90" REYEZ="0.72853" RPUPILD="0.00539" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.55259" FPOGY="0.41199" FPOGS="1371.28296" FPOGD="0.17297" FPOGID="4410" FPOGV="1" LPOGX="0.54200" LPOGY="0.41352" LPOGV="1" RPOGX="0.56878" RPOGY="0.38784" RPOGV="1" BPOGX="0.55539" BPOGY="0.40068" BPOGV="1" LPCX="0.27136" LPCY="0.79253" LPD="25.41726" LPS="1.24326" LPV="1" RPCX="0.52692" RPCY="0.79680" RPD="26.35201" RPS="1.24326" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00512" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00537" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55260" FPOGY="0.41156" FPOGS="1371.28296" FPOGD="0.17969" FPOGID="4410" FPOGV="1" LPOGX="0.53724" LPOGY="0.41812" LPOGV="1" RPOGX="0.56868" RPOGY="0.38285" RPOGV="1" BPOGX="0.55296" BPOGY="0.40049" BPOGV="1" LPCX="0.27133" LPCY="0.79256" LPD="25.42517" LPS="1.24326" LPV="1" RPCX="0.52693" RPCY="0.79681" RPD="26.31676" RPS="1.24326" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00514" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00537" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55262" FPOGY="0.41117" FPOGS="1371.28296" FPOGD="0.18433" FPOGID="4410" FPOGV="1" LPOGX="0.53724" LPOGY="0.41812" LPOGV="1" RPOGX="0.56868" RPOGY="0.38285" RPOGV="1" BPOGX="0.55296" BPOGY="0.40049" BPOGV="1" LPCX="0.27134" LPCY="0.79257" LPD="25.34265" LPS="1.24326" LPV="1" RPCX="0.52691" RPCY="0.79684" RPD="26.38698" RPS="1.24326" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00513" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00538" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55337" FPOGY="0.41081" FPOGS="1371.28296" FPOGD="0.18994" FPOGID="4410" FPOGV="1" LPOGX="0.58320" LPOGY="0.42355" LPOGV="1" RPOGX="0.56583" RPOGY="0.37808" RPOGV="1" BPOGX="0.57452" BPOGY="0.40081" BPOGV="1" LPCX="0.27132" LPCY="0.79253" LPD="25.43624" LPS="1.24326" LPV="1" RPCX="0.52692" RPCY="0.79681" RPD="26.41470" RPS="1.24326" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00513" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00539" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55389" FPOGY="0.41062" FPOGS="1371.28296" FPOGD="0.19397" FPOGID="4410" FPOGV="1" LPOGX="0.53109" LPOGY="0.42167" LPOGV="1" RPOGX="0.60654" RPOGY="0.38870" RPOGV="1" BPOGX="0.56881" BPOGY="0.40518" BPOGV="1" LPCX="0.27126" LPCY="0.79256" LPD="25.22039" LPS="1.24326" LPV="1" RPCX="0.52691" RPCY="0.79679" RPD="26.35158" RPS="1.24326" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00515" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00538" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55437" FPOGY="0.41045" FPOGS="1371.28296" FPOGD="0.20093" FPOGID="4410" FPOGV="1" LPOGX="0.53109" LPOGY="0.42167" LPOGV="1" RPOGX="0.60654" RPOGY="0.38870" RPOGV="1" BPOGX="0.56881" BPOGY="0.40518" BPOGV="1" LPCX="0.27127" LPCY="0.79253" LPD="25.19423" LPS="1.24326" LPV="1" RPCX="0.52689" RPCY="0.79680" RPD="26.42599" RPS="1.24326" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00516" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00538" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55540" FPOGY="0.41028" FPOGS="1371.28296" FPOGD="0.20764" FPOGID="4410" FPOGV="1" LPOGX="0.57277" LPOGY="0.44047" LPOGV="1" RPOGX="0.60211" RPOGY="0.36952" RPOGV="1" BPOGX="0.58744" BPOGY="0.40499" BPOGV="1" LPCX="0.27122" LPCY="0.79252" LPD="25.36792" LPS="1.24326" LPV="1" RPCX="0.52687" RPCY="0.79676" RPD="26.41311" RPS="1.24326" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00515" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55550" FPOGY="0.40994" FPOGS="1371.28296" FPOGD="0.21436" FPOGID="4410" FPOGV="1" LPOGX="0.51858" LPOGY="0.41939" LPOGV="1" RPOGX="0.59857" RPOGY="0.37869" RPOGV="1" BPOGX="0.55857" BPOGY="0.39904" BPOGV="1" LPCX="0.27115" LPCY="0.79256" LPD="25.33848" LPS="1.24326" LPV="1" RPCX="0.52685" RPCY="0.79673" RPD="26.55269" RPS="1.24326" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00513" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55559" FPOGY="0.40943" FPOGS="1371.28296" FPOGD="0.22107" FPOGID="4410" FPOGV="1" LPOGX="0.51709" LPOGY="0.41337" LPOGV="1" RPOGX="0.60003" RPOGY="0.37201" RPOGV="1" BPOGX="0.55856" BPOGY="0.39269" BPOGV="1" LPCX="0.27114" LPCY="0.79260" LPD="25.38102" LPS="1.25507" LPV="1" RPCX="0.52683" RPCY="0.79673" RPD="26.51335" RPS="1.25507" RPV="1" LEYEX="-0.06669" LEYEY="-0.06944" LEYEZ="0.76208" LPUPILD="0.00512" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55622" FPOGY="0.40895" FPOGS="1371.28296" FPOGD="0.22766" FPOGID="4410" FPOGV="1" LPOGX="0.55540" LPOGY="0.42772" LPOGV="1" RPOGX="0.60019" RPOGY="0.35754" RPOGV="1" BPOGX="0.57780" BPOGY="0.39263" BPOGV="1" LPCX="0.27109" LPCY="0.79255" LPD="25.46200" LPS="1.26688" LPV="1" RPCX="0.52676" RPCY="0.79670" RPD="26.57944" RPS="1.26688" RPV="1" LEYEX="-0.06669" LEYEY="-0.06944" LEYEZ="0.76208" LPUPILD="0.00512" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00537" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55652" FPOGY="0.40833" FPOGS="1371.28296" FPOGD="0.23450" FPOGID="4410" FPOGV="1" LPOGX="0.54655" LPOGY="0.41608" LPOGV="1" RPOGX="0.58728" RPOGY="0.35722" RPOGV="1" BPOGX="0.56692" BPOGY="0.38665" BPOGV="1" LPCX="0.27104" LPCY="0.79259" LPD="25.59163" LPS="1.27870" LPV="1" RPCX="0.52674" RPCY="0.79668" RPD="26.58148" RPS="1.27870" RPV="1" LEYEX="-0.06669" LEYEY="-0.06944" LEYEZ="0.76208" LPUPILD="0.00512" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00538" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55680" FPOGY="0.40757" FPOGS="1371.28296" FPOGD="0.24109" FPOGID="4410" FPOGV="1" LPOGX="0.54536" LPOGY="0.41017" LPOGV="1" RPOGX="0.58860" RPOGY="0.35053" RPOGV="1" BPOGX="0.56698" BPOGY="0.38035" BPOGV="1" LPCX="0.27104" LPCY="0.79255" LPD="25.57660" LPS="1.29051" LPV="1" RPCX="0.52677" RPCY="0.79672" RPD="26.54213" RPS="1.29051" RPV="1" LEYEX="-0.06669" LEYEY="-0.06944" LEYEZ="0.76208" LPUPILD="0.00512" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00538" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55691" FPOGY="0.40694" FPOGS="1371.28296" FPOGD="0.24780" FPOGID="4410" FPOGV="1" LPOGX="0.54055" LPOGY="0.42136" LPOGV="1" RPOGX="0.58159" RPOGY="0.34606" RPOGV="1" BPOGX="0.56107" BPOGY="0.38371" BPOGV="1" LPCX="0.27100" LPCY="0.79259" LPD="25.58650" LPS="1.29051" LPV="1" RPCX="0.52669" RPCY="0.79670" RPD="26.47488" RPS="1.29051" RPV="1" LEYEX="-0.06669" LEYEY="-0.06944" LEYEZ="0.76208" LPUPILD="0.00514" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00539" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55755" FPOGY="0.40640" FPOGS="1371.28296" FPOGD="0.25452" FPOGID="4410" FPOGV="1" LPOGX="0.58769" LPOGY="0.43182" LPOGV="1" RPOGX="0.57552" RPOGY="0.33998" RPOGV="1" BPOGX="0.58161" BPOGY="0.38590" BPOGV="1" LPCX="0.27098" LPCY="0.79258" LPD="25.51066" LPS="1.29051" LPV="1" RPCX="0.52663" RPCY="0.79668" RPD="26.35531" RPS="1.29051" RPV="1" LEYEX="-0.06669" LEYEY="-0.06944" LEYEZ="0.76208" LPUPILD="0.00515" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55814" FPOGY="0.40605" FPOGS="1371.28296" FPOGD="0.26074" FPOGID="4410" FPOGV="1" LPOGX="0.58851" LPOGY="0.43760" LPOGV="1" RPOGX="0.57432" RPOGY="0.34678" RPOGV="1" BPOGX="0.58142" BPOGY="0.39219" BPOGV="1" LPCX="0.27095" LPCY="0.79265" LPD="25.47473" LPS="1.27870" LPV="1" RPCX="0.52659" RPCY="0.79669" RPD="26.42827" RPS="1.27870" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00519" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55841" FPOGY="0.40563" FPOGS="1371.28296" FPOGD="0.26721" FPOGID="4410" FPOGV="1" LPOGX="0.57384" LPOGY="0.41780" LPOGV="1" RPOGX="0.56417" RPOGY="0.35953" RPOGV="1" BPOGX="0.56901" BPOGY="0.38866" BPOGV="1" LPCX="0.27086" LPCY="0.79266" LPD="25.63926" LPS="1.26688" LPV="1" RPCX="0.52648" RPCY="0.79671" RPD="26.51195" RPS="1.26688" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00515" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00540" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55907" FPOGY="0.40556" FPOGS="1371.28296" FPOGD="0.27417" FPOGID="4410" FPOGV="1" LPOGX="0.57084" LPOGY="0.44093" LPOGV="1" RPOGX="0.60159" RPOGY="0.36483" RPOGV="1" BPOGX="0.58621" BPOGY="0.40288" BPOGV="1" LPCX="0.27084" LPCY="0.79268" LPD="25.64185" LPS="1.25507" LPV="1" RPCX="0.52647" RPCY="0.79671" RPD="26.46983" RPS="1.25507" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00516" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55970" FPOGY="0.40564" FPOGS="1371.28296" FPOGD="0.28137" FPOGID="4410" FPOGV="1" LPOGX="0.57184" LPOGY="0.44676" LPOGV="1" RPOGX="0.60011" RPOGY="0.37157" RPOGV="1" BPOGX="0.58597" BPOGY="0.40917" BPOGV="1" LPCX="0.27084" LPCY="0.79268" LPD="25.64185" LPS="1.24326" LPV="1" RPCX="0.52647" RPCY="0.79671" RPD="26.46983" RPS="1.24326" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00516" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56006" FPOGY="0.40561" FPOGS="1371.28296" FPOGD="0.28784" FPOGID="4410" FPOGV="1" LPOGX="0.56470" LPOGY="0.43263" LPOGV="1" RPOGX="0.58625" RPOGY="0.37527" RPOGV="1" BPOGX="0.57547" BPOGY="0.40395" BPOGV="1" LPCX="0.27078" LPCY="0.79268" LPD="25.47085" LPS="1.24326" LPV="1" RPCX="0.52645" RPCY="0.79670" RPD="26.58019" RPS="1.24326" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00518" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00540" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56032" FPOGY="0.40564" FPOGS="1371.28296" FPOGD="0.29443" FPOGID="4410" FPOGV="1" LPOGX="0.56654" LPOGY="0.44605" LPOGV="1" RPOGX="0.57737" RPOGY="0.36797" RPOGV="1" BPOGX="0.57196" BPOGY="0.40701" BPOGV="1" LPCX="0.27072" LPCY="0.79262" LPD="25.42713" LPS="1.24326" LPV="1" RPCX="0.52643" RPCY="0.79670" RPD="26.62093" RPS="1.24326" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00518" LPUPILV="1" REYEX="0.00699" REYEY="-0.06633" REYEZ="0.71724" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56056" FPOGY="0.40585" FPOGS="1371.28296" FPOGD="0.30066" FPOGID="4410" FPOGV="1" LPOGX="0.56745" LPOGY="0.45111" LPOGV="1" RPOGX="0.57514" RPOGY="0.37988" RPOGV="1" BPOGX="0.57130" BPOGY="0.41549" BPOGV="1" LPCX="0.27072" LPCY="0.79262" LPD="25.42713" LPS="1.23302" LPV="1" RPCX="0.52639" RPCY="0.79667" RPD="26.72876" RPS="1.22254" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00518" LPUPILV="1" REYEX="0.00682" REYEY="-0.06521" REYEZ="0.70518" RPUPILD="0.00541" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56075" FPOGY="0.40679" FPOGS="1371.28296" FPOGD="0.30762" FPOGID="4410" FPOGV="1" LPOGX="0.55672" LPOGY="0.45058" LPOGV="1" RPOGX="0.58285" RPOGY="0.44928" RPOGV="1" BPOGX="0.56979" BPOGY="0.44993" BPOGV="1" LPCX="0.27066" LPCY="0.79258" LPD="25.54538" LPS="1.21230" LPV="1" RPCX="0.52634" RPCY="0.79658" RPD="26.64258" RPS="1.20183" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00518" LPUPILV="1" REYEX="0.00682" REYEY="-0.06521" REYEZ="0.70518" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56093" FPOGY="0.40782" FPOGS="1371.28296" FPOGD="0.31409" FPOGID="4410" FPOGV="1" LPOGX="0.56075" LPOGY="0.44804" LPOGV="1" RPOGX="0.57802" RPOGY="0.46449" RPOGV="1" BPOGX="0.56938" BPOGY="0.45626" BPOGV="1" LPCX="0.27066" LPCY="0.79257" LPD="25.53911" LPS="1.19159" LPV="1" RPCX="0.52631" RPCY="0.79658" RPD="26.58329" RPS="1.18111" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00518" LPUPILV="1" REYEX="0.00682" REYEY="-0.06521" REYEZ="0.70518" RPUPILD="0.00543" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56116" FPOGY="0.40903" FPOGS="1371.28296" FPOGD="0.32104" FPOGID="4410" FPOGV="1" LPOGX="0.56177" LPOGY="0.45341" LPOGV="1" RPOGX="0.57802" RPOGY="0.46449" RPOGV="1" BPOGX="0.56989" BPOGY="0.45895" BPOGV="1" LPCX="0.27064" LPCY="0.79253" LPD="25.63239" LPS="1.18111" LPV="1" RPCX="0.52631" RPCY="0.79658" RPD="26.58329" RPS="1.18111" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00518" LPUPILV="1" REYEX="0.00688" REYEY="-0.06619" REYEZ="0.71639" RPUPILD="0.00543" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56131" FPOGY="0.41020" FPOGS="1371.28296" FPOGD="0.32800" FPOGID="4410" FPOGV="1" LPOGX="0.55859" LPOGY="0.45916" LPOGV="1" RPOGX="0.56478" RPOGY="0.45371" RPOGV="1" BPOGX="0.56169" BPOGY="0.45644" BPOGV="1" LPCX="0.27058" LPCY="0.79252" LPD="25.74913" LPS="1.19135" LPV="1" RPCX="0.52626" RPCY="0.79649" RPD="26.59689" RPS="1.20183" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00520" LPUPILV="1" REYEX="0.00688" REYEY="-0.06619" REYEZ="0.71639" RPUPILD="0.00541" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56170" FPOGY="0.41056" FPOGS="1371.28296" FPOGD="0.33423" FPOGID="4410" FPOGV="1" LPOGX="0.55154" LPOGY="0.44729" LPOGV="1" RPOGX="0.56774" RPOGY="0.44272" RPOGV="1" BPOGX="0.55964" BPOGY="0.44500" BPOGV="1" LPCX="0.27059" LPCY="0.79254" LPD="25.68477" LPS="1.21207" LPV="1" RPCX="0.52624" RPCY="0.79650" RPD="26.52394" RPS="1.22254" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00520" LPUPILV="1" REYEX="0.00688" REYEY="-0.06619" REYEZ="0.71639" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56210" FPOGY="0.41038" FPOGS="1371.28296" FPOGD="0.34131" FPOGID="4410" FPOGV="1" LPOGX="0.54819" LPOGY="0.43091" LPOGV="1" RPOGX="0.57231" RPOGY="0.41931" RPOGV="1" BPOGX="0.56025" BPOGY="0.42511" BPOGV="1" LPCX="0.27057" LPCY="0.79256" LPD="25.68472" LPS="1.24459" LPV="1" RPCX="0.52624" RPCY="0.79650" RPD="26.52263" RPS="1.26716" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00522" LPUPILV="1" REYEX="0.00714" REYEY="-0.06923" REYEZ="0.74928" RPUPILD="0.00541" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56207" FPOGY="0.41002" FPOGS="1371.28296" FPOGD="0.34790" FPOGID="4410" FPOGV="1" LPOGX="0.53511" LPOGY="0.41625" LPOGV="1" RPOGX="0.56674" RPOGY="0.40690" RPOGV="1" BPOGX="0.55092" BPOGY="0.41158" BPOGV="1" LPCX="0.27052" LPCY="0.79256" LPD="25.74142" LPS="1.27897" LPV="1" RPCX="0.52612" RPCY="0.79650" RPD="26.67406" RPS="1.29106" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00520" LPUPILV="1" REYEX="0.00714" REYEY="-0.06923" REYEZ="0.74928" RPUPILD="0.00541" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56173" FPOGY="0.40933" FPOGS="1371.28296" FPOGD="0.35449" FPOGID="4410" FPOGV="1" LPOGX="0.52419" LPOGY="0.39651" LPOGV="1" RPOGX="0.57545" RPOGY="0.39539" RPOGV="1" BPOGX="0.54982" BPOGY="0.39595" BPOGV="1" LPCX="0.27051" LPCY="0.79257" LPD="25.74197" LPS="1.30287" LPV="1" RPCX="0.52608" RPCY="0.79650" RPD="26.71909" RPS="1.31496" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00519" LPUPILV="1" REYEX="0.00714" REYEY="-0.06923" REYEZ="0.74928" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56138" FPOGY="0.40857" FPOGS="1371.28296" FPOGD="0.36145" FPOGID="4410" FPOGV="1" LPOGX="0.52279" LPOGY="0.39043" LPOGV="1" RPOGX="0.57545" RPOGY="0.39539" RPOGV="1" BPOGX="0.54912" BPOGY="0.39291" BPOGV="1" LPCX="0.27048" LPCY="0.79254" LPD="25.71182" LPS="1.31496" LPV="1" RPCX="0.52607" RPCY="0.79648" RPD="26.78904" RPS="1.31496" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00520" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56114" FPOGY="0.40839" FPOGS="1371.28296" FPOGD="0.36768" FPOGID="4410" FPOGV="1" LPOGX="0.52287" LPOGY="0.39856" LPOGV="1" RPOGX="0.56115" RPOGY="0.38432" RPOGV="1" BPOGX="0.54201" BPOGY="0.39144" BPOGV="1" LPCX="0.27045" LPCY="0.79254" LPD="25.78459" LPS="1.30315" LPV="1" RPCX="0.52605" RPCY="0.79647" RPD="26.72753" RPS="1.29106" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00519" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00541" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56134" FPOGY="0.40850" FPOGS="1371.28296" FPOGD="0.37512" FPOGID="4410" FPOGV="1" LPOGX="0.56793" LPOGY="0.40779" LPOGV="1" RPOGX="0.56310" RPOGY="0.40897" RPOGV="1" BPOGX="0.56551" BPOGY="0.40838" BPOGV="1" LPCX="0.27044" LPCY="0.79253" LPD="25.84230" LPS="1.27925" LPV="1" RPCX="0.52606" RPCY="0.79647" RPD="26.73663" RPS="1.26716" RPV="1" LEYEX="-0.06337" LEYEY="-0.06593" LEYEZ="0.72353" LPUPILD="0.00519" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00541" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56154" FPOGY="0.40874" FPOGS="1371.28296" FPOGD="0.38110" FPOGID="4410" FPOGV="1" LPOGX="0.56896" LPOGY="0.41395" LPOGV="1" RPOGX="0.56195" RPOGY="0.41541" RPOGV="1" BPOGX="0.56545" BPOGY="0.41468" BPOGV="1" LPCX="0.27041" LPCY="0.79252" LPD="25.80758" LPS="1.26716" LPV="1" RPCX="0.52604" RPCY="0.79646" RPD="26.75165" RPS="1.25507" RPV="1" LEYEX="-0.06772" LEYEY="-0.07027" LEYEZ="0.77116" LPUPILD="0.00520" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56195" FPOGY="0.40894" FPOGS="1371.28296" FPOGD="0.38782" FPOGID="4410" FPOGV="1" LPOGX="0.56338" LPOGY="0.42703" LPOGV="1" RPOGX="0.55560" RPOGY="0.39644" RPOGV="1" BPOGX="0.55949" BPOGY="0.41174" BPOGV="1" LPCX="0.27037" LPCY="0.79258" LPD="25.78489" LPS="1.26688" LPV="1" RPCX="0.52600" RPCY="0.79650" RPD="26.65956" RPS="1.26688" RPV="1" LEYEX="-0.06772" LEYEY="-0.07027" LEYEZ="0.77116" LPUPILD="0.00522" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00543" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56256" FPOGY="0.40898" FPOGS="1371.28296" FPOGD="0.39453" FPOGID="4410" FPOGV="1" LPOGX="0.55645" LPOGY="0.40848" LPOGV="1" RPOGX="0.58772" RPOGY="0.39778" RPOGV="1" BPOGX="0.57208" BPOGY="0.40313" BPOGV="1" LPCX="0.27038" LPCY="0.79257" LPD="25.75342" LPS="1.27870" LPV="1" RPCX="0.52601" RPCY="0.79649" RPD="26.60401" RPS="1.27870" RPV="1" LEYEX="-0.06772" LEYEY="-0.07027" LEYEZ="0.77116" LPUPILD="0.00523" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00543" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56316" FPOGY="0.40889" FPOGS="1371.28296" FPOGD="0.40198" FPOGID="4410" FPOGV="1" LPOGX="0.55534" LPOGY="0.40248" LPOGV="1" RPOGX="0.58905" RPOGY="0.39145" RPOGV="1" BPOGX="0.57220" BPOGY="0.39697" BPOGV="1" LPCX="0.27034" LPCY="0.79259" LPD="25.67206" LPS="1.29051" LPV="1" RPCX="0.52599" RPCY="0.79649" RPD="26.65476" RPS="1.29051" RPV="1" LEYEX="-0.06772" LEYEY="-0.07027" LEYEZ="0.77116" LPUPILD="0.00522" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00543" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
