2025-05-29 11:39:02.766893
EYEZ="0.67728" RPUPILD="0.00377" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.49720" FPOGY="0.62375" FPOGS="5694.44922" FPOGD="0.22119" FPOGID="13815" FPOGV="1" LPOGX="0.48823" LPOGY="0.66209" LPOGV="1" RPOGX="0.50302" RPOGY="0.55379" RPOGV="1" BPOGX="0.49563" BPOGY="0.60794" BPOGV="1" LPCX="0.34698" LPCY="0.68099" LPD="18.64630" LPS="1.10948" LPV="1" RPCX="0.59449" RPCY="0.67026" RPD="17.88202" RPS="1.10948" RPV="1" LEYEX="0.00000" LEYEY="0.00000" LEYEZ="0.00000" LPUPILD="0.00403" LPUPILV="0" REYEX="0.02409" REYEY="-0.03599" REYEZ="0.67211" RPUPILD="0.00386" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53470" FPOGY="1.01328" FPOGS="5695.19971" FPOGD="0.17822" FPOGID="13817" FPOGV="1" LPOGX="0.50773" LPOGY="0.96778" LPOGV="1" RPOGX="0.53100" RPOGY="1.06618" RPOGV="1" BPOGX="0.51936" BPOGY="1.01698" BPOGV="1" LPCX="0.35185" LPCY="0.65771" LPD="20.78279" LPS="1.11716" LPV="1" RPCX="0.59842" RPCY="0.65868" RPD="18.99453" RPS="1.11716" RPV="1" LEYEX="-0.03940" LEYEY="-0.03402" LEYEZ="0.69783" LPUPILD="0.00434" LPUPILV="1" REYEX="0.02467" REYEY="-0.03266" REYEZ="0.66591" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53416" FPOGY="1.01342" FPOGS="5695.19971" FPOGD="0.18506" FPOGID="13817" FPOGV="1" LPOGX="0.50773" LPOGY="0.96778" LPOGV="1" RPOGX="0.53100" RPOGY="1.06618" RPOGV="1" BPOGX="0.51936" BPOGY="1.01698" BPOGV="1" LPCX="0.35232" LPCY="0.65693" LPD="21.04801" LPS="1.11716" LPV="1" RPCX="0.59842" RPCY="0.65856" RPD="20.09025" RPS="1.11716" RPV="1" LEYEX="-0.03687" LEYEY="-0.03174" LEYEZ="0.65911" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02537" REYEY="-0.03312" REYEZ="0.67943" RPUPILD="0.00413" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53378" FPOGY="1.01333" FPOGS="5695.19971" FPOGD="0.19287" FPOGID="13817" FPOGV="1" LPOGX="0.51489" LPOGY="1.04147" LPOGV="1" RPOGX="0.53183" RPOGY="0.98045" RPOGV="1" BPOGX="0.52336" BPOGY="1.01096" BPOGV="1" LPCX="0.35281" LPCY="0.65601" LPD="21.13093" LPS="1.10820" LPV="1" RPCX="0.59916" RPCY="0.65813" RPD="19.25378" RPS="1.10820" RPV="1" LEYEX="-0.03687" LEYEY="-0.03174" LEYEZ="0.65911" LPUPILD="0.00433" LPUPILV="1" REYEX="0.02537" REYEY="-0.03312" REYEZ="0.67943" RPUPILD="0.00421" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53384" FPOGY="1.01353" FPOGS="5695.19971" FPOGD="0.19922" FPOGID="13817" FPOGV="1" LPOGX="0.50661" LPOGY="0.96381" LPOGV="1" RPOGX="0.56436" RPOGY="1.07469" RPOGV="1" BPOGX="0.53549" BPOGY="1.01925" BPOGV="1" LPCX="0.35301" LPCY="0.65567" LPD="21.08325" LPS="1.09924" LPV="1" RPCX="0.59966" RPCY="0.65789" RPD="18.53279" RPS="1.09924" RPV="1" LEYEX="-0.03687" LEYEY="-0.03174" LEYEZ="0.65911" LPUPILD="0.00434" LPUPILV="1" REYEX="0.02537" REYEY="-0.03312" REYEZ="0.67943" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53392" FPOGY="1.01373" FPOGS="5695.19971" FPOGD="0.20361" FPOGID="13817" FPOGV="1" LPOGX="0.50803" LPOGY="0.96470" LPOGV="1" RPOGX="0.56438" RPOGY="1.07468" RPOGV="1" BPOGX="0.53621" BPOGY="1.01969" BPOGV="1" LPCX="0.35336" LPCY="0.65499" LPD="21.13112" LPS="1.09028" LPV="1" RPCX="0.59943" RPCY="0.65751" RPD="20.24100" RPS="1.09945" RPV="1" LEYEX="-0.03819" LEYEY="-0.03264" LEYEZ="0.68634" LPUPILD="0.00436" LPUPILV="1" REYEX="0.02648" REYEY="-0.03388" REYEZ="0.69920" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53334" FPOGY="1.01326" FPOGS="5695.19971" FPOGD="0.20801" FPOGID="13817" FPOGV="1" LPOGX="0.48693" LPOGY="0.98755" LPOGV="1" RPOGX="0.54396" RPOGY="1.00984" RPOGV="1" BPOGX="0.51544" BPOGY="0.99870" BPOGV="1" LPCX="0.35379" LPCY="0.65421" LPD="21.08813" LPS="1.09945" LPV="1" RPCX="0.60015" RPCY="0.65725" RPD="19.63426" RPS="1.10862" RPV="1" LEYEX="-0.03819" LEYEY="-0.03264" LEYEZ="0.68634" LPUPILD="0.00437" LPUPILV="1" REYEX="0.02648" REYEY="-0.03388" REYEZ="0.69920" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53383" FPOGY="1.01271" FPOGS="5695.19971" FPOGD="0.21387" FPOGID="13817" FPOGV="1" LPOGX="0.52089" LPOGY="1.00267" LPOGV="1" RPOGX="0.57796" RPOGY="0.98782" RPOGV="1" BPOGX="0.54942" BPOGY="0.99524" BPOGV="1" LPCX="0.35395" LPCY="0.65390" LPD="21.19101" LPS="1.10862" LPV="1" RPCX="0.60044" RPCY="0.65715" RPD="19.03250" RPS="1.11778" RPV="1" LEYEX="-0.03819" LEYEY="-0.03264" LEYEZ="0.68634" LPUPILD="0.00436" LPUPILV="1" REYEX="0.02648" REYEY="-0.03388" REYEZ="0.69920" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53428" FPOGY="1.01216" FPOGS="5695.19971" FPOGD="0.22070" FPOGID="13817" FPOGV="1" LPOGX="0.51827" LPOGY="1.00148" LPOGV="1" RPOGX="0.58023" RPOGY="0.98614" RPOGV="1" BPOGX="0.54925" BPOGY="0.99381" BPOGV="1" LPCX="0.35421" LPCY="0.65333" LPD="21.29354" LPS="1.12674" LPV="1" RPCX="0.60025" RPCY="0.65684" RPD="20.43105" RPS="1.13591" RPV="1" LEYEX="-0.03905" LEYEY="-0.03328" LEYEZ="0.70668" LPUPILD="0.00439" LPUPILV="1" REYEX="0.02633" REYEY="-0.03332" REYEZ="0.68982" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53374" FPOGY="1.01331" FPOGS="5695.19971" FPOGD="0.22754" FPOGID="13817" FPOGV="1" LPOGX="0.47623" LPOGY="1.00264" LPOGV="1" RPOGX="0.55445" RPOGY="1.10258" RPOGV="1" BPOGX="0.51534" BPOGY="1.05261" BPOGV="1" LPCX="0.35459" LPCY="0.65282" LPD="21.29564" LPS="1.14487" LPV="1" RPCX="0.60097" RPCY="0.65665" RPD="19.46692" RPS="1.14487" RPV="1" LEYEX="-0.03905" LEYEY="-0.03328" LEYEZ="0.70668" LPUPILD="0.00437" LPUPILV="1" REYEX="0.02633" REYEY="-0.03332" REYEZ="0.68982" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53373" FPOGY="1.01352" FPOGS="5695.19971" FPOGD="0.23438" FPOGID="13817" FPOGV="1" LPOGX="0.49965" LPOGY="0.95938" LPOGV="1" RPOGX="0.56748" RPOGY="1.08230" RPOGV="1" BPOGX="0.53356" BPOGY="1.02084" BPOGV="1" LPCX="0.35470" LPCY="0.65254" LPD="21.49014" LPS="1.15383" LPV="1" RPCX="0.60130" RPCY="0.65672" RPD="19.13602" RPS="1.15383" RPV="1" LEYEX="-0.03905" LEYEY="-0.03328" LEYEZ="0.70668" LPUPILD="0.00438" LPUPILV="1" REYEX="0.02633" REYEY="-0.03332" REYEZ="0.68982" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53375" FPOGY="1.01372" FPOGS="5695.19971" FPOGD="0.24121" FPOGID="13817" FPOGV="1" LPOGX="0.49965" LPOGY="0.95938" LPOGV="1" RPOGX="0.56866" RPOGY="1.08221" RPOGV="1" BPOGX="0.53416" BPOGY="1.02080" BPOGV="1" LPCX="0.35486" LPCY="0.65219" LPD="21.53408" LPS="1.15383" LPV="1" RPCX="0.60094" RPCY="0.65665" RPD="20.38463" RPS="1.16430" RPV="1" LEYEX="-0.03748" LEYEY="-0.03177" LEYEZ="0.68106" LPUPILD="0.00437" LPUPILV="1" REYEX="0.02812" REYEY="-0.03526" REYEZ="0.73233" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53427" FPOGY="1.01424" FPOGS="5695.19971" FPOGD="0.24756" FPOGID="13817" FPOGV="1" LPOGX="0.54488" LPOGY="1.00377" LPOGV="1" RPOGX="0.56282" RPOGY="1.06331" RPOGV="1" BPOGX="0.55385" BPOGY="1.03354" BPOGV="1" LPCX="0.35509" LPCY="0.65170" LPD="21.25166" LPS="1.15534" LPV="1" RPCX="0.60175" RPCY="0.65652" RPD="19.10353" RPS="1.16582" RPV="1" LEYEX="-0.03748" LEYEY="-0.03177" LEYEZ="0.68106" LPUPILD="0.00439" LPUPILV="1" REYEX="0.02812" REYEY="-0.03526" REYEZ="0.73233" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53412" FPOGY="1.01422" FPOGS="5695.19971" FPOGD="0.25439" FPOGID="13817" FPOGV="1" LPOGX="0.51761" LPOGY="0.97395" LPOGV="1" RPOGX="0.53889" RPOGY="1.05286" RPOGV="1" BPOGX="0.52825" BPOGY="1.01341" BPOGV="1" LPCX="0.35517" LPCY="0.65146" LPD="21.45215" LPS="1.15686" LPV="1" RPCX="0.60164" RPCY="0.65652" RPD="19.35849" RPS="1.16734" RPV="1" LEYEX="-0.03748" LEYEY="-0.03177" LEYEZ="0.68106" LPUPILD="0.00442" LPUPILV="1" REYEX="0.02812" REYEY="-0.03526" REYEZ="0.73233" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53394" FPOGY="1.01419" FPOGS="5695.19971" FPOGD="0.26123" FPOGID="13817" FPOGV="1" LPOGX="0.51613" LPOGY="0.97305" LPOGV="1" RPOGX="0.53809" RPOGY="1.05317" RPOGV="1" BPOGX="0.52711" BPOGY="1.01311" BPOGV="1" LPCX="0.35537" LPCY="0.65120" LPD="21.43500" LPS="1.16734" LPV="1" RPCX="0.60133" RPCY="0.65637" RPD="20.68537" RPS="1.15817" RPV="1" LEYEX="-0.03916" LEYEY="-0.03316" LEYEZ="0.71434" LPUPILD="0.00440" LPUPILV="1" REYEX="0.02607" REYEY="-0.03257" REYEZ="0.67635" RPUPILD="0.00421" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53353" FPOGY="1.01429" FPOGS="5695.19971" FPOGD="0.26758" FPOGID="13817" FPOGV="1" LPOGX="0.48021" LPOGY="1.02115" LPOGV="1" RPOGX="0.55354" RPOGY="1.01506" RPOGV="1" BPOGX="0.51687" BPOGY="1.01811" BPOGV="1" LPCX="0.35544" LPCY="0.65095" LPD="21.40100" LPS="1.16713" LPV="1" RPCX="0.60145" RPCY="0.65630" RPD="20.40281" RPS="1.14749" RPV="1" LEYEX="-0.03916" LEYEY="-0.03316" LEYEZ="0.71434" LPUPILD="0.00439" LPUPILV="1" REYEX="0.02607" REYEY="-0.03257" REYEZ="0.67635" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53310" FPOGY="1.01419" FPOGS="5695.19971" FPOGD="0.27441" FPOGID="13817" FPOGV="1" LPOGX="0.48968" LPOGY="0.99656" LPOGV="1" RPOGX="0.54130" RPOGY="1.02369" RPOGV="1" BPOGX="0.51549" BPOGY="1.01012" BPOGV="1" LPCX="0.35546" LPCY="0.65075" LPD="21.75174" LPS="1.15645" LPV="1" RPCX="0.60146" RPCY="0.65625" RPD="20.41127" RPS="1.13680" RPV="1" LEYEX="-0.03916" LEYEY="-0.03316" LEYEZ="0.71434" LPUPILD="0.00438" LPUPILV="1" REYEX="0.02607" REYEY="-0.03257" REYEZ="0.67635" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53271" FPOGY="1.01412" FPOGS="5695.19971" FPOGD="0.28125" FPOGID="13817" FPOGV="1" LPOGX="0.49294" LPOGY="0.99789" LPOGV="1" RPOGX="0.53950" RPOGY="1.02487" RPOGV="1" BPOGX="0.51622" BPOGY="1.01138" BPOGV="1" LPCX="0.35551" LPCY="0.65054" LPD="21.49141" LPS="1.13680" LPV="1" RPCX="0.60148" RPCY="0.65617" RPD="20.47159" RPS="1.11716" RPV="1" LEYEX="-0.03687" LEYEY="-0.03122" LEYEZ="0.67358" LPUPILD="0.00443" LPUPILV="1" REYEX="0.02607" REYEY="-0.03257" REYEZ="0.67635" RPUPILD="0.00421" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53244" FPOGY="1.01297" FPOGS="5695.19971" FPOGD="0.28760" FPOGID="13817" FPOGV="1" LPOGX="0.49817" LPOGY="0.94748" LPOGV="1" RPOGX="0.54413" RPOGY="0.97943" RPOGV="1" BPOGX="0.52115" BPOGY="0.96346" BPOGV="1" LPCX="0.35552" LPCY="0.65030" LPD="21.70152" LPS="1.10820" LPV="1" RPCX="0.60154" RPCY="0.65603" RPD="20.77070" RPS="1.10820" RPV="1" LEYEX="-0.03687" LEYEY="-0.03122" LEYEZ="0.67358" LPUPILD="0.00444" LPUPILV="1" REYEX="0.02607" REYEY="-0.03257" REYEZ="0.67635" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53201" FPOGY="1.01308" FPOGS="5695.19971" FPOGD="0.29443" FPOGID="13817" FPOGV="1" LPOGX="0.48885" LPOGY="0.99781" LPOGV="1" RPOGX="0.53663" RPOGY="1.03788" RPOGV="1" BPOGX="0.51274" BPOGY="1.01784" BPOGV="1" LPCX="0.35548" LPCY="0.65020" LPD="21.54714" LPS="1.09924" LPV="1" RPCX="0.60144" RPCY="0.65599" RPD="20.56602" RPS="1.09924" RPV="1" LEYEX="-0.03687" LEYEY="-0.03122" LEYEZ="0.67358" LPUPILD="0.00446" LPUPILV="1" REYEX="0.02607" REYEY="-0.03257" REYEZ="0.67635" RPUPILD="0.00422" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53160" FPOGY="1.01318" FPOGS="5695.19971" FPOGD="0.30127" FPOGID="13817" FPOGV="1" LPOGX="0.48885" LPOGY="0.99781" LPOGV="1" RPOGX="0.53746" RPOGY="1.03743" RPOGV="1" BPOGX="0.51316" BPOGY="1.01762" BPOGV="1" LPCX="0.35539" LPCY="0.65009" LPD="21.73095" LPS="1.09924" LPV="1" RPCX="0.60137" RPCY="0.65593" RPD="20.61282" RPS="1.10841" RPV="1" LEYEX="-0.03876" LEYEY="-0.03247" LEYEZ="0.70513" LPUPILD="0.00443" LPUPILV="1" REYEX="0.02734" REYEY="-0.03411" REYEZ="0.71068" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53160" FPOGY="1.01342" FPOGS="5695.19971" FPOGD="0.30811" FPOGID="13817" FPOGV="1" LPOGX="0.50358" LPOGY="1.02797" LPOGV="1" RPOGX="0.55964" RPOGY="1.02086" RPOGV="1" BPOGX="0.53161" BPOGY="1.02441" BPOGV="1" LPCX="0.35526" LPCY="0.64990" LPD="21.56684" LPS="1.11737" LPV="1" RPCX="0.60122" RPCY="0.65588" RPD="20.77507" RPS="1.12653" RPV="1" LEYEX="-0.03876" LEYEY="-0.03247" LEYEZ="0.70513" LPUPILD="0.00448" LPUPILV="1" REYEX="0.02734" REYEY="-0.03411" REYEZ="0.71068" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53220" FPOGY="1.01375" FPOGS="5695.19971" FPOGD="0.31445" FPOGID="13817" FPOGV="1" LPOGX="0.53774" LPOGY="1.03446" LPOGV="1" RPOGX="0.58307" RPOGY="1.02450" RPOGV="1" BPOGX="0.56041" BPOGY="1.02948" BPOGV="1" LPCX="0.35523" LPCY="0.64990" LPD="21.64029" LPS="1.13549" LPV="1" RPCX="0.60120" RPCY="0.65588" RPD="20.71070" RPS="1.14466" RPV="1" LEYEX="-0.03876" LEYEY="-0.03247" LEYEZ="0.70513" LPUPILD="0.00445" LPUPILV="1" REYEX="0.02734" REYEY="-0.03411" REYEZ="0.71068" RPUPILD="0.00422" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53257" FPOGY="1.01403" FPOGS="5695.19971" FPOGD="0.32129" FPOGID="13817" FPOGV="1" LPOGX="0.53658" LPOGY="1.03412" LPOGV="1" RPOGX="0.58307" RPOGY="1.02450" RPOGV="1" BPOGX="0.55983" BPOGY="1.02931" BPOGV="1" LPCX="0.35497" LPCY="0.64988" LPD="21.59818" LPS="1.14466" LPV="1" RPCX="0.60142" RPCY="0.65566" RPD="19.05270" RPS="1.14466" RPV="1" LEYEX="-0.03725" LEYEY="-0.03117" LEYEZ="0.67677" LPUPILD="0.00448" LPUPILV="1" REYEX="0.02570" REYEY="-0.03221" REYEZ="0.67215" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53138" FPOGY="1.01380" FPOGS="5695.19971" FPOGD="0.32764" FPOGID="13817" FPOGV="1" LPOGX="0.43501" LPOGY="1.01656" LPOGV="1" RPOGX="0.50582" RPOGY="1.00630" RPOGV="1" BPOGX="0.47041" BPOGY="1.01143" BPOGV="1" LPCX="0.35387" LPCY="0.64987" LPD="22.12646" LPS="1.13570" LPV="1" RPCX="0.59999" RPCY="0.65570" RPD="20.69748" RPS="1.12653" RPV="1" LEYEX="-0.03725" LEYEY="-0.03117" LEYEZ="0.67677" LPUPILD="0.00452" LPUPILV="1" REYEX="0.02570" REYEY="-0.03221" REYEZ="0.67215" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.52864" FPOGY="1.01351" FPOGS="5695.19971" FPOGD="0.33447" FPOGID="13817" FPOGV="1" LPOGX="0.38406" LPOGY="0.99200" LPOGV="1" RPOGX="0.40629" RPOGY="1.02606" RPOGV="1" BPOGX="0.39517" BPOGY="1.00903" BPOGV="1" LPCX="0.35230" LPCY="0.64996" LPD="22.10817" LPS="1.11758" LPV="1" RPCX="0.59864" RPCY="0.65537" RPD="20.90108" RPS="1.10841" RPV="1" LEYEX="-0.03725" LEYEY="-0.03117" LEYEZ="0.67677" LPUPILD="0.00450" LPUPILV="1" REYEX="0.02570" REYEY="-0.03221" REYEZ="0.67215" RPUPILD="0.00449" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.50090" FPOGY="1.01268" FPOGS="5695.19971" FPOGD="0.33447" FPOGID="13817" FPOGV="0" LPOGX="0.38888" LPOGY="0.99336" LPOGV="1" RPOGX="0.40653" RPOGY="1.02660" RPOGV="1" BPOGX="0.39771" BPOGY="1.00998" BPOGV="1" LPCX="0.35104" LPCY="0.64983" LPD="21.92610" LPS="1.09945" LPV="1" RPCX="0.59699" RPCY="0.65498" RPD="21.11409" RPS="1.09945" RPV="1" LEYEX="-0.03817" LEYEY="-0.03126" LEYEZ="0.67879" LPUPILD="0.00473" LPUPILV="1" REYEX="0.02596" REYEY="-0.03346" REYEZ="0.69930" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.38704" FPOGY="1.02513" FPOGS="5695.19971" FPOGD="0.33447" FPOGID="13817" FPOGV="0" LPOGX="0.26745" LPOGY="1.06591" LPOGV="1" RPOGX="0.27891" RPOGY="1.00926" RPOGV="1" BPOGX="0.27318" BPOGY="1.03758" BPOGV="1" LPCX="0.34846" LPCY="0.65027" LPD="20.49525" LPS="1.09945" LPV="1" RPCX="0.59431" RPCY="0.65458" RPD="21.42069" RPS="1.10862" RPV="1" LEYEX="-0.03817" LEYEY="-0.03126" LEYEZ="0.67879" LPUPILD="0.00435" LPUPILV="1" REYEX="0.02596" REYEY="-0.03346" REYEZ="0.69930" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.33335" FPOGY="1.03077" FPOGS="5695.19971" FPOGD="0.33447" FPOGID="13817" FPOGV="0" LPOGX="0.22109" LPOGY="1.14267" LPOGV="1" RPOGX="0.23083" RPOGY="0.94143" RPOGV="1" BPOGX="0.22596" BPOGY="1.04205" BPOGV="1" LPCX="0.34764" LPCY="0.65113" LPD="18.51833" LPS="1.10862" LPV="1" RPCX="0.59250" RPCY="0.65462" RPD="20.86446" RPS="1.11778" RPV="1" LEYEX="-0.03817" LEYEY="-0.03126" LEYEZ="0.67879" LPUPILD="0.00422" LPUPILV="1" REYEX="0.02596" REYEY="-0.03346" REYEZ="0.69930" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.24078" FPOGY="1.04041" FPOGS="5695.19971" FPOGD="0.33447" FPOGID="13817" FPOGV="0" LPOGX="0.21724" LPOGY="1.14304" LPOGV="1" RPOGX="0.22916" RPOGY="0.94016" RPOGV="1" BPOGX="0.22320" BPOGY="1.04160" BPOGV="1" LPCX="0.34594" LPCY="0.65165" LPD="17.16553" LPS="1.11778" LPV="1" RPCX="0.59138" RPCY="0.65483" RPD="19.60348" RPS="1.12695" RPV="1" LEYEX="-0.03967" LEYEY="-0.03203" LEYEZ="0.69436" LPUPILD="0.00421" LPUPILV="1" REYEX="0.02485" REYEY="-0.03300" REYEZ="0.69182" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.16965" FPOGY="1.17165" FPOGS="5695.19971" FPOGD="0.33447" FPOGID="13817" FPOGV="0" LPOGX="0.06742" LPOGY="1.38965" LPOGV="1" RPOGX="0.12960" RPOGY="1.21612" RPOGV="1" BPOGX="0.09851" BPOGY="1.30289" BPOGV="1" LPCX="0.34529" LPCY="0.65308" LPD="12.99472" LPS="1.12695" LPV="1" RPCX="0.58973" RPCY="0.65606" RPD="16.39073" RPS="1.12695" RPV="1" LEYEX="-0.03967" LEYEY="-0.03203" LEYEZ="0.69436" LPUPILD="0.00373" LPUPILV="1" REYEX="0.02485" REYEY="-0.03300" REYEZ="0.69182" RPUPILD="0.00409" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.18580" FPOGY="1.27176" FPOGS="5695.19971" FPOGD="0.33447" FPOGID="13817" FPOGV="0" LPOGX="0.30273" LPOGY="1.62757" LPOGV="1" RPOGX="0.13348" RPOGY="1.31638" RPOGV="1" BPOGX="0.21810" BPOGY="1.47197" BPOGV="1" LPCX="0.34543" LPCY="0.65372" LPD="10.19989" LPS="1.12695" LPV="1" RPCX="0.58964" RPCY="0.65634" RPD="14.78761" RPS="1.12695" RPV="1" LEYEX="-0.03967" LEYEY="-0.03203" LEYEZ="0.69436" LPUPILD="0.00357" LPUPILV="1" REYEX="0.02485" REYEY="-0.03300" REYEZ="0.69182" RPUPILD="0.00386" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.17866" FPOGY="1.41530" FPOGS="5695.19971" FPOGD="0.33447" FPOGID="13817" FPOGV="0" LPOGX="0.30273" LPOGY="1.62757" LPOGV="1" RPOGX="0.13598" RPOGY="1.31452" RPOGV="1" BPOGX="0.21935" BPOGY="1.47104" BPOGV="1" LPCX="0.34569" LPCY="0.65392" LPD="8.92572" LPS="1.12695" LPV="1" RPCX="0.58967" RPCY="0.65682" RPD="13.74800" RPS="1.11779" RPV="1" LEYEX="-0.03967" LEYEY="-0.03203" LEYEZ="0.69436" LPUPILD="0.00352" LPUPILV="1" REYEX="0.02421" REYEY="-0.03236" REYEZ="0.67836" RPUPILD="0.00388" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.17450" FPOGY="1.50994" FPOGS="5695.19971" FPOGD="0.33447" FPOGID="13817" FPOGV="0" LPOGX="0.30273" LPOGY="1.62757" LPOGV="0" RPOGX="0.17035" RPOGY="1.60457" RPOGV="1" BPOGX="0.17035" BPOGY="1.60457" BPOGV="1" LPCX="0.34569" LPCY="0.65392" LPD="8.92572" LPS="1.11779" LPV="0" RPCX="0.58968" RPCY="0.65749" RPD="10.88398" RPS="1.10862" RPV="1" LEYEX="-0.03967" LEYEY="-0.03203" LEYEZ="0.69436" LPUPILD="0.00352" LPUPILV="1" REYEX="0.02421" REYEY="-0.03236" REYEZ="0.67836" RPUPILD="0.00296" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.17450" FPOGY="1.50994" FPOGS="5695.19971" FPOGD="0.33447" FPOGID="13817" FPOGV="0" LPOGX="0.30273" LPOGY="1.62757" LPOGV="0" RPOGX="0.17035" RPOGY="1.60457" RPOGV="0" BPOGX="0.17035" BPOGY="1.60457" BPOGV="0" LPCX="0.34569" LPCY="0.65392" LPD="8.92572" LPS="1.10862" LPV="0" RPCX="0.58968" RPCY="0.65749" RPD="10.88398" RPS="1.09945" RPV="0" LEYEX="-0.03967" LEYEY="-0.03203" LEYEZ="0.69436" LPUPILD="0.00352" LPUPILV="1" REYEX="0.02421" REYEY="-0.03236" REYEZ="0.67836" RPUPILD="0.00296" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.17035" FPOGY="1.60457" FPOGS="5695.19971" FPOGD="0.33447" FPOGID="13817" FPOGV="0" LPOGX="0.30273" LPOGY="1.62757" LPOGV="0" RPOGX="0.17035" RPOGY="1.60457" RPOGV="0" BPOGX="0.17035" BPOGY="1.60457" BPOGV="0" LPCX="0.34569" LPCY="0.65392" LPD="8.92572" LPS="1.09945" LPV="0" RPCX="0.58968" RPCY="0.65749" RPD="10.88398" RPS="1.09029" RPV="0" LEYEX="-0.03967" LEYEY="-0.03203" LEYEZ="0.69436" LPUPILD="0.00352" LPUPILV="1" REYEX="0.02421" REYEY="-0.03236" REYEZ="0.67836" RPUPILD="0.00296" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
